"","hotel_name","score","presaleprice","price","test.V2"
"370","Residence Inn By Marriott Washington, DC DowntownDowntown MapFree Breakfast, Free InternetFree Cancellation Available People Viewing!Exceptional:  reviews Savings CalculationClosewas from$Choose"," 9.1391","NA","959","Washington_DC_Tuesday_20170418"
"371","Liaison Capitol HillCapitol Hill MapFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now"," 8.1821","381","233","Washington_DC_Tuesday_20170418"
"372","Hilton Garden Inn Washington DC DowntownDowntown"," 8.8179","NA","399","Washington_DC_Tuesday_20170418"
"373","Kimpton Hotel Palomar Washington, DCDupont Circle"," 8.9636","454","279","Washington_DC_Tuesday_20170418"
"374","Washington Marriott Wardman ParkDupont Circle"," 8.21282","377","233","Washington_DC_Tuesday_20170418"
"375","Hyatt Place Washington DC/White HouseDowntown"," 8.567","NA","383","Washington_DC_Tuesday_20170418"
"376","The Dupont Circle HotelDupont Circle"," 8.8485","474","242","Washington_DC_Tuesday_20170418"
"377","Beacon Hotel & Corporate QuartersDowntown MapFree InternetFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationClosewas from$Choose"," 7.4665","NA","214","Washington_DC_Tuesday_20170418"
"378","Capitol Skyline HotelCapitol Hill MapFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 7.0355","349","209","Washington_DC_Tuesday_20170418"
"379","Sofitel Lafayette Square Washington DCDowntown"," 9.2318","NA","495","Washington_DC_Tuesday_20170418"
"380","Capitol Hill HotelCapitol Hill MapFree InternetFree Cancellation, Pay Later Available People Viewing! Rooms Left! Book Now!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.682","NA","262","Washington_DC_Tuesday_20170418"
"381","Westin Washington DC City CenterDowntown MapFree Internet People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.9518","NA","369","Washington_DC_Tuesday_20170418"
"382","The Fairfax at Embassy Row, Washington, DCDupont Circle"," 8.4492","404","249","Washington_DC_Tuesday_20170418"
"383","Washington Plaza HotelDowntown MapFree InternetFree Cancellation, Pay Later Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.7193","NA","319","Washington_DC_Tuesday_20170418"
"384","The Windsor InnDupont Circle"," 6.3115","NA","184","Washington_DC_Tuesday_20170418"
"385","JW Marriott Washington, DCDowntown"," 8.9649","612","395","Washington_DC_Tuesday_20170418"
"386","Holiday Inn Capitol"," 8.3477","299","279","Washington_DC_Tuesday_20170418"
"387","Days Inn Washington DC Connecticut AveCleveland Park MapFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing! Room Left! Book Now!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.9405","NA","152","Washington_DC_Tuesday_20170418"
"388","InterContinental THE WILLARD WASHINGTON DCDowntown"," 9.3170","699","479","Washington_DC_Tuesday_20170418"
"389","Marriott Marquis Washington, DCConvention Center"," 9.1319","419","356","Washington_DC_Tuesday_20170418"
"390","Kimpton Donovan HotelDowntown MapFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 8.2779","369","199","Washington_DC_Tuesday_20170418"
"391","Renaissance Washington, DC Downtown HotelConvention Center"," 8.71205","479","329","Washington_DC_Tuesday_20170418"
"392","W Hotel Washington DCDowntown"," 8.4132","NA","499","Washington_DC_Tuesday_20170418"
"393","Hampton Inn Washington"," 8.7324","NA","359","Washington_DC_Tuesday_20170418"
"394","The Melrose Hotel, Washington, DCGeorgetown"," 8.0193","399","249","Washington_DC_Tuesday_20170418"
"395","University Inn Washington DCGeorgetown"," 8.6108","309","293","Washington_DC_Tuesday_20170418"
"396","Washington Marriott At Metro CenterConvention Center"," 8.9567","677","382","Washington_DC_Tuesday_20170418"
"397","Hampton Inn & Suites Washington, DC"," 8.045","309","262","Washington_DC_Tuesday_20170418"
"398","The Embassy Row HotelDupont Circle"," 7.6152","299","175","Washington_DC_Tuesday_20170418"
"399","Hotel LombardyDowntown"," 8.958","489","299","Washington_DC_Tuesday_20170418"
"400","The ChurchillDupont Circle"," 7.9179","403","189","Washington_DC_Tuesday_20170418"
"401","University Inn Washington DCGeorgetown"," 8.6108","279","265","Washington_DC_Tuesday_20170425"
"402","The State Plaza HotelDowntown"," 8.5109","NA","309","Washington_DC_Tuesday_20170425"
"403","Hyatt Regency Washington DC On Capitol HillCapitol Hill MapFree InternetFree Cancellation Available People Viewing!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.31418","NA","519","Washington_DC_Tuesday_20170425"
"404","Washington HiltonDupont Circle"," 8.1707","NA","439","Washington_DC_Tuesday_20170425"
"405","Capital HiltonDowntown"," 8.5315","NA","680","Washington_DC_Tuesday_20170425"
"406","Omni Shoreham HotelDupont Circle"," 8.6937","NA","299","Washington_DC_Tuesday_20170425"
"407","Trump International Washington DCConvention Center"," 8.97","NA","671","Washington_DC_Tuesday_20170425"
"408","Grand Hyatt WashingtonConvention Center"," 8.9659","709","459","Washington_DC_Tuesday_20170425"
"409","Residence Inn By Marriott Washington, DC DowntownDowntown MapFree Breakfast, Free InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!Special Discount % offExceptional:  reviews Savings CalculationClosewas $from$Choose"," 9.1391","409","348","Washington_DC_Tuesday_20170425"
"410","Embassy Suites Hotel Washington DC Convention CenterConvention Center"," 9.0308","NA","509","Washington_DC_Tuesday_20170425"
"411","Hilton Garden Inn Washington DC DowntownDowntown"," 8.8179","NA","409","Washington_DC_Tuesday_20170425"
"412","Kimpton Hotel Palomar Washington, DCDupont Circle"," 8.9636","349","329","Washington_DC_Tuesday_20170425"
"413","Washington Marriott Wardman ParkDupont Circle"," 8.21282","NA","919","Washington_DC_Tuesday_20170425"
"414","Hyatt Place Washington DC/White HouseDowntown"," 8.567","NA","507","Washington_DC_Tuesday_20170425"
"415","Kimpton Carlyle Hotel Dupont CircleDupont Circle"," 8.7154","369","339","Washington_DC_Tuesday_20170425"
"416","The Dupont Circle HotelDupont Circle"," 8.8485","NA","404","Washington_DC_Tuesday_20170425"
"417","Beacon Hotel & Corporate QuartersDowntown MapFree InternetFree Cancellation, Pay Later Available People Viewing! Rooms Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.4665","NA","273","Washington_DC_Tuesday_20170425"
"418","Capitol Skyline HotelCapitol Hill MapFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationClosewas from$Choose"," 7.0355","NA","327","Washington_DC_Tuesday_20170425"
"419","Sofitel Lafayette Square Washington DCDowntown"," 9.2318","NA","545","Washington_DC_Tuesday_20170425"
"420","Westin Washington DC City CenterDowntown MapFree Internet People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.9518","NA","479","Washington_DC_Tuesday_20170425"
"421","Washington Plaza HotelDowntown MapFree InternetFree Cancellation, Pay Later Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.7193","NA","299","Washington_DC_Tuesday_20170425"
"422","The Windsor InnDupont Circle"," 6.3115","199","125","Washington_DC_Tuesday_20170425"
"423","JW Marriott Washington, DCDowntown"," 8.9649","499","449","Washington_DC_Tuesday_20170425"
"424","Days Inn Washington DC Connecticut AveCleveland Park MapFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing! Room Left! Book Now!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.9405","NA","152","Washington_DC_Tuesday_20170425"
"425","InterContinental THE WILLARD WASHINGTON DCDowntown"," 9.3170","NA","747","Washington_DC_Tuesday_20170425"
"426","Kimpton Donovan HotelDowntown MapFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!Very Good:  reviews Savings CalculationClosewas $from$Choose"," 8.2779","399","379","Washington_DC_Tuesday_20170425"
"427","Renaissance Washington, DC Downtown HotelConvention Center"," 8.71205","NA","499","Washington_DC_Tuesday_20170425"
"428","Hampton Inn Washington"," 8.7324","NA","429","Washington_DC_Tuesday_20170425"
"429","Washington Marriott At Metro CenterConvention Center"," 8.9567","639","543","Washington_DC_Tuesday_20170425"
"430","Hampton Inn & Suites Washington, DC"," 8.045","NA","409","Washington_DC_Tuesday_20170425"
"431","The Embassy Row HotelDupont Circle"," 7.6152","NA","279","Washington_DC_Tuesday_20170425"
"432","The ChurchillDupont Circle"," 7.9179","NA","314","Washington_DC_Tuesday_20170425"
"433","Crowne Plaza HamiltonDowntown"," 8.3279","NA","470","Washington_DC_Tuesday_20170425"
"434","Hyatt Place Washington DC/Us CapitolConvention Center"," 8.2143","NA","370","Washington_DC_Tuesday_20170425"
"435","Georgetown SuitesGeorgetown"," 8.830","NA","284","Washington_DC_Tuesday_20170425"
"436","Hilton Garden Inn Washington DC/Georgetown AreaGeorgetown"," 8.764","NA","449","Washington_DC_Tuesday_20170425"
"437","The Westin Georgetown, Washington DCGeorgetown"," 8.8587","NA","745","Washington_DC_Tuesday_20170425"
"438","The District HotelDowntown MapFree Cancellation Available People Viewing! Rooms Left! Book Now!  reviews Savings CalculationClosewas from$Choose","38. The District HotelDowntown MapFree Cancellation Available10 People Viewing!4 Rooms Left! Book Now! 5.4265","NA","139","Washington_DC_Tuesday_20170425"
"439","Mandarin Oriental Washington DCCapitol Hill MapFree Cancellation, Pay Later Available Room Left!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.67","NA","645","Washington_DC_Tuesday_20170425"
"440","Hotel HiveWashington MapFree InternetFree Cancellation, Pay Later Available Room Left!Exceptional:  reviews Savings CalculationClosewas from$Choose"," 9.2163","NA","279","Washington_DC_Tuesday_20170425"
"441","The Nadler VictoriaWestminster"," 8.610","NA","203","London_Tuesday_20170404"
"442","K+K Hotel GeorgeKensington"," 8.915","NA","157","London_Tuesday_20170404"
"443","Strand Palace HotelMayfair"," 8.29946","291","240","London_Tuesday_20170404"
"444","The Nadler Hotel KensingtonKensington"," 9.01213","NA","158","London_Tuesday_20170404"
"445","Conrad London St JamesWestminster"," 9.488","395","376","London_Tuesday_20170404"
"446","Park International HotelKensington"," 7.544","NA","168","London_Tuesday_20170404"
"447","The Nadler Soho HotelMayfair"," 9.06","NA","203","London_Tuesday_20170404"
"448","The Z Hotel Gloucester PlaceBloomsbury"," 9.02386","NA","156","London_Tuesday_20170404"
"449","W London Leicester SquareMayfair"," 8.611","NA","427","London_Tuesday_20170404"
"450","The GoringWestminster"," 9.5169","NA","545","London_Tuesday_20170404"
"451","The Bailey's Hotel LondonKensington"," 8.038","NA","242","London_Tuesday_20170404"
"452","Doubletree By Hilton London VictoriaWestminster"," 7.9169","NA","249","London_Tuesday_20170404"
"453","TheWesleyRegents Park"," 6.510","NA","185","London_Tuesday_20170404"
"454","London Hilton On Park LaneMayfair"," 8.356","463","417","London_Tuesday_20170404"
"455","The Z Hotel VictoriaWestminster"," 8.340","NA","146","London_Tuesday_20170404"
"456","Hilton London MetropoleNotting Hill"," 6.778","228","205","London_Tuesday_20170404"
"457","Park Plaza County Hall LondonWestminster"," 8.45257","271","243","London_Tuesday_20170404"
"458","The Royal HorseguardsMayfair"," 9.329","NA","250","London_Tuesday_20170404"
"459","The Z Hotel SohoMayfair"," 7.612","NA","179","London_Tuesday_20170404"
"460","Sloane Square HotelKnightsbridge"," 8.21186","NA","235","London_Tuesday_20170404"
"461","London House HotelNotting Hill"," 8.22116","NA","78","London_Tuesday_20170404"
"462","The Grand At Trafalgar SquareMayfair"," 8.245","270","247","London_Tuesday_20170404"
"463","Sanctum Soho HotelMayfair"," 8.314","NA","255","London_Tuesday_20170404"
"464","Ashburn HotelKensington"," 8.6629","NA","197","London_Tuesday_20170404"
"465","Mayflower Hotel & ApartmentsKensington","25. Mayflower Hotel & ApartmentsKensington - Earl's Court MapFree Internet5 People Viewing!1 Room Left! Book Now! 4.76","NA","93","London_Tuesday_20170404"
"466","Millennium Gloucester HotelKensington"," 7.9159","NA","202","London_Tuesday_20170404"
"467","Holiday Inn LONDON"," 7.879","NA","249","London_Tuesday_20170404"
"468","Park Grand London Hyde ParkNotting Hill"," 7.220","NA","162","London_Tuesday_20170404"
"469","Britannia International Hotel Canary WharfLondon Docklands","29. Britannia International Hotel Canary WharfLondon Docklands - Canary Warf & Greenwich MapFree Cancellation, Pay Later Available5 People Viewing! 5.819","NA","156","London_Tuesday_20170404"
"470","Best Western Swiss Cottage HotelRegents Park"," 7.127","NA","132","London_Tuesday_20170404"
"471","The Z Hotel PiccadillyMayfair"," 7.86","NA","171","London_Tuesday_20170404"
"472","Alhambra HotelBloomsbury"," 8.714","NA","104","London_Tuesday_20170404"
"473","Pullman London St PancrasBloomsbury"," 8.650","NA","344","London_Tuesday_20170404"
"474","Doubletree By Hilton Hotel London"," 8.36","NA","276","London_Tuesday_20170404"
"475","Crowne Plaza KensingtonKensington"," 9.033","NA","202","London_Tuesday_20170404"
"476","Great Northern Hotel, a Tribute Portfolio Hotel, LondonRegents Park"," 8.91382","NA","385","London_Tuesday_20170404"
"477","Rosewood LondonMayfair"," 9.021","NA","609","London_Tuesday_20170404"
"478","Hyatt Regency London The ChurchillBloomsbury"," 8.6688","NA","443","London_Tuesday_20170404"
"479","Dukes HotelMayfair"," 8.7185","NA","428","London_Tuesday_20170404"
"480","Eccleston Square HotelWestminster"," 8.06","NA","229","London_Tuesday_20170404"
"481","The Nadler VictoriaWestminster"," 8.610","NA","167","London_Tuesday_20170418"
"482","K+K Hotel GeorgeKensington"," 8.915","NA","141","London_Tuesday_20170418"
"483","Strand Palace HotelMayfair"," 8.29946","196","161","London_Tuesday_20170418"
"484","The Nadler Hotel KensingtonKensington"," 9.01213","NA","150","London_Tuesday_20170418"
"485","Club Quarters Hotel, St Paul'sThe City"," 8.6101","185","166","London_Tuesday_20170418"
"486","London Marriott Hotel County HallWestminster"," 9.1186","360","288","London_Tuesday_20170418"
"487","Conrad London St JamesWestminster"," 9.488","281","255","London_Tuesday_20170418"
"488","Radisson Blu Edwardian, KenilworthBloomsbury"," 8.21759","NA","158","London_Tuesday_20170418"
"489","Park International HotelKensington"," 7.544","187","159","London_Tuesday_20170418"
"490","The Nadler Soho HotelMayfair"," 9.06","NA","212","London_Tuesday_20170418"
"491","Lord MilnerKnightsbridge"," 8.4574","NA","183","London_Tuesday_20170418"
"492","The Z Hotel Gloucester PlaceBloomsbury"," 9.02386","NA","156","London_Tuesday_20170418"
"493","Club Quarters,Trafalgar SquareMayfair"," 8.31899","210","189","London_Tuesday_20170418"
"494","W London Leicester SquareMayfair"," 8.611","NA","386","London_Tuesday_20170418"
"495","The GoringWestminster"," 9.5169","NA","545","London_Tuesday_20170418"
"496","The Bailey's Hotel LondonKensington"," 8.038","NA","170","London_Tuesday_20170418"
"497","Doubletree By Hilton London"," 8.7117","161","147","London_Tuesday_20170418"
"498","Doubletree By Hilton London VictoriaWestminster"," 7.9169","NA","149","London_Tuesday_20170418"
"499","Club Quarters Lincolns Inn FieldsMayfair"," 8.788","198","178","London_Tuesday_20170418"
"500","TheWesleyRegents Park"," 6.510","NA","133","London_Tuesday_20170418"
"501","London Hilton On Park LaneMayfair"," 8.356","348","296","London_Tuesday_20170418"
"502","The Z Hotel VictoriaWestminster"," 8.340","NA","103","London_Tuesday_20170418"
"503","Hilton London MetropoleNotting Hill"," 6.778","186","158","London_Tuesday_20170418"
"504","Park Plaza County Hall LondonWestminster"," 8.45257","250","224","London_Tuesday_20170418"
"505","The Royal HorseguardsMayfair"," 9.329","NA","250","London_Tuesday_20170418"
"506","The Z Hotel SohoMayfair"," 7.612","NA","134","London_Tuesday_20170418"
"507","Sloane Square HotelKnightsbridge"," 8.21186","217","194","London_Tuesday_20170418"
"508","London House HotelNotting Hill"," 8.22116","NA","89","London_Tuesday_20170418"
"509","The Grand At Trafalgar SquareMayfair"," 8.245","207","189","London_Tuesday_20170418"
"510","Sanctum Soho HotelMayfair"," 8.314","NA","156","London_Tuesday_20170418"
"511","Ashburn HotelKensington"," 8.6629","NA","183","London_Tuesday_20170418"
"512","Mayflower Hotel & ApartmentsKensington","32. Mayflower Hotel & ApartmentsKensington - Earl's Court MapFree InternetFree Cancellation Available5 People Viewing!1 Room Left! Book Now! 4.76","NA","89","London_Tuesday_20170418"
"513","Millennium Gloucester HotelKensington"," 7.9159","NA","110","London_Tuesday_20170418"
"514","Holiday Inn LONDON"," 7.879","NA","178","London_Tuesday_20170418"
"515","Park Grand London Hyde ParkNotting Hill"," 7.220","NA","150","London_Tuesday_20170418"
"516","Lancaster Gate HotelNotting Hill"," 7.82511","126","113","London_Tuesday_20170418"
"517","Britannia International Hotel Canary WharfLondon Docklands","37. Britannia International Hotel Canary WharfLondon Docklands - Canary Warf & Greenwich MapFree Cancellation Available5 People Viewing! 5.819","NA","78","London_Tuesday_20170418"
"518","Doubletree Hotel Tower Of London, London, UkThe City"," 8.932","NA","182","London_Tuesday_20170418"
"519","Best Western Swiss Cottage HotelRegents Park"," 7.127","NA","119","London_Tuesday_20170418"
"520","The Z Hotel PiccadillyMayfair"," 7.86","NA","166","London_Tuesday_20170418"
"521","The Nadler VictoriaWestminster"," 8.610","NA","203","London_Tuesday_20170425"
"522","K+K Hotel GeorgeKensington"," 8.915","NA","174","London_Tuesday_20170425"
"523","Strand Palace HotelMayfair"," 8.29946","297","245","London_Tuesday_20170425"
"524","The Nadler Hotel KensingtonKensington"," 9.01213","NA","185","London_Tuesday_20170425"
"525","London Marriott Hotel County HallWestminster"," 9.1186","NA","505","London_Tuesday_20170425"
"526","Conrad London St JamesWestminster"," 9.488","322","293","London_Tuesday_20170425"
"527","Radisson Blu Edwardian, KenilworthBloomsbury"," 8.21759","NA","249","London_Tuesday_20170425"
"528","Park International HotelKensington"," 7.544","NA","175","London_Tuesday_20170425"
"529","The Nadler Soho HotelMayfair"," 9.06","NA","275","London_Tuesday_20170425"
"530","Lord MilnerKnightsbridge"," 8.4574","NA","206","London_Tuesday_20170425"
"531","The Z Hotel Gloucester PlaceBloomsbury"," 9.02386","NA","188","London_Tuesday_20170425"
"532","W London Leicester SquareMayfair"," 8.611","NA","446","London_Tuesday_20170425"
"533","The GoringWestminster"," 9.5169","NA","463","London_Tuesday_20170425"
"534","The Bailey's Hotel LondonKensington"," 8.038","NA","239","London_Tuesday_20170425"
"535","Doubletree By Hilton London"," 8.7117","NA","235","London_Tuesday_20170425"
"536","Doubletree By Hilton London VictoriaWestminster"," 7.9169","NA","281","London_Tuesday_20170425"
"537","TheWesleyRegents Park"," 6.510","NA","162","London_Tuesday_20170425"
"538","London Hilton On Park LaneMayfair"," 8.356","369","314","London_Tuesday_20170425"
"539","The Z Hotel VictoriaWestminster"," 8.340","NA","156","London_Tuesday_20170425"
"540","Hilton London MetropoleNotting Hill"," 6.778","186","158","London_Tuesday_20170425"
"541","Park Plaza County Hall LondonWestminster"," 8.45257","261","221","London_Tuesday_20170425"
"542","The Royal HorseguardsMayfair"," 9.329","NA","313","London_Tuesday_20170425"
"543","The Z Hotel SohoMayfair"," 7.612","NA","218","London_Tuesday_20170425"
"544","Sloane Square HotelKnightsbridge"," 8.21186","180","161","London_Tuesday_20170425"
"545","London House HotelNotting Hill"," 8.22116","NA","137","London_Tuesday_20170425"
"546","Sanctum Soho HotelMayfair"," 8.314","NA","255","London_Tuesday_20170425"
"547","Ashburn HotelKensington"," 8.6629","NA","193","London_Tuesday_20170425"
"548","Mayflower Hotel & ApartmentsKensington","28. Mayflower Hotel & ApartmentsKensington - Earl's Court MapFree InternetFree Cancellation Available5 People Viewing!1 Room Left! Book Now! 4.76","NA","84","London_Tuesday_20170425"
"549","Millennium Gloucester HotelKensington"," 7.9159","NA","180","London_Tuesday_20170425"
"550","Holiday Inn LONDON"," 7.879","239","226","London_Tuesday_20170425"
"551","Park Grand London Hyde ParkNotting Hill"," 7.220","NA","169","London_Tuesday_20170425"
"552","Lancaster Gate HotelNotting Hill"," 7.82511","135","121","London_Tuesday_20170425"
"553","Britannia International Hotel Canary WharfLondon Docklands","33. Britannia International Hotel Canary WharfLondon Docklands - Canary Warf & Greenwich MapFree Cancellation, Pay Later Available5 People Viewing! 5.819","NA","130","London_Tuesday_20170425"
"554","Doubletree Hotel Tower Of London, London, UkThe City"," 8.932","NA","343","London_Tuesday_20170425"
"555","Best Western Swiss Cottage HotelRegents Park"," 7.127","NA","119","London_Tuesday_20170425"
"556","The Z Hotel PiccadillyMayfair"," 7.86","NA","239","London_Tuesday_20170425"
"557","Thistle Trafalgar Square, The Royal TrafalgarMayfair"," 8.118","NA","295","London_Tuesday_20170425"
"558","Alhambra HotelBloomsbury"," 8.714","NA","104","London_Tuesday_20170425"
"559","Pullman London St PancrasBloomsbury"," 8.650","NA","267","London_Tuesday_20170425"
"560","Le Meridien PiccadillyMayfair"," 7.758","NA","615","London_Tuesday_20170425"
"561","The Westin Paris"," 8.924","NA","399","Paris_Tuesday_20170404"
"562","Pullman Paris Tour EiffelEiffel Tower"," 8.29","NA","271","Paris_Tuesday_20170404"
"563","Hôtel Le Relais Saint CharlesEiffel Tower"," 8.68","NA","93","Paris_Tuesday_20170404"
"564","Hotel Du Louvre"," 9.125","NA","360","Paris_Tuesday_20170404"
"565","Best Western Premier Kapital OperaChamps"," 9.26","NA","168","Paris_Tuesday_20170404"
"566","Best Western Tour Eiffel InvalidesEiffel Tower"," 7.8455","NA","133","Paris_Tuesday_20170404"
"567","Hotel Choiseul OperaLouvre"," 8.33263","NA","118","Paris_Tuesday_20170404"
"568","Le Meridien EtoileArc de Triomphe West"," 8.2390","NA","173","Paris_Tuesday_20170404"
"569","Best Western Premier Hotel Lhorset OperaLouvre"," 8.5921","NA","168","Paris_Tuesday_20170404"
"570","Hotel Mercure Paris Centre Tour EiffelEiffel Tower"," 6.951","NA","153","Paris_Tuesday_20170404"
"571","Hotel d'Orsay"," 9.1650","NA","153","Paris_Tuesday_20170404"
"572","Best Western Marais BastilleLe Marais"," 8.6588","NA","98","Paris_Tuesday_20170404"
"573","Best Western Plus Suitcase Paris La DefenseParis Northwest"," 8.31500","NA","94","Paris_Tuesday_20170404"
"574","Hotel Pont RoyalSaint Germain"," 9.310","NA","293","Paris_Tuesday_20170404"
"575","BEST WESTERN Ducs De BourgogneLouvre"," 7.4735","NA","175","Paris_Tuesday_20170404"
"576","Millennium Opera ParisOpera"," 6.955","NA","168","Paris_Tuesday_20170404"
"577","Grand Hôtel Du Palais RoyalLouvre"," 9.2687","NA","395","Paris_Tuesday_20170404"
"578","France Eiffel HotelEiffel Tower"," 7.210","NA","114","Paris_Tuesday_20170404"
"579","Sofitel Paris La DéfenseLa Defense"," 8.738","NA","227","Paris_Tuesday_20170404"
"580","Hotel Saint DominiqueEiffel Tower"," 8.48","NA","167","Paris_Tuesday_20170404"
"581","Grand Hôtel de L'Univers Saint"," 9.37","NA","127","Paris_Tuesday_20170404"
"582","Novotel Paris Les HallesLouvre"," 7.323","NA","225","Paris_Tuesday_20170404"
"583","Saint James Albany Paris Hotel SpaLouvre"," 7.511","250","196","Paris_Tuesday_20170404"
"584","Garden"," 8.5361","NA","209","Paris_Tuesday_20170404"
"585","Le  Sébastopol"," 9.3374","NA","253","Paris_Tuesday_20170404"
"586","Saint Michel Notre DameNotre Dame"," 7.953","NA","85","Paris_Tuesday_20170404"
"587","Citadines Saint"," 8.411","NA","164","Paris_Tuesday_20170404"
"588","Hotel Villa Saxe EiffelEiffel Tower"," 9.06","NA","218","Paris_Tuesday_20170404"
"589","Hotel Saint"," 9.37","NA","162","Paris_Tuesday_20170404"
"590","Hotel Plaza Athenee ParisChamps"," 9.3169","NA","1185","Paris_Tuesday_20170404"
"591","Normandy HotelLouvre"," 7.01738","NA","142","Paris_Tuesday_20170404"
"592","MontfleuriTrocadero Gardens"," 8.1933","NA","140","Paris_Tuesday_20170404"
"593","Hôtel Juliana ParisEiffel Tower"," 8.6580","NA","285","Paris_Tuesday_20170404"
"594","Hotel Scribe Paris Opera by SofitelOpera"," 9.219","NA","276","Paris_Tuesday_20170404"
"595","Hotel Haussmann Saint AugustinChamps"," 8.0375","NA","186","Paris_Tuesday_20170404"
"596","Novotel Paris Centre Tour EiffelEiffel Tower"," 7.3237","NA","153","Paris_Tuesday_20170404"
"597","L'Echiquier Opera Paris"," 102","NA","205","Paris_Tuesday_20170404"
"598","Holiday Inn Paris"," 9.010","NA","157","Paris_Tuesday_20170404"
"599","Hotel Richmond Gare du NordGare du Nord"," 7.1423","NA","67","Paris_Tuesday_20170404"
"600","Holiday Inn Paris"," 7.753","117","106","Paris_Tuesday_20170404"
"601","The Westin Paris"," 8.924","NA","306","Paris_Tuesday_20170411"
"602","Hôtel Le Relais Saint CharlesEiffel Tower"," 8.68","NA","151","Paris_Tuesday_20170411"
"603","Hotel Du Louvre"," 9.125","483","399","Paris_Tuesday_20170411"
"604","Best Western Premier Kapital OperaChamps"," 9.26","NA","216","Paris_Tuesday_20170411"
"605","Best Western Tour Eiffel InvalidesEiffel Tower"," 7.8455","NA","177","Paris_Tuesday_20170411"
"606","Hotel Choiseul OperaLouvre"," 8.33263","NA","183","Paris_Tuesday_20170411"
"607","Le Meridien EtoileArc de Triomphe West"," 8.2390","NA","173","Paris_Tuesday_20170411"
"608","Best Western Premier Hotel Lhorset OperaLouvre"," 8.5921","NA","213","Paris_Tuesday_20170411"
"609","Hotel Mercure Paris Centre Tour EiffelEiffel Tower"," 6.951","NA","153","Paris_Tuesday_20170411"
"610","Best Western Plus Suitcase Paris La DefenseParis Northwest"," 8.31500","NA","94","Paris_Tuesday_20170411"
"611","Hotel Pont RoyalSaint Germain"," 9.310","NA","320","Paris_Tuesday_20170411"
"612","Millennium Opera ParisOpera"," 6.955","NA","141","Paris_Tuesday_20170411"
"613","Grand Hôtel Du Palais RoyalLouvre"," 9.2687","NA","422","Paris_Tuesday_20170411"
"614","France Eiffel HotelEiffel Tower"," 7.210","NA","127","Paris_Tuesday_20170411"
"615","BEST WESTERN Ducs De BourgogneLouvre"," 7.4735","NA","183","Paris_Tuesday_20170411"
"616","Sofitel Paris La DéfenseLa Defense"," 8.738","NA","181","Paris_Tuesday_20170411"
"617","Hotel Saint DominiqueEiffel Tower"," 8.48","NA","212","Paris_Tuesday_20170411"
"618","Grand Hôtel de L'Univers Saint"," 9.37","NA","137","Paris_Tuesday_20170411"
"619","Novotel Paris Les HallesLouvre"," 7.323","NA","236","Paris_Tuesday_20170411"
"620","Saint James Albany Paris Hotel SpaLouvre"," 7.511","291","228","Paris_Tuesday_20170411"
"621","Garden"," 8.5361","NA","206","Paris_Tuesday_20170411"
"622","Le  Sébastopol"," 9.3374","NA","277","Paris_Tuesday_20170411"
"623","Citadines Saint"," 8.411","NA","213","Paris_Tuesday_20170411"
"624","Hotel Villa Saxe EiffelEiffel Tower"," 9.06","NA","225","Paris_Tuesday_20170411"
"625","Normandy HotelLouvre"," 7.01738","NA","165","Paris_Tuesday_20170411"
"626","MontfleuriTrocadero Gardens"," 8.1933","NA","190","Paris_Tuesday_20170411"
"627","Hotel Opéra RichepanseLouvre"," 9.2902","NA","246","Paris_Tuesday_20170411"
"628","Hôtel Juliana ParisEiffel Tower"," 8.6580","NA","256","Paris_Tuesday_20170411"
"629","Hotel Scribe Paris Opera by SofitelOpera"," 9.219","NA","268","Paris_Tuesday_20170411"
"630","Hotel Haussmann Saint AugustinChamps"," 8.0375","NA","186","Paris_Tuesday_20170411"
"631","Novotel Paris Centre Tour EiffelEiffel Tower"," 7.3237","NA","167","Paris_Tuesday_20170411"
