"","hotel_name","score","presaleprice","price","test.V2"
"427","Days Inn Washington DC Connecticut AveCleveland ParkFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing! Room Left! Book Now!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.9405","152.NA","152.10","Washington_DC_Tuesday_20170418"
"428","InterContinental THE WILLARD WASHINGTON DCDowntown"," 9.3170","699","479","Washington_DC_Tuesday_20170418"
"429","Renaissance Washington, DC Downtown HotelConvention Center"," 8.71200","479","299","Washington_DC_Tuesday_20170418"
"430","University Inn Washington DCGeorgetown"," 8.6108","309","293.55","Washington_DC_Tuesday_20170418"
"431","W Hotel Washington DCDowntown"," 8.4132","NA","499","Washington_DC_Tuesday_20170418"
"432","Marriott Marquis Washington, DCConvention Center"," 9.1319","419","356","Washington_DC_Tuesday_20170418"
"433","Hampton Inn Washington"," 8.7324","NA","359","Washington_DC_Tuesday_20170418"
"434","The ChurchillDupont Circle"," 7.9179","403","170.10","Washington_DC_Tuesday_20170418"
"435","The Melrose Hotel, Washington, DCGeorgetown"," 8.0193","399","224.10","Washington_DC_Tuesday_20170418"
"436","Crowne Plaza HamiltonDowntown"," 8.3279","NA","316","Washington_DC_Tuesday_20170418"
"437","Washington Marriott At Metro CenterConvention Center"," 8.9567","677","382","Washington_DC_Tuesday_20170418"
"438","Hampton Inn & Suites Washington, DC"," 8.045","309","262.65","Washington_DC_Tuesday_20170418"
"439","Hotel LombardyDowntown"," 8.958","489","299","Washington_DC_Tuesday_20170418"
"440","Hyatt Place Washington DC/Us CapitolConvention Center"," 8.2143","NA","246","Washington_DC_Tuesday_20170418"
"441","The Nadler VictoriaWestminster"," 8.610","235.NA","235.97","London_Tuesday_20170328"
"442","K+K Hotel GeorgeKensington"," 8.915","145.NA","145.61","London_Tuesday_20170328"
"443","The Nadler Hotel KensingtonKensington"," 9.323","NA","110","London_Tuesday_20170328"
"444","Park International HotelKensington"," 7.544","114.NA","114.18","London_Tuesday_20170328"
"445","London Marriott Hotel County HallWestminster"," 9.1186","518.NA","518.55","London_Tuesday_20170328"
"446","Conrad London St JamesWestminster"," 9.488","334.NA","334.17","London_Tuesday_20170328"
"447","Club Quarters Hotel, St Paul'sThe City"," 8.6101","237.NA","237.59","London_Tuesday_20170328"
"448","The Nadler Soho HotelMayfair"," 9.06","323.NA","323.70","London_Tuesday_20170328"
"449","Radisson Blu Edwardian, KenilworthBloomsbury"," 8.21759","271.NA","271.32","London_Tuesday_20170328"
"450","Club Quarters,Trafalgar SquareMayfair"," 8.282","223.NA","223.76","London_Tuesday_20170328"
"451","W London Leicester SquareMayfair"," 8.611","460.NA","460.94","London_Tuesday_20170328"
"452","The GoringWestminster"," 9.5169","672.NA","672.55","London_Tuesday_20170328"
"453","The Bailey's Hotel LondonKensington"," 8.038","226.NA","226.28","London_Tuesday_20170328"
"454","London Hilton On Park LaneMayfair"," 8.356","318.NA","318.46","London_Tuesday_20170328"
"455","Hilton London MetropoleNotting Hill"," 6.778","218.NA","218.95","London_Tuesday_20170328"
"456","Sloane Square HotelKnightsbridge"," 8.21186","240.NA","240.95","London_Tuesday_20170328"
"457","The Grand At Trafalgar SquareMayfair"," 8.245","223.NA","223.76","London_Tuesday_20170328"
"458","The Royal HorseguardsMayfair"," 9.329","345.NA","345.70","London_Tuesday_20170328"
"459","Sanctum Soho HotelMayfair"," 8.314","195.NA","195.89","London_Tuesday_20170328"
"460","Ashburn HotelKensington"," 8.6629","156.NA","156.09","London_Tuesday_20170328"
"461","Park Grand London Hyde ParkNotting Hill"," 7.220","113.NA","113.14","London_Tuesday_20170328"
"462","Pullman London St PancrasBloomsbury"," 8.650","303.NA","303.80","London_Tuesday_20170328"
"463","Holiday Inn LONDON"," 7.879","229.NA","229.43","London_Tuesday_20170328"
"464","Britannia International Hotel Canary WharfLondon Docklands","24. Britannia International Hotel Canary WharfLondon Docklands - Canary Warf & Greenwich 5.819","72.NA","72.28","London_Tuesday_20170328"
"465","The Morton HotelBloomsbury"," 9.49","204.NA","204.28","London_Tuesday_20170328"
"466","Crowne Plaza KensingtonKensington"," 9.033","218.NA","218.95","London_Tuesday_20170328"
"467","Rosewood LondonMayfair"," 9.021","611.NA","611.58","London_Tuesday_20170328"
"468","Dorsett Shepherds BushKensington"," 8.559","205.16","169.71","London_Tuesday_20170328"
"469","Eccleston Square HotelWestminster"," 8.06","232.NA","232.56","London_Tuesday_20170328"
"470","Intercontinental London Park LaneMayfair"," 9.0110","397.NA","397.03","London_Tuesday_20170328"
"471","Leman LockeEast London"," 9.1304","220.NA","220.62","London_Tuesday_20170328"
"472","St Martins Lane, A Morgans OriginalMayfair"," 7.829","363.NA","363.30","London_Tuesday_20170328"
"473","Hilton London KensingtonKensington"," 7.9107","166.NA","166.56","London_Tuesday_20170328"
"474","One AldwychMayfair"," 9.2226","450.NA","450.46","London_Tuesday_20170328"
"475","Hotel Indigo London Kensington"," 8.816","217.NA","217.89","London_Tuesday_20170328"
"476","Hilton London IslingtonEast London"," 8.225","309.NA","309.03","London_Tuesday_20170328"
"477","Kings Cross Inn HotelBloomsbury"," 6.710","98.NA","98.47","London_Tuesday_20170328"
"478","The Levin HotelKnightsbridge"," 9.0158","560.NA","560.45","London_Tuesday_20170328"
"479","Dukes HotelMayfair"," 8.7181","419.NA","419.03","London_Tuesday_20170328"
"480","Montcalm Royal London House"," 9.2907","276.NA","276.56","London_Tuesday_20170328"
"481","The Nadler VictoriaWestminster"," 8.610","203.NA","203.91","London_Tuesday_20170404"
"482","K+K Hotel GeorgeKensington"," 8.915","239.90","158.39","London_Tuesday_20170404"
"483","Strand Palace HotelMayfair"," 7.844","291.97","240.94","London_Tuesday_20170404"
"484","The Nadler Hotel KensingtonKensington"," 9.323","159.NA","159.39","London_Tuesday_20170404"
"485","Park International HotelKensington"," 7.544","168.NA","168.77","London_Tuesday_20170404"
"486","Conrad London St JamesWestminster"," 9.488","385.87","377.17","London_Tuesday_20170404"
"487","The Nadler Soho HotelMayfair"," 9.06","203.NA","203.91","London_Tuesday_20170404"
"488","Club Quarters,Trafalgar SquareMayfair"," 8.282","639.NA","639.86","London_Tuesday_20170404"
"489","W London Leicester SquareMayfair"," 8.611","428.NA","428.46","London_Tuesday_20170404"
"490","The Z Hotel Gloucester PlaceBloomsbury"," 9.02386","167.NA","167.61","London_Tuesday_20170404"
"491","The GoringWestminster"," 9.5169","546.NA","546.84","London_Tuesday_20170404"
"492","Doubletree By Hilton London"," 8.7117","259.62","253.77","London_Tuesday_20170404"
"493","The Bailey's Hotel LondonKensington"," 8.038","231.NA","231.94","London_Tuesday_20170404"
"494","Doubletree By Hilton London VictoriaWestminster"," 7.9169","250.NA","250.37","London_Tuesday_20170404"
"495","The Z Hotel VictoriaWestminster"," 8.340","146.NA","146.67","London_Tuesday_20170404"
"496","TheWesleyRegents Park"," 6.510","191.NA","191.27","London_Tuesday_20170404"
"497","London Hilton On Park LaneMayfair"," 8.356","436.78","404.47","London_Tuesday_20170404"
"498","London House HotelNotting Hill"," 8.22116","130.NA","130.11","London_Tuesday_20170404"
"499","Hilton London MetropoleNotting Hill"," 6.778","253.52","247.80","London_Tuesday_20170404"
"500","Park Plaza County Hall LondonWestminster"," 8.450","251.47","225.34","London_Tuesday_20170404"
"501","The Z Hotel SohoMayfair"," 7.612","208.NA","208.46","London_Tuesday_20170404"
"502","Sloane Square HotelKnightsbridge"," 8.21186","217.81","195.16","London_Tuesday_20170404"
"503","The Grand At Trafalgar SquareMayfair"," 8.245","271.18","247.77","London_Tuesday_20170404"
"504","The Royal HorseguardsMayfair"," 9.329","251.NA","251.42","London_Tuesday_20170404"
"505","Sanctum Soho HotelMayfair"," 8.314","256.NA","256.45","London_Tuesday_20170404"
"506","Ashburn HotelKensington"," 8.6629","166.NA","166.57","London_Tuesday_20170404"
"507","Millennium Gloucester HotelKensington"," 7.9159","203.NA","203.03","London_Tuesday_20170404"
"508","Mayflower Hotel & ApartmentsKensington","28. Mayflower Hotel & ApartmentsKensington - Earl's CourtFree Internet5 People Viewing!1 Room Left! Book Now! 4.76","93.NA","93.34","London_Tuesday_20170404"
"509","Park Grand London Hyde ParkNotting Hill"," 7.220","163.NA","163.42","London_Tuesday_20170404"
"510","Pullman London St PancrasBloomsbury"," 8.650","366.NA","366.66","London_Tuesday_20170404"
"511","The Z Hotel PiccadillyMayfair"," 7.86","182.NA","182.28","London_Tuesday_20170404"
"512","Holiday Inn LONDON"," 7.879","239.89","227.32","London_Tuesday_20170404"
"513","Britannia International Hotel Canary WharfLondon Docklands","33. Britannia International Hotel Canary WharfLondon Docklands - Canary Warf & GreenwichFree Cancellation AvailableCLICK HERE to sign in and unlock a lower price!  5.819","188.NA","188.57","London_Tuesday_20170404"
"514","Best Western Swiss Cottage HotelRegents Park"," 7.127","141.NA","141.42","London_Tuesday_20170404"
"515","Le Meridien PiccadillyMayfair"," 7.758","847.NA","847.49","London_Tuesday_20170404"
"516","Doubletree By Hilton Hotel London"," 8.36","309.NA","309.04","London_Tuesday_20170404"
"517","Crowne Plaza KensingtonKensington"," 9.033","203.NA","203.24","London_Tuesday_20170404"
"518","Rosewood LondonMayfair"," 9.021","611.NA","611.58","London_Tuesday_20170404"
"519","Dorsett Shepherds BushKensington"," 8.559","218.38","196.86","London_Tuesday_20170404"
"520","Eccleston Square HotelWestminster"," 8.06","229.NA","229.67","London_Tuesday_20170404"
"521","The Nadler VictoriaWestminster"," 8.610","168.NA","168.29","London_Tuesday_20170411"
"522","K+K Hotel GeorgeKensington"," 8.915","191.NA","191.92","London_Tuesday_20170411"
"523","The Nadler Hotel KensingtonKensington"," 9.323","176.NA","176.31","London_Tuesday_20170411"
"524","Park International HotelKensington"," 7.544","188.19","159.48","London_Tuesday_20170411"
"525","London Marriott Hotel County HallWestminster"," 9.1186","456.NA","456.74","London_Tuesday_20170411"
"526","Conrad London St JamesWestminster"," 9.488","263.69","257.75","London_Tuesday_20170411"
"527","Club Quarters Hotel, St Paul'sThe City"," 8.6101","200.63","190.07","London_Tuesday_20170411"
"528","The Nadler Soho HotelMayfair"," 9.06","266.NA","266.24","London_Tuesday_20170411"
"529","Radisson Blu Edwardian, KenilworthBloomsbury"," 8.21759","260.NA","260.85","London_Tuesday_20170411"
"530","Club Quarters,Trafalgar SquareMayfair"," 8.282","200.63","190.07","London_Tuesday_20170411"
"531","W London Leicester SquareMayfair"," 8.611","371.NA","371.89","London_Tuesday_20170411"
"532","Lord MilnerKnightsbridge"," 8.4576","273.NA","273.42","London_Tuesday_20170411"
"533","The Z Hotel Gloucester PlaceBloomsbury"," 9.02386","219.NA","219.99","London_Tuesday_20170411"
"534","The GoringWestminster"," 9.5169","452.NA","452.56","London_Tuesday_20170411"
"535","Doubletree By Hilton London"," 8.7117","214.NA","214.75","London_Tuesday_20170411"
"536","The Bailey's Hotel LondonKensington"," 8.038","203.NA","203.02","London_Tuesday_20170411"
"537","Doubletree By Hilton London VictoriaWestminster"," 7.9169","271.NA","271.32","London_Tuesday_20170411"
"538","The Z Hotel VictoriaWestminster"," 8.340","146.NA","146.67","London_Tuesday_20170411"
"539","TheWesleyRegents Park"," 6.510","157.NA","157.83","London_Tuesday_20170411"
"540","London Hilton On Park LaneMayfair"," 8.356","497.86","461.04","London_Tuesday_20170411"
"541","London House HotelNotting Hill"," 8.22116","133.NA","133.88","London_Tuesday_20170411"
"542","Club Quarters Lincolns Inn FieldsMayfair"," 8.788","176.75","167.45","London_Tuesday_20170411"
"543","Hilton London MetropoleNotting Hill"," 6.778","222.97","217.94","London_Tuesday_20170411"
"544","Park Plaza County Hall LondonWestminster"," 8.450","261.99","234.76","London_Tuesday_20170411"
"545","The Z Hotel SohoMayfair"," 7.612","190.NA","190.66","London_Tuesday_20170411"
"546","Sloane Square HotelKnightsbridge"," 8.21186","217.81","195.16","London_Tuesday_20170411"
"547","The Grand At Trafalgar SquareMayfair"," 8.245","221.65","202.52","London_Tuesday_20170411"
"548","The Royal HorseguardsMayfair"," 9.329","276.NA","276.56","London_Tuesday_20170411"
"549","Sanctum Soho HotelMayfair"," 8.314","256.NA","256.45","London_Tuesday_20170411"
"550","Ashburn HotelKensington"," 8.6629","197.NA","197.99","London_Tuesday_20170411"
"551","Millennium Gloucester HotelKensington"," 7.9159","140.NA","140.80","London_Tuesday_20170411"
"552","Mayflower Hotel & ApartmentsKensington","32. Mayflower Hotel & ApartmentsKensington - Earl's CourtFree Internet5 People Viewing!1 Room Left! Book Now! 4.76","105.NA","105.60","London_Tuesday_20170411"
"553","Park Grand London Hyde ParkNotting Hill"," 7.220","175.NA","175.99","London_Tuesday_20170411"
"554","Pullman London St PancrasBloomsbury"," 8.650","228.NA","228.40","London_Tuesday_20170411"
"555","The Z Hotel PiccadillyMayfair"," 7.86","187.NA","187.52","London_Tuesday_20170411"
"556","Holiday Inn LONDON"," 7.879","265.NA","265.03","London_Tuesday_20170411"
"557","Britannia International Hotel Canary WharfLondon Docklands","37. Britannia International Hotel Canary WharfLondon Docklands - Canary Warf & GreenwichFree Cancellation Available1 Person Viewing! 5.819","89.NA","89.04","London_Tuesday_20170411"
"558","Doubletree Hotel Tower Of London, London, UkThe City"," 8.932","183.NA","183.32","London_Tuesday_20170411"
"559","Best Western Swiss Cottage HotelRegents Park"," 7.127","133.NA","133.57","London_Tuesday_20170411"
"560","Le Meridien PiccadillyMayfair"," 7.758","313.NA","313.23","London_Tuesday_20170411"
"561","The Nadler VictoriaWestminster"," 8.610","168.NA","168.29","London_Tuesday_20170418"
"562","K+K Hotel GeorgeKensington"," 8.915","218.95","141.64","London_Tuesday_20170418"
"563","Strand Palace HotelMayfair"," 7.844","196.75","162.37","London_Tuesday_20170418"
"564","The Nadler Hotel KensingtonKensington"," 9.323","150.NA","150.49","London_Tuesday_20170418"
"565","Park International HotelKensington"," 7.544","188.19","159.48","London_Tuesday_20170418"
"566","London Marriott Hotel County HallWestminster"," 9.1186","361.42","289.13","London_Tuesday_20170418"
"567","Conrad London St JamesWestminster"," 9.488","273.88","256.43","London_Tuesday_20170418"
"568","Club Quarters Hotel, St Paul'sThe City"," 8.6101","183.26","167.45","London_Tuesday_20170418"
"569","The Nadler Soho HotelMayfair"," 9.06","212.NA","212.81","London_Tuesday_20170418"
"570","Radisson Blu Edwardian, KenilworthBloomsbury"," 8.21759","159.NA","159.39","London_Tuesday_20170418"
"571","Club Quarters,Trafalgar SquareMayfair"," 8.282","200.63","190.07","London_Tuesday_20170418"
"572","W London Leicester SquareMayfair"," 8.611","387.NA","387.60","London_Tuesday_20170418"
"573","Lord MilnerKnightsbridge"," 8.4576","183.NA","183.85","London_Tuesday_20170418"
"574","The Z Hotel Gloucester PlaceBloomsbury"," 9.02386","157.NA","157.14","London_Tuesday_20170418"
"575","The GoringWestminster"," 9.5169","546.NA","546.84","London_Tuesday_20170418"
"576","Doubletree By Hilton London"," 8.7117","157.82","147.75","London_Tuesday_20170418"
"577","The Bailey's Hotel LondonKensington"," 8.038","170.NA","170.97","London_Tuesday_20170418"
"578","Doubletree By Hilton London VictoriaWestminster"," 7.9169","166.NA","166.57","London_Tuesday_20170418"
"579","The Z Hotel VictoriaWestminster"," 8.340","117.NA","117.33","London_Tuesday_20170418"
"580","TheWesleyRegents Park"," 6.510","134.NA","134.07","London_Tuesday_20170418"
"581","London Hilton On Park LaneMayfair"," 8.356","324.78","267.34","London_Tuesday_20170418"
"582","London House HotelNotting Hill"," 8.22116","89.NA","89.57","London_Tuesday_20170418"
"583","Club Quarters Lincolns Inn FieldsMayfair"," 8.788","188.69","178.76","London_Tuesday_20170418"
"584","Hilton London MetropoleNotting Hill"," 6.778","182.24","159.39","London_Tuesday_20170418"
"585","Park Plaza County Hall LondonWestminster"," 8.450","252.02","212.81","London_Tuesday_20170418"
"586","The Z Hotel SohoMayfair"," 7.612","145.NA","145.61","London_Tuesday_20170418"
"587","Sloane Square HotelKnightsbridge"," 8.21186","217.81","195.16","London_Tuesday_20170418"
"588","The Grand At Trafalgar SquareMayfair"," 8.245","208.02","190.07","London_Tuesday_20170418"
"589","The Royal HorseguardsMayfair"," 9.329","251.NA","251.42","London_Tuesday_20170418"
"590","Sanctum Soho HotelMayfair"," 8.314","156.NA","156.72","London_Tuesday_20170418"
"591","Ashburn HotelKensington"," 8.6629","184.NA","184.13","London_Tuesday_20170418"
"592","Millennium Gloucester HotelKensington"," 7.9159","110.NA","110.62","London_Tuesday_20170418"
"593","Mayflower Hotel & ApartmentsKensington","33. Mayflower Hotel & ApartmentsKensington - Earl's CourtFree InternetFree Cancellation Available5 People Viewing!1 Room Left! Book Now! 4.76","89.NA","89.57","London_Tuesday_20170418"
"594","Park Grand London Hyde ParkNotting Hill"," 7.220","150.NA","150.85","London_Tuesday_20170418"
"595","Pullman London St PancrasBloomsbury"," 8.650","228.NA","228.40","London_Tuesday_20170418"
"596","The Z Hotel PiccadillyMayfair"," 7.86","166.NA","166.57","London_Tuesday_20170418"
"597","Holiday Inn LONDON"," 7.879","191.71","179.14","London_Tuesday_20170418"
"598","Lancaster Gate HotelNotting Hill"," 7.82511","126.89","113.70","London_Tuesday_20170418"
"599","Britannia International Hotel Canary WharfLondon Docklands","39. Britannia International Hotel Canary WharfLondon Docklands - Canary Warf & GreenwichFree Cancellation, Pay Later Available5 People Viewing! 5.819","78.NA","78.57","London_Tuesday_20170418"
"600","Best Western Swiss Cottage HotelRegents Park"," 7.127","120.NA","120.20","London_Tuesday_20170418"
"601","The Westin Paris"," 8.924","316.NA","316.64","Paris_Tuesday_20170328"
"602","Hotel Mercure Paris Centre Tour EiffelEiffel Tower"," 6.951","212.NA","212.74","Paris_Tuesday_20170328"
"603","Millennium Opera ParisOpera"," 6.955","177.NA","177.12","Paris_Tuesday_20170328"
"604","Hotel Pont RoyalSaint Germain"," 9.310","396.NA","396.79","Paris_Tuesday_20170328"
"605","Grand Hôtel Du Palais RoyalLouvre"," 9.2687","431.NA","431.92","Paris_Tuesday_20170328"
"606","France Eiffel HotelEiffel Tower"," 7.210","236.NA","236.49","Paris_Tuesday_20170328"
"607","Le  Sébastopol"," 9.3374","229.NA","229.56","Paris_Tuesday_20170328"
"608","Citadines Saint"," 8.411","231.NA","231.55","Paris_Tuesday_20170328"
"609","Hôtel Juliana ParisEiffel Tower"," 8.6580","305.NA","305.76","Paris_Tuesday_20170328"
"610","Novotel Paris Centre Tour EiffelEiffel Tower"," 7.3237","222.NA","222.64","Paris_Tuesday_20170328"
"611","Hotel Richmond Gare du NordGare du Nord"," 7.1423","116.NA","116.76","Paris_Tuesday_20170328"
"612","Hôtel ThoumieuxEiffel Tower"," 8.8125","210.NA","210.77","Paris_Tuesday_20170328"
"613","Four Seasons Hotel George V ParisChamps"," 9.3444","1177.NA","1177.51","Paris_Tuesday_20170328"
"614","Hôtel BeauchampsChamps"," 7.91355","276.NA","276.07","Paris_Tuesday_20170328"
"615","BEST WESTERN Ducs De BourgogneLouvre"," 7.4735","216.NA","216.70","Paris_Tuesday_20170328"
"616","Best Western Aramis Saint"," 6.811","157.NA","157.53","Paris_Tuesday_20170328"
"617","Au Manoir Saint GermainSaint Germain"," 8.6670","188.NA","188.01","Paris_Tuesday_20170328"
"618","Inter"," 8.412","291.NA","291.91","Paris_Tuesday_20170328"
"619","Hôtel De VendômeLouvre"," 8.6419","353.NA","353.26","Paris_Tuesday_20170328"
"620","Molitor Paris"," 8.8677","326.NA","326.55","Paris_Tuesday_20170328"
"621","Hotel Les Bains ParisLe Marais"," 9.0116","340.NA","340.39","Paris_Tuesday_20170328"
"622","Hôtel BedfordChamps"," 8.51539","158.NA","158.33","Paris_Tuesday_20170328"
"623","Hilton Paris La DefenseLa Defense"," 7.717","281.NA","281.01","Paris_Tuesday_20170328"
"624","Grand Hôtel AmelotLe Marais"," 7.51260","106.NA","106.86","Paris_Tuesday_20170328"
"625","Hotel de FloreMontmartre"," 8.7381","123.NA","123.69","Paris_Tuesday_20170328"
"626","La Clef LouvreLouvre"," 9.58","347.NA","347.31","Paris_Tuesday_20170328"
"627","Hôtel du Danube Saint GermainSaint Germain"," 8.3117","202.NA","202.84","Paris_Tuesday_20170328"
"628","MirificBatignolles"," 6.8484","74.NA","74.21","Paris_Tuesday_20170328"
"629","Plug Inn Montmartre HostelMontmartre"," 7.9251","84.NA","84.10","Paris_Tuesday_20170328"
"630","Hôtel Des MarronniersSaint Germain"," 8.4468","157.NA","157.34","Paris_Tuesday_20170328"
"631","Actual room may vary"," 8+was $353$266ChooseWhat Are Express Deals?Louvre - Vendome - Concorde - Les Halles - 1st Arr. - 2nd Arr.Similar 5-Star Hotels in this areaBIG DISCOUNTSWe negotiate rates up to 60% off for flexible travelers.WHAT'S THE CATCH?With prices this low, most hotels won't let us show their identity.BOOK AND SAVEGet the name and exact location of the hotel when you book.Prices this low require us to hide the hotel name and some details until purchase is complete.Louvre - Vendome - Concorde - Les Halles - 1st Arr. - 2nd Arr., Paris, undefinedThis neighborhood is the perfect place to stay, as it is highly accessible in the geographical center of Paris; here you'll find such main attractions as The Louvre and Grand Boulevards, a cluster of shopping thoroughfares and flagship department stores. Don't miss the unique underground modern shopping precinct of Les Halles; in addition to shops, it contains beautiful sculptures, fountains, mosaics, the Musée Grévin wax museum and the central hub of Paris's rail system, the RER.We'll reveal the hotel name and address after you bookSimilar 5-Star HotelsThese include the very best hotels in each city and provide thehighest levels of quality, services and amenities. They have anelegant decor, are finely furnished, use excellent linens, withpersonalized guest services delivering an amazing overall high levelof comfort. Our 5-star hotels are simply unbeatable.Close",""",""minStrikePrice"":""","266What Are Express Deals?Louvre - Vendome - Concorde - Les Halles - 1st Arr. - 2nd Arr.Similar 5-Star Hotels in this areaBIG DISCOUNTSWe negotiate rates up to 60% off for flexible travelers.WHAT'S THE CATCH?With prices this low, most hotels won't let us show their identity.BOOK AND SAVEGet the name and exact location of the hotel when you book.Prices this low require us to hide the hotel name and some details until purchase is complete.Louvre - Vendome - Concorde - Les Halles - 1st Arr. - 2nd Arr., Paris, undefinedThis neighborhood is the perfect place to stay, as it is highly accessible in the geographical center of Paris; here you'll find such main attractions as The Louvre and Grand Boulevards, a cluster of shopping thoroughfares and flagship department stores. Don't miss the unique underground modern shopping precinct of Les Halles; in addition to shops, it contains beautiful sculptures, fountains, mosaics, the Musée Grévin wax museum and the central hub of Paris's rail system, the RER.We'll reveal the hotel name and address after you bookSimilar 5-Star HotelsThese include the very best hotels in each city and provide thehighest levels of quality, services and amenities. They have anelegant decor, are finely furnished, use excellent linens, withpersonalized guest services delivering an amazing overall high levelof comfort. Our 5-star hotels are simply unbeatable.Close","Paris_Tuesday_20170328"
"632","Ducks Boutique HostelEiffel Tower"," 8.1636","204.NA","204.33","Paris_Tuesday_20170328"
"633","Best Western Premier Louvre Saint"," 7.26","315.NA","315.65","Paris_Tuesday_20170328"
"634","Warwick ParisChamps"," 7.915","277.NA","277.06","Paris_Tuesday_20170328"
"635","Hôtel BeaubourgLe Marais"," 8.3633","137.NA","137.54","Paris_Tuesday_20170328"
"636","Moris Grands BoulevardsGare du Nord"," 8.1529","111.NA","111.82","Paris_Tuesday_20170328"
"637","Actual room may vary","Hyatt RegencyWestinHiltonSheratonIntercontinentalMarriottExamples may appear in other star levels.Close",""",""minStrikePrice"":""","115What Are Express Deals?Louvre - Vendome - Concorde - Les Halles - 1st Arr. - 2nd Arr.Similar 4-Star Hotels in this areaBIG DISCOUNTSWe negotiate rates up to 60% off for flexible travelers.WHAT'S THE CATCH?With prices this low, most hotels won't let us show their identity.BOOK AND SAVEGet the name and exact location of the hotel when you book.Prices this low require us to hide the hotel name and some details until purchase is complete.Louvre - Vendome - Concorde - Les Halles - 1st Arr. - 2nd Arr., Paris, undefinedThis neighborhood is the perfect place to stay, as it is highly accessible in the geographical center of Paris; here you'll find such main attractions as The Louvre and Grand Boulevards, a cluster of shopping thoroughfares and flagship department stores. Don't miss the unique underground modern shopping precinct of Les Halles; in addition to shops, it contains beautiful sculptures, fountains, mosaics, the Musée Grévin wax museum and the central hub of Paris's rail system, the RER.We'll reveal the hotel name and address after you bookSimilar 4-Star HotelsThese hotels include great independent hotels, plus brands similar to:Hyatt RegencyWestinHiltonSheratonIntercontinentalMarriottExamples may appear in other star levels.Close","Paris_Tuesday_20170328"
"638","W Paris OperaOpera"," 9.331","366.NA","366.11","Paris_Tuesday_20170328"
"639","La Maison Champs ElyséesChamps"," 7.97","282.NA","282.01","Paris_Tuesday_20170328"
"640","Hidden Hotel by EleganciaArc de Triomphe West"," 9.0327","187.NA","187.02","Paris_Tuesday_20170328"
"641","The Westin Paris"," 8.924","306.NA","306.74","Paris_Tuesday_20170404"
"642","Pullman Paris Tour EiffelEiffel Tower"," 8.29","230.NA","230.88","Paris_Tuesday_20170404"
"643","Hôtel Le Relais Saint CharlesEiffel Tower"," 8.68","106.NA","106.86","Paris_Tuesday_20170404"
"644","Hotel Du Louvre"," 9.125","328.NA","328.52","Paris_Tuesday_20170404"
"645","Best Western Premier Kapital OperaChamps"," 9.26","168.NA","168.26","Paris_Tuesday_20170404"
"646","Best Western Tour Eiffel InvalidesEiffel Tower"," 7.8455","133.NA","133.59","Paris_Tuesday_20170404"
"647","Le Meridien EtoileArc de Triomphe West"," 8.2390","187.NA","187.02","Paris_Tuesday_20170404"
"648","Sofitel Paris La DéfenseLa Defense"," 8.738","227.NA","227.58","Paris_Tuesday_20170404"
"649","Best Western Premier Hotel Lhorset OperaLouvre"," 8.5921","169.NA","169.20","Paris_Tuesday_20170404"
"650","Hotel Mercure Paris Centre Tour EiffelEiffel Tower"," 6.951","153.NA","153.37","Paris_Tuesday_20170404"
"651","Hotel d'Orsay"," 9.1650","153.NA","153.37","Paris_Tuesday_20170404"
"652","Millennium Opera ParisOpera"," 6.955","150.NA","150.49","Paris_Tuesday_20170404"
"653","Best Western Marais BastilleLe Marais"," 8.6588","108.NA","108.75","Paris_Tuesday_20170404"
"654","Best Western Plus Suitcase Paris La DefenseParis Northwest"," 8.31500","94.NA","94.21","Paris_Tuesday_20170404"
"655","BEST WESTERN Ducs De BourgogneLouvre"," 7.4735","175.NA","175.78","Paris_Tuesday_20170404"
"656","Hotel Pont RoyalSaint Germain"," 9.310","326.54","293.88","Paris_Tuesday_20170404"
"657","Grand Hôtel Du Palais RoyalLouvre"," 9.2687","396.NA","396.29","Paris_Tuesday_20170404"
"658","France Eiffel HotelEiffel Tower"," 7.210","114.NA","114.78","Paris_Tuesday_20170404"
"659","Hotel Saint DominiqueEiffel Tower"," 8.48","168.NA","168.22","Paris_Tuesday_20170404"
"660","Hotel Choiseul OperaLouvre"," 8.33263","118.NA","118.79","Paris_Tuesday_20170404"
"661","Grand Hôtel de L'Univers Saint"," 9.37","127.NA","127.64","Paris_Tuesday_20170404"
"662","Novotel Paris Les HallesLouvre"," 7.323","225.NA","225.60","Paris_Tuesday_20170404"
"663","Saint James Albany Paris Hotel SpaLouvre"," 7.511","251.31","197.11","Paris_Tuesday_20170404"
"664","Le  Sébastopol"," 9.3374","228.NA","228.57","Paris_Tuesday_20170404"
"665","Saint Michel Notre DameNotre Dame"," 7.953","85.NA","85.99","Paris_Tuesday_20170404"
"666","Citadines Saint"," 8.411","165.NA","165.25","Paris_Tuesday_20170404"
"667","Hotel Villa Saxe EiffelEiffel Tower"," 9.06","244.NA","244.41","Paris_Tuesday_20170404"
"668","Hotel Saint"," 9.37","162.NA","162.28","Paris_Tuesday_20170404"
"669","Holiday Inn Paris"," 9.010","157.NA","157.34","Paris_Tuesday_20170404"
"670","Hotel Plaza Athenee ParisChamps"," 9.3169","1187.NA","1187.40","Paris_Tuesday_20170404"
"671","Normandy HotelLouvre"," 7.01724","142.NA","142.98","Paris_Tuesday_20170404"
