"","Country","Hotels","Date"
"2265","Saint Lucia","18","2017-JAN-19"
"2266","Dominican Republic (Dominican Rep) hotels","257","2017-JAN-19"
"2267","Guam","14","2017-JAN-19"
"2268","Costa Rica","757","2017-JAN-19"
"2269","Belize","87","2017-JAN-19"
"2270","Guadeloupe","42","2017-JAN-19"
"2271","Maldives","73","2017-JAN-19"
"2272","Japan","3619","2017-JAN-19"
"2273","Cayman Islands","5","2017-JAN-19"
"2274","Panama","271","2017-JAN-19"
"2275","Mexico","4758","2017-JAN-19"
"2276","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-JAN-19"
"2277","Canada","2893","2017-JAN-19"
"2278","Ireland","804","2017-JAN-19"
"2279","Saint Martin","20","2017-JAN-19"
"2280","United Kingdom (the UK) hotels","7629","2017-JAN-19"
"2281","Italy","20958","2017-JAN-19"
"2282","Philippines","1019","2017-JAN-19"
"2283","Germany","14501","2017-JAN-19"
"2284","Martinique","30","2017-JAN-19"
"2285","Greece","4795","2017-JAN-19"
"2286","New Zealand","359","2017-JAN-19"
"2287","Monaco","12","2017-JAN-19"
"2288","Israel","454","2017-JAN-19"
"2289","India","12646","2017-JAN-19"
"2290","Guyana","16","2017-JAN-19"
"2291","Ghana","291","2017-JAN-19"
"2292","South Korea","1422","2017-JAN-19"
"2293","Australia","1296","2017-JAN-19"
"2294","Mauritius","90","2017-JAN-19"
"2295","Fiji","43","2017-JAN-19"
"2296","France","15340","2017-JAN-19"
"2297","Trinidad and Tobago (Trinidad Tbgo) hotels","25","2017-JAN-19"
"2298","Egypt","252","2017-JAN-19"
"2299","Peru","1491","2017-JAN-19"
"2300","Malta","110","2017-JAN-19"
"2301","Seychelles","51","2017-JAN-19"
"2302","Anguilla","6","2017-JAN-19"
"2303","Sri Lanka","1618","2017-JAN-19"
"2304","Sweden","1252","2017-JAN-19"
"2305","Malaysia","2135","2017-JAN-19"
"2306","Greenland","10","2017-JAN-19"
"2307","Portugal","1519","2017-JAN-19"
"2308","Nigeria","588","2017-JAN-19"
"2309","Dominica","16","2017-JAN-19"
"2310","Switzerland","2753","2017-JAN-19"
"2311","El Salvador","116","2017-JAN-19"
"2312","Nicaragua","291","2017-JAN-19"
"2313","Guatemala","352","2017-JAN-19"
"2314","Samoa","19","2017-JAN-19"
"2315","Denmark","574","2017-JAN-19"
"2316","China","24852","2017-JAN-19"
"2317","Finland","583","2017-JAN-19"
"2318","Turkey","6836","2017-JAN-19"
"2319","Taiwan","1165","2017-JAN-19"
"2320","Honduras","229","2017-JAN-19"
"2321","South Africa","754","2017-JAN-19"
"2322","Norway","801","2017-JAN-19"
"2323","Colombia","2596","2017-JAN-19"
"2324","Belgium","1357","2017-JAN-19"
"2325","Argentina","2486","2017-JAN-19"
"2326","Bahrain","74","2017-JAN-19"
"2327","St. Maarten","16","2017-JAN-19"
"2328","Morocco","658","2017-JAN-19"
"2329","Lebanon","233","2017-JAN-19"
"2330","Armenia","227","2017-JAN-19"
"2331","Cook Islands","4","2017-JAN-19"
"2332","Ecuador","736","2017-JAN-19"
"2333","Solomon Islands (Solomon Is) hotels","7","2017-JAN-19"
"2334","Chile","943","2017-JAN-19"
"2335","Uruguay","390","2017-JAN-19"
"2336","Tonga","13","2017-JAN-19"
"2337","Tanzania","418","2017-JAN-19"
"2338","Gambia","18","2017-JAN-19"
"2339","Oman","123","2017-JAN-19"
"2340","Austria","4516","2017-JAN-19"
"2341","Qatar","85","2017-JAN-19"
"2342","Croatia","797","2017-JAN-19"
"2343","Spain","9364","2017-JAN-19"
"2344","Madagascar","145","2017-JAN-19"
"2345","Cape Verde","66","2017-JAN-19"
"2346","Kenya","469","2017-JAN-19"
"2347","Ethiopia","210","2017-JAN-19"
"2348","Cambodia","944","2017-JAN-19"
"2349","Venezuela","16","2017-JAN-19"
"2350","Tunisia","220","2017-JAN-19"
"2351","Curaçao","38","2017-JAN-19"
"2352","Poland","2624","2017-JAN-19"
"2353","Iraq","86","2017-JAN-19"
"2354","Russia (Russian Fed.) hotels","6375","2017-JAN-19"
"2355","New Caledonia","20","2017-JAN-19"
"2356","Netherlands","2227","2017-JAN-19"
"2357","French Polynesia (Fr Polynesia) hotels","30","2017-JAN-19"
"2358","Cyprus","205","2017-JAN-19"
"2359","Andorra","165","2017-JAN-19"
"2360","Saudi Arabia","711","2017-JAN-19"
"2361","Romania","1516","2017-JAN-19"
"2362","Indonesia","3594","2017-JAN-19"
"2363","Montenegro","252","2017-JAN-19"
"2364","Czech Republic (Czech Rep.) hotels","2215","2017-JAN-19"
"2365","Vietnam","3756","2017-JAN-19"
"2366","Ukraine","1413","2017-JAN-19"
"2367","Suriname","35","2017-JAN-19"
"2368","Papua New Guinea (Pap New Guinea) hotels","28","2017-JAN-19"
"2369","Pakistan","176","2017-JAN-19"
"2370","Myanmar","699","2017-JAN-19"
"2371","United Arab Emirates (U.A. Emirates) hotels","537","2017-JAN-19"
"2372","Liechtenstein","20","2017-JAN-19"
"2373","Kuwait","53","2017-JAN-19"
"2374","Faroe Islands","6","2017-JAN-19"
"2375","Albania","599","2017-JAN-19"
"2376","Senegal","130","2017-JAN-19"
"2377","Mozambique","50","2017-JAN-19"
"2378","Bulgaria","2252","2017-JAN-19"
"2379","Laos","263","2017-JAN-19"
"2380","Jordan","217","2017-JAN-19"
"2381","Vanuatu","10","2017-JAN-19"
"2382","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-JAN-19"
"2383","Uzbekistan","130","2017-JAN-19"
"2384","Latvia","301","2017-JAN-19"
"2385","Uganda","300","2017-JAN-19"
"2386","Slovenia","321","2017-JAN-19"
"2387","Namibia","51","2017-JAN-19"
"2388","Mongolia","86","2017-JAN-19"
"2389","Brunei (Brunei D.) hotels","23","2017-JAN-19"
"2390","San Marino","18","2017-JAN-19"
"2391","Lithuania","336","2017-JAN-19"
"2392","Ivory Coast","94","2017-JAN-19"
"2393","Belarus","162","2017-JAN-19"
"2394","Angola","54","2017-JAN-19"
"2395","Moldova","88","2017-JAN-19"
"2396","Luxembourg","183","2017-JAN-19"
"2397","Kazakhstan","359","2017-JAN-19"
"2398","Gabon","15","2017-JAN-19"
"2399","Estonia","226","2017-JAN-19"
"2400","Bolivia","231","2017-JAN-19"
"2401","Bhutan","30","2017-JAN-19"
"2402","Azerbaijan","181","2017-JAN-19"
"2403","Rwanda","103","2017-JAN-19"
"2404","Niue  hotel","1","2017-JAN-19"
"2405","Nepal","406","2017-JAN-19"
"2406","Macau","60","2017-JAN-19"
"2407","French Guiana","16","2017-JAN-19"
"2408","Burkina Faso","17","2017-JAN-19"
"2409","Benin","55","2017-JAN-19"
"2410","Togo","61","2017-JAN-19"
"2411","Slovakia","637","2017-JAN-19"
"2412","Paraguay","105","2017-JAN-19"
"2413","Malawi","18","2017-JAN-19"
"2414","Hungary","1039","2017-JAN-19"
"2415","Cameroon","87","2017-JAN-19"
"2416","Kosovo","58","2017-JAN-19"
"2417","Burundi","20","2017-JAN-19"
"2418","Serbia","376","2017-JAN-19"
"2419","Guinea","11","2017-JAN-19"
"2420","Equatorial Guinea (Eq. Guinea) hotels","8","2017-JAN-19"
"2421","Chad","7","2017-JAN-19"
"2422","Bosnia and Herzegovina (Bosnia Herz) hotels","281","2017-JAN-19"
"2423","Bangladesh","154","2017-JAN-19"
"2424","Crimea","576","2017-JAN-19"
"2425","Northern Mariana Islands (N Mariana Is) hotels","17","2017-JAN-19"
"2426","Mali","21","2017-JAN-19"
"2427","Botswana","30","2017-JAN-19"
"2428","Tajikistan","26","2017-JAN-19"
"2429","Reunion","67","2017-JAN-19"
"2430","Palestinian Territory (Palestinian T.) hotels","37","2017-JAN-19"
"2431","Palau","13","2017-JAN-19"
"2432","Norfolk Island","6","2017-JAN-19"
"2433","Mauritania","28","2017-JAN-19"
"2434","Macedonia","228","2017-JAN-19"
"2435","Libya","3","2017-JAN-19"
"2436","Lesotho","7","2017-JAN-19"
"2437","Kyrgyzstan","113","2017-JAN-19"
"2438","Guinea-Bissau","4","2017-JAN-19"
"2439","Grenada","11","2017-JAN-19"
"2440","Gibraltar","6","2017-JAN-19"
"2441","East Timor","16","2017-JAN-19"
"2442","Djibouti","10","2017-JAN-19"
"2443","Puerto Rico","108","2017-JAN-21"
"2444","Bermuda","9","2017-JAN-21"
"2445","Thailand","4047","2017-JAN-21"
"2446","Turks & Caicos Islands (Turks, Ccs Is) hotels","13","2017-JAN-21"
"2447","Iceland","212","2017-JAN-21"
"2448","Barbados","34","2017-JAN-21"
"2449","Haiti","48","2017-JAN-21"
"2450","Bahamas","38","2017-JAN-21"
"2451","Saint Barts (St. Barts) hotels","15","2017-JAN-21"
"2452","Jamaica","131","2017-JAN-21"
"2453","Aruba","14","2017-JAN-21"
"2454","Singapore","307","2017-JAN-21"
"2455","Saint Lucia","18","2017-JAN-21"
"2456","Dominican Republic (Dominican Rep) hotels","258","2017-JAN-21"
"2457","Guam","14","2017-JAN-21"
"2458","Costa Rica","757","2017-JAN-21"
"2459","Belize","87","2017-JAN-21"
"2460","Guadeloupe","42","2017-JAN-21"
"2461","Maldives","74","2017-JAN-21"
"2462","Japan","3622","2017-JAN-21"
"2463","Cayman Islands","5","2017-JAN-21"
"2464","Panama","271","2017-JAN-21"
"2465","Mexico","4767","2017-JAN-21"
"2466","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-JAN-21"
"2467","Canada","2895","2017-JAN-21"
"2468","Ireland","804","2017-JAN-21"
"2469","Saint Martin","20","2017-JAN-21"
"2470","United Kingdom (the UK) hotels","7635","2017-JAN-21"
"2471","Italy","20959","2017-JAN-21"
"2472","Philippines","1021","2017-JAN-21"
"2473","Germany","14513","2017-JAN-21"
"2474","Martinique","30","2017-JAN-21"
"2475","Greece","4796","2017-JAN-21"
"2476","New Zealand","359","2017-JAN-21"
"2477","Monaco","12","2017-JAN-21"
"2478","Israel","454","2017-JAN-21"
"2479","India","12697","2017-JAN-21"
"2480","Guyana","16","2017-JAN-21"
"2481","Ghana","291","2017-JAN-21"
"2482","South Korea","1428","2017-JAN-21"
"2483","Australia","1297","2017-JAN-21"
"2484","Mauritius","89","2017-JAN-21"
"2485","Fiji","43","2017-JAN-21"
"2486","France","15341","2017-JAN-21"
"2487","Trinidad and Tobago (Trinidad Tbgo) hotels","25","2017-JAN-21"
"2488","Egypt","253","2017-JAN-21"
"2489","Peru","1493","2017-JAN-21"
"2490","Malta","110","2017-JAN-21"
"2491","Seychelles","51","2017-JAN-21"
"2492","Anguilla","6","2017-JAN-21"
"2493","Sri Lanka","1621","2017-JAN-21"
"2494","Sweden","1252","2017-JAN-21"
"2495","Malaysia","2136","2017-JAN-21"
"2496","Greenland","10","2017-JAN-21"
"2497","Portugal","1518","2017-JAN-21"
"2498","Nigeria","589","2017-JAN-21"
"2499","Dominica","16","2017-JAN-21"
"2500","Switzerland","2754","2017-JAN-21"
"2501","El Salvador","116","2017-JAN-21"
"2502","Nicaragua","291","2017-JAN-21"
"2503","Guatemala","352","2017-JAN-21"
"2504","Samoa","19","2017-JAN-21"
"2505","Denmark","574","2017-JAN-21"
"2506","China","25015","2017-JAN-21"
"2507","Finland","583","2017-JAN-21"
"2508","Turkey","6838","2017-JAN-21"
"2509","Taiwan","1166","2017-JAN-21"
"2510","Honduras","230","2017-JAN-21"
"2511","South Africa","756","2017-JAN-21"
"2512","Norway","801","2017-JAN-21"
"2513","Colombia","2605","2017-JAN-21"
"2514","Belgium","1357","2017-JAN-21"
"2515","Argentina","2491","2017-JAN-21"
"2516","Bahrain","74","2017-JAN-21"
"2517","St. Maarten","16","2017-JAN-21"
"2518","Morocco","659","2017-JAN-21"
"2519","Lebanon","233","2017-JAN-21"
"2520","Armenia","230","2017-JAN-21"
"2521","Cook Islands","4","2017-JAN-21"
"2522","Ecuador","737","2017-JAN-21"
"2523","Solomon Islands (Solomon Is) hotels","7","2017-JAN-21"
"2524","Chile","945","2017-JAN-21"
"2525","Uruguay","390","2017-JAN-21"
"2526","Tonga","13","2017-JAN-21"
"2527","Tanzania","416","2017-JAN-21"
"2528","Gambia","18","2017-JAN-21"
"2529","Oman","123","2017-JAN-21"
"2530","Austria","4518","2017-JAN-21"
"2531","Qatar","85","2017-JAN-21"
"2532","Croatia","798","2017-JAN-21"
"2533","Spain","9364","2017-JAN-21"
"2534","Madagascar","145","2017-JAN-21"
"2535","Cape Verde","66","2017-JAN-21"
"2536","Kenya","470","2017-JAN-21"
"2537","Ethiopia","210","2017-JAN-21"
"2538","Cambodia","944","2017-JAN-21"
"2539","Venezuela","16","2017-JAN-21"
"2540","Tunisia","220","2017-JAN-21"
"2541","Curaçao","38","2017-JAN-21"
"2542","Poland","2627","2017-JAN-21"
"2543","Iraq","86","2017-JAN-21"
"2544","Russia (Russian Fed.) hotels","6372","2017-JAN-21"
"2545","New Caledonia","20","2017-JAN-21"
"2546","Netherlands","2227","2017-JAN-21"
"2547","French Polynesia (Fr Polynesia) hotels","30","2017-JAN-21"
"2548","Cyprus","204","2017-JAN-21"
"2549","Andorra","165","2017-JAN-21"
"2550","Saudi Arabia","714","2017-JAN-21"
"2551","Romania","1515","2017-JAN-21"
"2552","Indonesia","3615","2017-JAN-21"
"2553","Montenegro","252","2017-JAN-21"
"2554","Czech Republic (Czech Rep.) hotels","2216","2017-JAN-21"
"2555","Vietnam","3775","2017-JAN-21"
"2556","Ukraine","1413","2017-JAN-21"
"2557","Suriname","35","2017-JAN-21"
"2558","Papua New Guinea (Pap New Guinea) hotels","28","2017-JAN-21"
"2559","Pakistan","176","2017-JAN-21"
"2560","Myanmar","701","2017-JAN-21"
"2561","United Arab Emirates (U.A. Emirates) hotels","538","2017-JAN-21"
"2562","Liechtenstein","20","2017-JAN-21"
"2563","Kuwait","53","2017-JAN-21"
"2564","Faroe Islands","6","2017-JAN-21"
"2565","Albania","600","2017-JAN-21"
"2566","Senegal","130","2017-JAN-21"
"2567","Mozambique","50","2017-JAN-21"
"2568","Bulgaria","2256","2017-JAN-21"
"2569","Laos","263","2017-JAN-21"
"2570","Jordan","217","2017-JAN-21"
"2571","Vanuatu","10","2017-JAN-21"
"2572","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-JAN-21"
"2573","Uzbekistan","131","2017-JAN-21"
"2574","Latvia","299","2017-JAN-21"
"2575","Uganda","300","2017-JAN-21"
"2576","Slovenia","322","2017-JAN-21"
"2577","Namibia","51","2017-JAN-21"
"2578","Mongolia","86","2017-JAN-21"
"2579","Brunei (Brunei D.) hotels","23","2017-JAN-21"
"2580","San Marino","18","2017-JAN-21"
"2581","Lithuania","336","2017-JAN-21"
"2582","Ivory Coast","94","2017-JAN-21"
"2583","Belarus","163","2017-JAN-21"
"2584","Angola","54","2017-JAN-21"
"2585","Moldova","88","2017-JAN-21"
"2586","Luxembourg","183","2017-JAN-21"
"2587","Kazakhstan","363","2017-JAN-21"
"2588","Gabon","15","2017-JAN-21"
"2589","Estonia","226","2017-JAN-21"
"2590","Bolivia","231","2017-JAN-21"
"2591","Bhutan","30","2017-JAN-21"
"2592","Azerbaijan","181","2017-JAN-21"
"2593","Rwanda","103","2017-JAN-21"
"2594","Niue  hotel","1","2017-JAN-21"
"2595","Nepal","406","2017-JAN-21"
"2596","Macau","60","2017-JAN-21"
"2597","French Guiana","16","2017-JAN-21"
"2598","Burkina Faso","17","2017-JAN-21"
"2599","Benin","55","2017-JAN-21"
"2600","Togo","61","2017-JAN-21"
"2601","Slovakia","639","2017-JAN-21"
"2602","Paraguay","106","2017-JAN-21"
"2603","Malawi","18","2017-JAN-21"
"2604","Hungary","1040","2017-JAN-21"
"2605","Cameroon","88","2017-JAN-21"
"2606","Kosovo","58","2017-JAN-21"
"2607","Burundi","20","2017-JAN-21"
"2608","Serbia","376","2017-JAN-21"
"2609","Guinea","11","2017-JAN-21"
"2610","Equatorial Guinea (Eq. Guinea) hotels","8","2017-JAN-21"
"2611","Chad","7","2017-JAN-21"
"2612","Bosnia and Herzegovina (Bosnia Herz) hotels","282","2017-JAN-21"
"2613","Bangladesh","154","2017-JAN-21"
"2614","Crimea","574","2017-JAN-21"
"2615","Northern Mariana Islands (N Mariana Is) hotels","17","2017-JAN-21"
"2616","Mali","21","2017-JAN-21"
"2617","Botswana","30","2017-JAN-21"
"2618","Tajikistan","26","2017-JAN-21"
"2619","Reunion","67","2017-JAN-21"
"2620","Palestinian Territory (Palestinian T.) hotels","37","2017-JAN-21"
"2621","Palau","13","2017-JAN-21"
"2622","Norfolk Island","6","2017-JAN-21"
"2623","Mauritania","28","2017-JAN-21"
"2624","Macedonia","228","2017-JAN-21"
"2625","Libya","3","2017-JAN-21"
"2626","Lesotho","7","2017-JAN-21"
"2627","Kyrgyzstan","113","2017-JAN-21"
"2628","Guinea-Bissau","4","2017-JAN-21"
"2629","Grenada","11","2017-JAN-21"
"2630","Gibraltar","6","2017-JAN-21"
"2631","East Timor","16","2017-JAN-21"
"2632","Djibouti","10","2017-JAN-21"
"2633","Puerto Rico","108","2017-JAN-22"
"2634","Bermuda","9","2017-JAN-22"
"2635","Thailand","4047","2017-JAN-22"
"2636","Turks & Caicos Islands (Turks, Ccs Is) hotels","13","2017-JAN-22"
"2637","Iceland","212","2017-JAN-22"
"2638","Barbados","34","2017-JAN-22"
"2639","Haiti","48","2017-JAN-22"
"2640","Bahamas","38","2017-JAN-22"
"2641","Saint Barts (St. Barts) hotels","15","2017-JAN-22"
"2642","Jamaica","131","2017-JAN-22"
"2643","Aruba","14","2017-JAN-22"
"2644","Singapore","307","2017-JAN-22"
"2645","Saint Lucia","18","2017-JAN-22"
"2646","Dominican Republic (Dominican Rep) hotels","258","2017-JAN-22"
"2647","Guam","14","2017-JAN-22"
"2648","Costa Rica","757","2017-JAN-22"
"2649","Belize","87","2017-JAN-22"
"2650","Guadeloupe","42","2017-JAN-22"
"2651","Maldives","74","2017-JAN-22"
"2652","Japan","3623","2017-JAN-22"
"2653","Cayman Islands","5","2017-JAN-22"
"2654","Panama","271","2017-JAN-22"
"2655","Mexico","4767","2017-JAN-22"
"2656","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-JAN-22"
"2657","Canada","2895","2017-JAN-22"
"2658","Ireland","804","2017-JAN-22"
"2659","Saint Martin","20","2017-JAN-22"
"2660","United Kingdom (the UK) hotels","7635","2017-JAN-22"
"2661","Italy","20957","2017-JAN-22"
"2662","Philippines","1021","2017-JAN-22"
"2663","Germany","14517","2017-JAN-22"
"2664","Martinique","30","2017-JAN-22"
"2665","Greece","4797","2017-JAN-22"
"2666","New Zealand","359","2017-JAN-22"
"2667","Monaco","12","2017-JAN-22"
"2668","Israel","454","2017-JAN-22"
"2669","India","12699","2017-JAN-22"
"2670","Guyana","16","2017-JAN-22"
"2671","Ghana","291","2017-JAN-22"
"2672","South Korea","1428","2017-JAN-22"
"2673","Australia","1297","2017-JAN-22"
"2674","Mauritius","89","2017-JAN-22"
"2675","Fiji","43","2017-JAN-22"
"2676","France","15341","2017-JAN-22"
"2677","Trinidad and Tobago (Trinidad Tbgo) hotels","25","2017-JAN-22"
"2678","Egypt","253","2017-JAN-22"
"2679","Peru","1493","2017-JAN-22"
"2680","Malta","110","2017-JAN-22"
"2681","Seychelles","51","2017-JAN-22"
"2682","Anguilla","6","2017-JAN-22"
"2683","Sri Lanka","1621","2017-JAN-22"
"2684","Sweden","1252","2017-JAN-22"
"2685","Malaysia","2136","2017-JAN-22"
"2686","Greenland","10","2017-JAN-22"
"2687","Portugal","1518","2017-JAN-22"
"2688","Nigeria","589","2017-JAN-22"
"2689","Dominica","16","2017-JAN-22"
"2690","Switzerland","2754","2017-JAN-22"
"2691","El Salvador","116","2017-JAN-22"
"2692","Nicaragua","291","2017-JAN-22"
"2693","Guatemala","352","2017-JAN-22"
"2694","Samoa","19","2017-JAN-22"
"2695","Denmark","574","2017-JAN-22"
"2696","China","25019","2017-JAN-22"
"2697","Finland","583","2017-JAN-22"
"2698","Turkey","6837","2017-JAN-22"
"2699","Taiwan","1166","2017-JAN-22"
"2700","Honduras","230","2017-JAN-22"
"2701","South Africa","756","2017-JAN-22"
"2702","Norway","801","2017-JAN-22"
"2703","Colombia","2606","2017-JAN-22"
"2704","Belgium","1357","2017-JAN-22"
"2705","Argentina","2491","2017-JAN-22"
"2706","Bahrain","74","2017-JAN-22"
"2707","St. Maarten","16","2017-JAN-22"
"2708","Morocco","659","2017-JAN-22"
"2709","Lebanon","233","2017-JAN-22"
"2710","Armenia","230","2017-JAN-22"
"2711","Cook Islands","4","2017-JAN-22"
"2712","Ecuador","737","2017-JAN-22"
"2713","Solomon Islands (Solomon Is) hotels","7","2017-JAN-22"
"2714","Chile","945","2017-JAN-22"
"2715","Uruguay","390","2017-JAN-22"
"2716","Tonga","13","2017-JAN-22"
"2717","Tanzania","416","2017-JAN-22"
"2718","Gambia","18","2017-JAN-22"
"2719","Oman","123","2017-JAN-22"
"2720","Austria","4518","2017-JAN-22"
"2721","Qatar","85","2017-JAN-22"
"2722","Croatia","798","2017-JAN-22"
"2723","Spain","9364","2017-JAN-22"
"2724","Madagascar","145","2017-JAN-22"
"2725","Cape Verde","66","2017-JAN-22"
"2726","Kenya","470","2017-JAN-22"
"2727","Ethiopia","210","2017-JAN-22"
"2728","Cambodia","944","2017-JAN-22"
"2729","Venezuela","16","2017-JAN-22"
"2730","Tunisia","220","2017-JAN-22"
"2731","Curaçao","38","2017-JAN-22"
"2732","Poland","2628","2017-JAN-22"
"2733","Iraq","86","2017-JAN-22"
"2734","Russia (Russian Fed.) hotels","6372","2017-JAN-22"
"2735","New Caledonia","20","2017-JAN-22"
"2736","Netherlands","2227","2017-JAN-22"
"2737","French Polynesia (Fr Polynesia) hotels","30","2017-JAN-22"
"2738","Cyprus","204","2017-JAN-22"
"2739","Andorra","165","2017-JAN-22"
"2740","Saudi Arabia","714","2017-JAN-22"
"2741","Romania","1515","2017-JAN-22"
"2742","Indonesia","3615","2017-JAN-22"
"2743","Montenegro","252","2017-JAN-22"
"2744","Czech Republic (Czech Rep.) hotels","2216","2017-JAN-22"
"2745","Vietnam","3776","2017-JAN-22"
"2746","Ukraine","1414","2017-JAN-22"
"2747","Suriname","35","2017-JAN-22"
"2748","Papua New Guinea (Pap New Guinea) hotels","28","2017-JAN-22"
"2749","Pakistan","176","2017-JAN-22"
"2750","Myanmar","700","2017-JAN-22"
"2751","United Arab Emirates (U.A. Emirates) hotels","538","2017-JAN-22"
"2752","Liechtenstein","20","2017-JAN-22"
"2753","Kuwait","53","2017-JAN-22"
"2754","Faroe Islands","6","2017-JAN-22"
"2755","Albania","600","2017-JAN-22"
"2756","Senegal","130","2017-JAN-22"
"2757","Mozambique","50","2017-JAN-22"
"2758","Bulgaria","2256","2017-JAN-22"
"2759","Laos","263","2017-JAN-22"
"2760","Jordan","217","2017-JAN-22"
"2761","Vanuatu","10","2017-JAN-22"
"2762","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-JAN-22"
"2763","Uzbekistan","131","2017-JAN-22"
"2764","Latvia","299","2017-JAN-22"
"2765","Uganda","300","2017-JAN-22"
"2766","Slovenia","322","2017-JAN-22"
"2767","Namibia","51","2017-JAN-22"
"2768","Mongolia","86","2017-JAN-22"
"2769","Brunei (Brunei D.) hotels","23","2017-JAN-22"
"2770","San Marino","18","2017-JAN-22"
"2771","Lithuania","336","2017-JAN-22"
"2772","Ivory Coast","94","2017-JAN-22"
"2773","Belarus","164","2017-JAN-22"
"2774","Angola","54","2017-JAN-22"
"2775","Moldova","88","2017-JAN-22"
"2776","Luxembourg","183","2017-JAN-22"
"2777","Kazakhstan","363","2017-JAN-22"
"2778","Gabon","15","2017-JAN-22"
"2779","Estonia","226","2017-JAN-22"
"2780","Bolivia","231","2017-JAN-22"
"2781","Bhutan","30","2017-JAN-22"
"2782","Azerbaijan","181","2017-JAN-22"
"2783","Rwanda","103","2017-JAN-22"
"2784","Niue  hotel","1","2017-JAN-22"
"2785","Nepal","406","2017-JAN-22"
"2786","Macau","60","2017-JAN-22"
"2787","French Guiana","16","2017-JAN-22"
"2788","Burkina Faso","17","2017-JAN-22"
"2789","Benin","55","2017-JAN-22"
"2790","Togo","61","2017-JAN-22"
"2791","Slovakia","639","2017-JAN-22"
"2792","Paraguay","106","2017-JAN-22"
"2793","Malawi","18","2017-JAN-22"
"2794","Hungary","1040","2017-JAN-22"
"2795","Cameroon","88","2017-JAN-22"
"2796","Kosovo","58","2017-JAN-22"
"2797","Burundi","20","2017-JAN-22"
"2798","Serbia","376","2017-JAN-22"
"2799","Guinea","11","2017-JAN-22"
"2800","Equatorial Guinea (Eq. Guinea) hotels","8","2017-JAN-22"
"2801","Chad","7","2017-JAN-22"
"2802","Bosnia and Herzegovina (Bosnia Herz) hotels","282","2017-JAN-22"
"2803","Bangladesh","154","2017-JAN-22"
"2804","Crimea","574","2017-JAN-22"
"2805","Northern Mariana Islands (N Mariana Is) hotels","17","2017-JAN-22"
"2806","Mali","21","2017-JAN-22"
"2807","Botswana","30","2017-JAN-22"
"2808","Tajikistan","26","2017-JAN-22"
"2809","Reunion","67","2017-JAN-22"
"2810","Palestinian Territory (Palestinian T.) hotels","37","2017-JAN-22"
"2811","Palau","13","2017-JAN-22"
"2812","Norfolk Island","6","2017-JAN-22"
"2813","Mauritania","28","2017-JAN-22"
"2814","Macedonia","228","2017-JAN-22"
"2815","Libya","3","2017-JAN-22"
"2816","Lesotho","7","2017-JAN-22"
"2817","Kyrgyzstan","113","2017-JAN-22"
"2818","Guinea-Bissau","4","2017-JAN-22"
"2819","Grenada","11","2017-JAN-22"
"2820","Gibraltar","6","2017-JAN-22"
"2821","East Timor","16","2017-JAN-22"
"2822","Djibouti","10","2017-JAN-22"
"2823","Puerto Rico","108","2017-JAN-23"
"2824","Bermuda","9","2017-JAN-23"
"2825","Thailand","4047","2017-JAN-23"
"2826","Turks & Caicos Islands (Turks, Ccs Is) hotels","13","2017-JAN-23"
"2827","Iceland","212","2017-JAN-23"
"2828","Barbados","34","2017-JAN-23"
"2829","Haiti","48","2017-JAN-23"
"2830","Bahamas","38","2017-JAN-23"
"2831","Saint Barts (St. Barts) hotels","15","2017-JAN-23"
"2832","Jamaica","131","2017-JAN-23"
"2833","Aruba","14","2017-JAN-23"
"2834","Singapore","307","2017-JAN-23"
"2835","Saint Lucia","18","2017-JAN-23"
"2836","Dominican Republic (Dominican Rep) hotels","258","2017-JAN-23"
"2837","Guam","14","2017-JAN-23"
"2838","Costa Rica","757","2017-JAN-23"
"2839","Belize","87","2017-JAN-23"
"2840","Guadeloupe","42","2017-JAN-23"
"2841","Maldives","74","2017-JAN-23"
"2842","Japan","3625","2017-JAN-23"
"2843","Cayman Islands","5","2017-JAN-23"
"2844","Panama","271","2017-JAN-23"
"2845","Mexico","4766","2017-JAN-23"
"2846","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-JAN-23"
"2847","Canada","2895","2017-JAN-23"
"2848","Ireland","804","2017-JAN-23"
"2849","Saint Martin","20","2017-JAN-23"
"2850","United Kingdom (the UK) hotels","7635","2017-JAN-23"
"2851","Italy","20957","2017-JAN-23"
"2852","Philippines","1021","2017-JAN-23"
"2853","Germany","14519","2017-JAN-23"
"2854","Martinique","30","2017-JAN-23"
"2855","Greece","4797","2017-JAN-23"
"2856","New Zealand","359","2017-JAN-23"
"2857","Monaco","12","2017-JAN-23"
"2858","Israel","454","2017-JAN-23"
"2859","India","12716","2017-JAN-23"
"2860","Guyana","16","2017-JAN-23"
"2861","Ghana","291","2017-JAN-23"
"2862","South Korea","1427","2017-JAN-23"
"2863","Australia","1297","2017-JAN-23"
"2864","Mauritius","89","2017-JAN-23"
"2865","Fiji","43","2017-JAN-23"
"2866","France","15340","2017-JAN-23"
