"","Country","Hotels","Date"
"5370","St. Maarten","194","2017-MAR-31"
"5371","Mauritius","1054","2017-MAR-31"
"5372","Luxembourg","321","2017-MAR-31"
"5373","France","72330","2017-MAR-31"
"5374","Dominica","112","2017-MAR-31"
"5375","Oman","313","2017-MAR-31"
"5376","Malaysia","6190","2017-MAR-31"
"5377","Liechtenstein","37","2017-MAR-31"
"5378","Colombia","7513","2017-MAR-31"
"5379","Tanzania","1398","2017-MAR-31"
"5380","Peru","4668","2017-MAR-31"
"5381","Bahrain","158","2017-MAR-31"
"5382","Croatia","68189","2017-MAR-31"
"5383","Sweden","6982","2017-MAR-31"
"5384","Iraq","92","2017-MAR-31"
"5385","Argentina","11352","2017-MAR-31"
"5386","Solomon Islands (Solomon Is) hotels","22","2017-MAR-31"
"5387","Norway","4307","2017-MAR-31"
"5388","Gambia","100","2017-MAR-31"
"5389","Portugal","20078","2017-MAR-31"
"5390","Switzerland","11063","2017-MAR-31"
"5391","United Arab Emirates (U.A. Emirates) hotels","1628","2017-MAR-31"
"5392","Qatar","127","2017-MAR-31"
"5393","Chile","8822","2017-MAR-31"
"5394","Slovenia","3320","2017-MAR-31"
"5395","Spain","65185","2017-MAR-31"
"5396","New Caledonia","44","2017-MAR-31"
"5397","Tunisia","643","2017-MAR-31"
"5398","Tonga","60","2017-MAR-31"
"5399","Taiwan","5240","2017-MAR-31"
"5400","Jordan","537","2017-MAR-31"
"5401","Ethiopia","410","2017-MAR-31"
"5402","Egypt","1484","2017-MAR-31"
"5403","Ecuador","2311","2017-MAR-31"
"5404","Azerbaijan","643","2017-MAR-31"
"5405","Nicaragua","764","2017-MAR-31"
"5406","Faroe Islands","33","2017-MAR-31"
"5407","Cyprus","3664","2017-MAR-31"
"5408","Armenia","1310","2017-MAR-31"
"5409","Anguilla","69","2017-MAR-31"
"5410","Vietnam","7698","2017-MAR-31"
"5411","Vanuatu","156","2017-MAR-31"
"5412","Hungary","11209","2017-MAR-31"
"5413","El Salvador","232","2017-MAR-31"
"5414","Sri Lanka","8231","2017-MAR-31"
"5415","Senegal","439","2017-MAR-31"
"5416","Poland","22748","2017-MAR-31"
"5417","Guatemala","688","2017-MAR-31"
"5418","Montenegro","5162","2017-MAR-31"
"5419","Morocco","4871","2017-MAR-31"
"5420","Ukraine","6545","2017-MAR-31"
"5421","Mozambique","200","2017-MAR-31"
"5422","China","47637","2017-MAR-31"
"5423","Bolivia","571","2017-MAR-31"
"5424","Saudi Arabia","2342","2017-MAR-31"
"5425","Rwanda","226","2017-MAR-31"
"5426","Niue","7","2017-MAR-31"
"5427","Lithuania","2937","2017-MAR-31"
"5428","Kuwait","130","2017-MAR-31"
"5429","Kenya","1904","2017-MAR-31"
"5430","Cook Islands","170","2017-MAR-31"
"5431","Brunei (Brunei D.) hotels","31","2017-MAR-31"
"5432","Netherlands","10832","2017-MAR-31"
"5433","Guinea","20","2017-MAR-31"
"5434","Czech Republic (Czech Rep.) hotels","11261","2017-MAR-31"
"5435","Albania","1765","2017-MAR-31"
"5436","Russia (Russian Fed.) hotels","37859","2017-MAR-31"
"5437","Romania","8856","2017-MAR-31"
"5438","Micronesia","5","2017-MAR-31"
"5439","Cape Verde","423","2017-MAR-31"
"5440","Andorra","481","2017-MAR-31"
"5441","Madagascar","319","2017-MAR-31"
"5442","Latvia","2171","2017-MAR-31"
"5443","French Polynesia (Fr Polynesia) hotels","268","2017-MAR-31"
"5444","Suriname","106","2017-MAR-31"
"5445","Moldova","389","2017-MAR-31"
"5446","Indonesia","12639","2017-MAR-31"
"5447","Ivory Coast","283","2017-MAR-31"
"5448","Benin","115","2017-MAR-31"
"5449","Angola","93","2017-MAR-31"
"5450","Uruguay","1908","2017-MAR-31"
"5451","Northern Mariana Islands (N Mariana Is) hotels","45","2017-MAR-31"
"5452","Estonia","2552","2017-MAR-31"
"5453","Bulgaria","8348","2017-MAR-31"
"5454","Belarus","2590","2017-MAR-31"
"5455","Slovakia","4029","2017-MAR-31"
"5456","San Marino","32","2017-MAR-31"
"5457","Laos","952","2017-MAR-31"
"5458","French Guiana","31","2017-MAR-31"
"5459","Cameroon","211","2017-MAR-31"
"5460","Cambodia","2449","2017-MAR-31"
"5461","Bosnia and Herzegovina (Bosnia Herz) hotels","2512","2017-MAR-31"
"5462","Bhutan","57","2017-MAR-31"
"5463","Kosovo","131","2017-MAR-31"
"5464","Tajikistan","82","2017-MAR-31"
"5465","Swaziland","35","2017-MAR-31"
"5466","Papua New Guinea (Pap New Guinea) hotels","44","2017-MAR-31"
"5467","Mongolia","159","2017-MAR-31"
"5468","Mayotte","9","2017-MAR-31"
"5469","Mauritania","52","2017-MAR-31"
"5470","Kyrgyzstan","518","2017-MAR-31"
"5471","Honduras","497","2017-MAR-31"
"5472","Gabon","40","2017-MAR-31"
"5473","Djibouti","14","2017-MAR-31"
"5474","Chad","10","2017-MAR-31"
"5475","Botswana","201","2017-MAR-31"
"5476","Algeria","63","2017-MAR-31"
"5477","Crimea","4714","2017-MAR-31"
"5478","Uganda","656","2017-MAR-31"
"5479","Togo","114","2017-MAR-31"
"5480","Reunion","356","2017-MAR-31"
"5481","Pakistan","272","2017-MAR-31"
"5482","Malawi","84","2017-MAR-31"
"5483","Equatorial Guinea (Eq. Guinea) hotels","8","2017-MAR-31"
"5484","East Timor","32","2017-MAR-31"
"5485","Serbia","3519","2017-MAR-31"
"5486","Venezuela","37","2017-MAR-31"
"5487","Uzbekistan","226","2017-MAR-31"
"5488","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-MAR-31"
"5489","Paraguay","218","2017-MAR-31"
"5490","Namibia","441","2017-MAR-31"
"5491","Myanmar","1125","2017-MAR-31"
"5492","Libya","4","2017-MAR-31"
"5493","Lebanon","390","2017-MAR-31"
"5494","Kazakhstan","1525","2017-MAR-31"
"5495","Grenada","59","2017-MAR-31"
"5496","Gibraltar","16","2017-MAR-31"
"5497","Burkina Faso","42","2017-MAR-31"
"5498","Puerto Rico","561","2017-MAR-31"
"5499","Bermuda","34","2017-MAR-31"
"5500","Haiti","88","2017-MAR-31"
"5501","Iceland","1550","2017-MAR-31"
"5502","Saint Barts (St. Barts) hotels","147","2017-MAR-31"
"5503","Canada","11488","2017-MAR-31"
"5504","Cuba","76","2017-MAR-31"
"5505","Turks & Caicos Islands (Turks, Ccs Is) hotels","102","2017-MAR-31"
"5506","Aruba","349","2017-MAR-31"
"5507","Guam","35","2017-MAR-31"
"5508","Singapore","483","2017-MAR-31"
"5509","Barbados","393","2017-MAR-31"
"5510","United Kingdom (the UK) hotels","45029","2017-MAR-31"
"5511","Bahamas","225","2017-MAR-31"
"5512","Mexico","11865","2017-MAR-31"
"5513","Israel","3064","2017-MAR-31"
"5514","Ireland","4508","2017-MAR-31"
"5515","Costa Rica","3321","2017-MAR-31"
"5516","Panama","948","2017-MAR-31"
"5517","Martinique","289","2017-MAR-31"
"5518","India","26046","2017-MAR-31"
"5519","Maldives","586","2017-MAR-31"
"5520","Italy","137430","2017-MAR-31"
"5521","Saint Martin","300","2017-MAR-31"
"5522","Cayman Islands","91","2017-MAR-31"
"5523","Guyana","26","2017-MAR-31"
"5524","Jamaica","872","2017-MAR-31"
"5525","Germany","46401","2017-MAR-31"
"5526","Guadeloupe","630","2017-MAR-31"
"5527","U.S. Virgin Islands (US Virgin Is) hotels","199","2017-MAR-31"
"5528","Malta","1132","2017-MAR-31"
"5529","Denmark","23346","2017-MAR-31"
"5530","New Zealand","5126","2017-MAR-31"
"5531","Trinidad and Tobago (Trinidad Tbgo) hotels","143","2017-MAR-31"
"5532","Greenland","25","2017-MAR-31"
"5533","Philippines","3718","2017-MAR-31"
"5534","Monaco","29","2017-MAR-31"
"5535","Fiji","211","2017-MAR-31"
"5536","Dominican Republic (Dominican Rep) hotels","1625","2017-MAR-31"
"5537","Macau","67","2017-MAR-31"
"5538","Belgium","7269","2017-MAR-31"
"5539","Belize","472","2017-MAR-31"
"5540","Greece","26174","2017-MAR-31"
"5541","South Africa","11264","2017-MAR-31"
"5542","Saint Lucia","167","2017-MAR-31"
"5543","Finland","2666","2017-MAR-31"
"5544","Curaçao","381","2017-MAR-31"
"5545","Turkey","15000","2017-MAR-31"
"5546","Nigeria","861","2017-MAR-31"
"5547","Australia","16514","2017-MAR-31"
"5548","South Korea","4736","2017-MAR-31"
"5549","Japan","11916","2017-MAR-31"
"5550","Ghana","768","2017-MAR-31"
"5551","Samoa","67","2017-MAR-31"
"5552","Austria","24293","2017-MAR-31"
"5553","Thailand","18681","2017-MAR-31"
"5554","Seychelles","457","2017-MAR-31"
"5555","St. Maarten","194","2017-MAR-31"
"5556","Mauritius","1054","2017-MAR-31"
"5557","Luxembourg","321","2017-MAR-31"
"5558","France","72330","2017-MAR-31"
"5559","Dominica","112","2017-MAR-31"
"5560","Oman","313","2017-MAR-31"
"5561","Malaysia","6190","2017-MAR-31"
"5562","Liechtenstein","37","2017-MAR-31"
"5563","Colombia","7513","2017-MAR-31"
"5564","Tanzania","1398","2017-MAR-31"
"5565","Peru","4668","2017-MAR-31"
"5566","Bahrain","158","2017-MAR-31"
"5567","Croatia","68189","2017-MAR-31"
"5568","Sweden","6982","2017-MAR-31"
"5569","Iraq","92","2017-MAR-31"
"5570","Argentina","11352","2017-MAR-31"
"5571","Solomon Islands (Solomon Is) hotels","22","2017-MAR-31"
"5572","Norway","4307","2017-MAR-31"
"5573","Gambia","100","2017-MAR-31"
"5574","Portugal","20078","2017-MAR-31"
"5575","Switzerland","11063","2017-MAR-31"
"5576","United Arab Emirates (U.A. Emirates) hotels","1628","2017-MAR-31"
"5577","Qatar","127","2017-MAR-31"
"5578","Chile","8822","2017-MAR-31"
"5579","Slovenia","3320","2017-MAR-31"
"5580","Spain","65185","2017-MAR-31"
"5581","New Caledonia","44","2017-MAR-31"
"5582","Tunisia","643","2017-MAR-31"
"5583","Tonga","60","2017-MAR-31"
"5584","Taiwan","5240","2017-MAR-31"
"5585","Jordan","537","2017-MAR-31"
"5586","Ethiopia","410","2017-MAR-31"
"5587","Egypt","1484","2017-MAR-31"
"5588","Ecuador","2311","2017-MAR-31"
"5589","Azerbaijan","643","2017-MAR-31"
"5590","Nicaragua","764","2017-MAR-31"
"5591","Faroe Islands","33","2017-MAR-31"
"5592","Cyprus","3664","2017-MAR-31"
"5593","Armenia","1310","2017-MAR-31"
"5594","Anguilla","69","2017-MAR-31"
"5595","Vietnam","7698","2017-MAR-31"
"5596","Vanuatu","156","2017-MAR-31"
"5597","Hungary","11209","2017-MAR-31"
"5598","El Salvador","232","2017-MAR-31"
"5599","Sri Lanka","8231","2017-MAR-31"
"5600","Senegal","439","2017-MAR-31"
"5601","Poland","22748","2017-MAR-31"
"5602","Guatemala","688","2017-MAR-31"
"5603","Montenegro","5162","2017-MAR-31"
"5604","Morocco","4871","2017-MAR-31"
"5605","Ukraine","6545","2017-MAR-31"
"5606","Mozambique","200","2017-MAR-31"
"5607","China","47637","2017-MAR-31"
"5608","Bolivia","571","2017-MAR-31"
"5609","Saudi Arabia","2342","2017-MAR-31"
"5610","Rwanda","226","2017-MAR-31"
"5611","Niue","7","2017-MAR-31"
"5612","Lithuania","2937","2017-MAR-31"
"5613","Kuwait","130","2017-MAR-31"
"5614","Kenya","1904","2017-MAR-31"
"5615","Cook Islands","170","2017-MAR-31"
"5616","Brunei (Brunei D.) hotels","31","2017-MAR-31"
"5617","Netherlands","10832","2017-MAR-31"
"5618","Guinea","20","2017-MAR-31"
"5619","Czech Republic (Czech Rep.) hotels","11261","2017-MAR-31"
"5620","Albania","1765","2017-MAR-31"
"5621","Russia (Russian Fed.) hotels","37859","2017-MAR-31"
"5622","Romania","8856","2017-MAR-31"
"5623","Micronesia","5","2017-MAR-31"
"5624","Cape Verde","423","2017-MAR-31"
"5625","Andorra","481","2017-MAR-31"
"5626","Madagascar","319","2017-MAR-31"
"5627","Latvia","2171","2017-MAR-31"
"5628","French Polynesia (Fr Polynesia) hotels","268","2017-MAR-31"
"5629","Suriname","106","2017-MAR-31"
"5630","Moldova","389","2017-MAR-31"
"5631","Indonesia","12639","2017-MAR-31"
"5632","Ivory Coast","283","2017-MAR-31"
"5633","Benin","115","2017-MAR-31"
"5634","Angola","93","2017-MAR-31"
"5635","Uruguay","1908","2017-MAR-31"
"5636","Northern Mariana Islands (N Mariana Is) hotels","45","2017-MAR-31"
"5637","Estonia","2552","2017-MAR-31"
"5638","Bulgaria","8348","2017-MAR-31"
"5639","Belarus","2590","2017-MAR-31"
"5640","Slovakia","4029","2017-MAR-31"
"5641","San Marino","32","2017-MAR-31"
"5642","Laos","952","2017-MAR-31"
"5643","French Guiana","31","2017-MAR-31"
"5644","Cameroon","211","2017-MAR-31"
"5645","Cambodia","2449","2017-MAR-31"
"5646","Bosnia and Herzegovina (Bosnia Herz) hotels","2512","2017-MAR-31"
"5647","Bhutan","57","2017-MAR-31"
"5648","Kosovo","131","2017-MAR-31"
"5649","Tajikistan","82","2017-MAR-31"
"5650","Swaziland","35","2017-MAR-31"
"5651","Papua New Guinea (Pap New Guinea) hotels","44","2017-MAR-31"
"5652","Mongolia","159","2017-MAR-31"
"5653","Mayotte","9","2017-MAR-31"
"5654","Mauritania","52","2017-MAR-31"
"5655","Kyrgyzstan","518","2017-MAR-31"
"5656","Honduras","497","2017-MAR-31"
"5657","Gabon","40","2017-MAR-31"
"5658","Djibouti","14","2017-MAR-31"
"5659","Chad","10","2017-MAR-31"
"5660","Botswana","201","2017-MAR-31"
"5661","Algeria","63","2017-MAR-31"
"5662","Crimea","4714","2017-MAR-31"
"5663","Uganda","656","2017-MAR-31"
"5664","Togo","114","2017-MAR-31"
"5665","Reunion","356","2017-MAR-31"
"5666","Pakistan","272","2017-MAR-31"
"5667","Malawi","84","2017-MAR-31"
"5668","Equatorial Guinea (Eq. Guinea) hotels","8","2017-MAR-31"
"5669","East Timor","32","2017-MAR-31"
"5670","Serbia","3519","2017-MAR-31"
"5671","Venezuela","37","2017-MAR-31"
"5672","Uzbekistan","226","2017-MAR-31"
"5673","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-MAR-31"
"5674","Paraguay","218","2017-MAR-31"
"5675","Namibia","441","2017-MAR-31"
"5676","Myanmar","1125","2017-MAR-31"
"5677","Libya","4","2017-MAR-31"
"5678","Lebanon","390","2017-MAR-31"
"5679","Kazakhstan","1525","2017-MAR-31"
"5680","Grenada","59","2017-MAR-31"
"5681","Gibraltar","16","2017-MAR-31"
"5682","Burkina Faso","42","2017-MAR-31"
"5683","Puerto Rico","561","2017-MAR-31"
"5684","Bermuda","34","2017-MAR-31"
"5685","Haiti","88","2017-MAR-31"
"5686","Iceland","1550","2017-MAR-31"
"5687","Saint Barts (St. Barts) hotels","147","2017-MAR-31"
"5688","Canada","11488","2017-MAR-31"
"5689","Cuba","76","2017-MAR-31"
"5690","Turks & Caicos Islands (Turks, Ccs Is) hotels","102","2017-MAR-31"
"5691","Aruba","349","2017-MAR-31"
"5692","Guam","35","2017-MAR-31"
"5693","Singapore","483","2017-MAR-31"
"5694","Barbados","393","2017-MAR-31"
"5695","United Kingdom (the UK) hotels","45029","2017-MAR-31"
"5696","Bahamas","225","2017-MAR-31"
"5697","Mexico","11865","2017-MAR-31"
"5698","Israel","3064","2017-MAR-31"
"5699","Ireland","4508","2017-MAR-31"
"5700","Costa Rica","3321","2017-MAR-31"
"5701","Panama","948","2017-MAR-31"
"5702","Martinique","289","2017-MAR-31"
"5703","India","26046","2017-MAR-31"
"5704","Maldives","586","2017-MAR-31"
"5705","Italy","137430","2017-MAR-31"
"5706","Saint Martin","300","2017-MAR-31"
"5707","Cayman Islands","91","2017-MAR-31"
"5708","Guyana","26","2017-MAR-31"
"5709","Jamaica","872","2017-MAR-31"
"5710","Germany","46401","2017-MAR-31"
"5711","Guadeloupe","630","2017-MAR-31"
"5712","U.S. Virgin Islands (US Virgin Is) hotels","199","2017-MAR-31"
"5713","Malta","1132","2017-MAR-31"
"5714","Denmark","23346","2017-MAR-31"
"5715","New Zealand","5126","2017-MAR-31"
"5716","Trinidad and Tobago (Trinidad Tbgo) hotels","143","2017-MAR-31"
"5717","Greenland","25","2017-MAR-31"
"5718","Philippines","3718","2017-MAR-31"
"5719","Monaco","29","2017-MAR-31"
"5720","Fiji","211","2017-MAR-31"
"5721","Dominican Republic (Dominican Rep) hotels","1625","2017-MAR-31"
"5722","Macau","67","2017-MAR-31"
"5723","Belgium","7269","2017-MAR-31"
"5724","Belize","472","2017-MAR-31"
"5725","Greece","26174","2017-MAR-31"
"5726","South Africa","11264","2017-MAR-31"
"5727","Saint Lucia","167","2017-MAR-31"
"5728","Finland","2666","2017-MAR-31"
"5729","Curaçao","381","2017-MAR-31"
"5730","Turkey","15000","2017-MAR-31"
"5731","Nigeria","861","2017-MAR-31"
"5732","Australia","16514","2017-MAR-31"
"5733","South Korea","4736","2017-MAR-31"
"5734","Japan","11916","2017-MAR-31"
"5735","Ghana","768","2017-MAR-31"
"5736","Samoa","67","2017-MAR-31"
"5737","Austria","24293","2017-MAR-31"
"5738","Thailand","18681","2017-MAR-31"
"5739","Seychelles","457","2017-MAR-31"
"5740","St. Maarten","194","2017-MAR-31"
"5741","Mauritius","1054","2017-MAR-31"
"5742","Luxembourg","321","2017-MAR-31"
"5743","France","72330","2017-MAR-31"
"5744","Dominica","112","2017-MAR-31"
"5745","Oman","313","2017-MAR-31"
"5746","Malaysia","6190","2017-MAR-31"
"5747","Liechtenstein","37","2017-MAR-31"
"5748","Colombia","7513","2017-MAR-31"
"5749","Tanzania","1398","2017-MAR-31"
"5750","Peru","4668","2017-MAR-31"
"5751","Bahrain","158","2017-MAR-31"
"5752","Croatia","68189","2017-MAR-31"
"5753","Sweden","6982","2017-MAR-31"
"5754","Iraq","92","2017-MAR-31"
"5755","Argentina","11352","2017-MAR-31"
"5756","Solomon Islands (Solomon Is) hotels","22","2017-MAR-31"
"5757","Norway","4307","2017-MAR-31"
"5758","Gambia","100","2017-MAR-31"
"5759","Portugal","20078","2017-MAR-31"
"5760","Switzerland","11063","2017-MAR-31"
"5761","United Arab Emirates (U.A. Emirates) hotels","1628","2017-MAR-31"
"5762","Qatar","127","2017-MAR-31"
"5763","Chile","8822","2017-MAR-31"
"5764","Slovenia","3320","2017-MAR-31"
"5765","Spain","65185","2017-MAR-31"
"5766","New Caledonia","44","2017-MAR-31"
"5767","Tunisia","643","2017-MAR-31"
"5768","Tonga","60","2017-MAR-31"
"5769","Taiwan","5240","2017-MAR-31"
"5770","Jordan","537","2017-MAR-31"
"5771","Ethiopia","410","2017-MAR-31"
"5772","Egypt","1484","2017-MAR-31"
"5773","Ecuador","2311","2017-MAR-31"
"5774","Azerbaijan","643","2017-MAR-31"
"5775","Nicaragua","764","2017-MAR-31"
"5776","Faroe Islands","33","2017-MAR-31"
"5777","Cyprus","3664","2017-MAR-31"
"5778","Armenia","1310","2017-MAR-31"
"5779","Anguilla","69","2017-MAR-31"
"5780","Vietnam","7698","2017-MAR-31"
"5781","Vanuatu","156","2017-MAR-31"
"5782","Hungary","11209","2017-MAR-31"
"5783","El Salvador","232","2017-MAR-31"
"5784","Sri Lanka","8231","2017-MAR-31"
"5785","Senegal","439","2017-MAR-31"
"5786","Poland","22748","2017-MAR-31"
"5787","Guatemala","688","2017-MAR-31"
"5788","Montenegro","5162","2017-MAR-31"
"5789","Morocco","4871","2017-MAR-31"
"5790","Ukraine","6545","2017-MAR-31"
"5791","Mozambique","200","2017-MAR-31"
"5792","China","47637","2017-MAR-31"
"5793","Bolivia","571","2017-MAR-31"
"5794","Saudi Arabia","2342","2017-MAR-31"
"5795","Rwanda","226","2017-MAR-31"
"5796","Niue","7","2017-MAR-31"
"5797","Lithuania","2937","2017-MAR-31"
"5798","Kuwait","130","2017-MAR-31"
"5799","Kenya","1904","2017-MAR-31"
"5800","Cook Islands","170","2017-MAR-31"
"5801","Brunei (Brunei D.) hotels","31","2017-MAR-31"
"5802","Netherlands","10832","2017-MAR-31"
"5803","Guinea","20","2017-MAR-31"
"5804","Czech Republic (Czech Rep.) hotels","11261","2017-MAR-31"
"5805","Albania","1765","2017-MAR-31"
"5806","Russia (Russian Fed.) hotels","37859","2017-MAR-31"
"5807","Romania","8856","2017-MAR-31"
"5808","Micronesia","5","2017-MAR-31"
"5809","Cape Verde","423","2017-MAR-31"
"5810","Andorra","481","2017-MAR-31"
"5811","Madagascar","319","2017-MAR-31"
"5812","Latvia","2171","2017-MAR-31"
"5813","French Polynesia (Fr Polynesia) hotels","268","2017-MAR-31"
"5814","Suriname","106","2017-MAR-31"
"5815","Moldova","389","2017-MAR-31"
"5816","Indonesia","12639","2017-MAR-31"
"5817","Ivory Coast","283","2017-MAR-31"
"5818","Benin","115","2017-MAR-31"
"5819","Angola","93","2017-MAR-31"
"5820","Uruguay","1908","2017-MAR-31"
"5821","Northern Mariana Islands (N Mariana Is) hotels","45","2017-MAR-31"
"5822","Estonia","2552","2017-MAR-31"
"5823","Bulgaria","8348","2017-MAR-31"
"5824","Belarus","2590","2017-MAR-31"
"5825","Slovakia","4029","2017-MAR-31"
"5826","San Marino","32","2017-MAR-31"
"5827","Laos","952","2017-MAR-31"
"5828","French Guiana","31","2017-MAR-31"
"5829","Cameroon","211","2017-MAR-31"
"5830","Cambodia","2449","2017-MAR-31"
"5831","Bosnia and Herzegovina (Bosnia Herz) hotels","2512","2017-MAR-31"
"5832","Bhutan","57","2017-MAR-31"
"5833","Kosovo","131","2017-MAR-31"
"5834","Tajikistan","82","2017-MAR-31"
"5835","Swaziland","35","2017-MAR-31"
"5836","Papua New Guinea (Pap New Guinea) hotels","44","2017-MAR-31"
"5837","Mongolia","159","2017-MAR-31"
"5838","Mayotte","9","2017-MAR-31"
"5839","Mauritania","52","2017-MAR-31"
"5840","Kyrgyzstan","518","2017-MAR-31"
"5841","Honduras","497","2017-MAR-31"
"5842","Gabon","40","2017-MAR-31"
"5843","Djibouti","14","2017-MAR-31"
"5844","Chad","10","2017-MAR-31"
"5845","Botswana","201","2017-MAR-31"
"5846","Algeria","63","2017-MAR-31"
"5847","Crimea","4714","2017-MAR-31"
"5848","Uganda","656","2017-MAR-31"
"5849","Togo","114","2017-MAR-31"
"5850","Reunion","356","2017-MAR-31"
"5851","Pakistan","272","2017-MAR-31"
"5852","Malawi","84","2017-MAR-31"
"5853","Equatorial Guinea (Eq. Guinea) hotels","8","2017-MAR-31"
"5854","East Timor","32","2017-MAR-31"
"5855","Serbia","3519","2017-MAR-31"
"5856","Venezuela","37","2017-MAR-31"
"5857","Uzbekistan","226","2017-MAR-31"
"5858","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-MAR-31"
"5859","Paraguay","218","2017-MAR-31"
"5860","Namibia","441","2017-MAR-31"
"5861","Myanmar","1125","2017-MAR-31"
"5862","Libya","4","2017-MAR-31"
"5863","Lebanon","390","2017-MAR-31"
"5864","Kazakhstan","1525","2017-MAR-31"
"5865","Grenada","59","2017-MAR-31"
"5866","Gibraltar","16","2017-MAR-31"
"5867","Burkina Faso","42","2017-MAR-31"
"5868","Puerto Rico","561","2017-MAR-31"
"5869","Bermuda","34","2017-MAR-31"
"5870","Haiti","88","2017-MAR-31"
"5871","Iceland","1550","2017-MAR-31"
"5872","Saint Barts (St. Barts) hotels","147","2017-MAR-31"
"5873","Canada","11488","2017-MAR-31"
"5874","Cuba","76","2017-MAR-31"
"5875","Turks & Caicos Islands (Turks, Ccs Is) hotels","102","2017-MAR-31"
"5876","Aruba","349","2017-MAR-31"
"5877","Guam","35","2017-MAR-31"
"5878","Singapore","483","2017-MAR-31"
"5879","Barbados","393","2017-MAR-31"
"5880","United Kingdom (the UK) hotels","45029","2017-MAR-31"
"5881","Bahamas","225","2017-MAR-31"
"5882","Mexico","11865","2017-MAR-31"
"5883","Israel","3064","2017-MAR-31"
"5884","Ireland","4508","2017-MAR-31"
"5885","Costa Rica","3321","2017-MAR-31"
"5886","Panama","948","2017-MAR-31"
"5887","Martinique","289","2017-MAR-31"
"5888","India","26046","2017-MAR-31"
"5889","Maldives","586","2017-MAR-31"
"5890","Italy","137430","2017-MAR-31"
"5891","Saint Martin","300","2017-MAR-31"
"5892","Cayman Islands","91","2017-MAR-31"
"5893","Guyana","26","2017-MAR-31"
"5894","Jamaica","872","2017-MAR-31"
"5895","Germany","46401","2017-MAR-31"
"5896","Guadeloupe","630","2017-MAR-31"
"5897","U.S. Virgin Islands (US Virgin Is) hotels","199","2017-MAR-31"
"5898","Malta","1132","2017-MAR-31"
"5899","Denmark","23346","2017-MAR-31"
"5900","New Zealand","5126","2017-MAR-31"
"5901","Trinidad and Tobago (Trinidad Tbgo) hotels","143","2017-MAR-31"
"5902","Greenland","25","2017-MAR-31"
"5903","Philippines","3718","2017-MAR-31"
"5904","Monaco","29","2017-MAR-31"
"5905","Fiji","211","2017-MAR-31"
"5906","Dominican Republic (Dominican Rep) hotels","1625","2017-MAR-31"
"5907","Macau","67","2017-MAR-31"
"5908","Belgium","7269","2017-MAR-31"
"5909","Belize","472","2017-MAR-31"
"5910","Greece","26174","2017-MAR-31"
"5911","South Africa","11264","2017-MAR-31"
"5912","Saint Lucia","167","2017-MAR-31"
"5913","Finland","2666","2017-MAR-31"
"5914","Curaçao","381","2017-MAR-31"
"5915","Turkey","15000","2017-MAR-31"
"5916","Nigeria","861","2017-MAR-31"
"5917","Australia","16514","2017-MAR-31"
"5918","South Korea","4736","2017-MAR-31"
"5919","Japan","11916","2017-MAR-31"
"5920","Ghana","768","2017-MAR-31"
"5921","Samoa","67","2017-MAR-31"
"5922","Austria","24293","2017-MAR-31"
"5923","Thailand","18681","2017-MAR-31"
"5924","Seychelles","457","2017-MAR-31"
"5925","St. Maarten","194","2017-MAR-31"
"5926","Mauritius","1054","2017-MAR-31"
"5927","Luxembourg","321","2017-MAR-31"
"5928","France","72330","2017-MAR-31"
"5929","Dominica","112","2017-MAR-31"
"5930","Oman","313","2017-MAR-31"
"5931","Malaysia","6190","2017-MAR-31"
"5932","Liechtenstein","37","2017-MAR-31"
"5933","Colombia","7513","2017-MAR-31"
"5934","Tanzania","1398","2017-MAR-31"
"5935","Peru","4668","2017-MAR-31"
"5936","Bahrain","158","2017-MAR-31"
"5937","Croatia","68189","2017-MAR-31"
"5938","Sweden","6982","2017-MAR-31"
"5939","Iraq","92","2017-MAR-31"
"5940","Argentina","11352","2017-MAR-31"
"5941","Solomon Islands (Solomon Is) hotels","22","2017-MAR-31"
"5942","Norway","4307","2017-MAR-31"
"5943","Gambia","100","2017-MAR-31"
"5944","Portugal","20078","2017-MAR-31"
"5945","Switzerland","11063","2017-MAR-31"
"5946","United Arab Emirates (U.A. Emirates) hotels","1628","2017-MAR-31"
"5947","Qatar","127","2017-MAR-31"
"5948","Chile","8822","2017-MAR-31"
"5949","Slovenia","3320","2017-MAR-31"
"5950","Spain","65185","2017-MAR-31"
"5951","New Caledonia","44","2017-MAR-31"
"5952","Tunisia","643","2017-MAR-31"
"5953","Tonga","60","2017-MAR-31"
"5954","Taiwan","5240","2017-MAR-31"
"5955","Jordan","537","2017-MAR-31"
"5956","Ethiopia","410","2017-MAR-31"
"5957","Egypt","1484","2017-MAR-31"
"5958","Ecuador","2311","2017-MAR-31"
"5959","Azerbaijan","643","2017-MAR-31"
"5960","Nicaragua","764","2017-MAR-31"
"5961","Faroe Islands","33","2017-MAR-31"
"5962","Cyprus","3664","2017-MAR-31"
"5963","Armenia","1310","2017-MAR-31"
"5964","Anguilla","69","2017-MAR-31"
"5965","Vietnam","7698","2017-MAR-31"
"5966","Vanuatu","156","2017-MAR-31"
"5967","Hungary","11209","2017-MAR-31"
"5968","El Salvador","232","2017-MAR-31"
