"","Country","Hotels","Date","Continent"
"14958","Sweden",7019,2017-04-12,"Europe"
"14959","Sweden",6948,2017-03-23,"Europe"
"14960","Sweden",7079,2017-05-13,"Europe"
"14961","Sweden",6992,2017-04-01,"Europe"
"14962","Sweden",7168,2017-06-10,"Europe"
"14963","Sweden",7109,2017-05-26,"Europe"
"14964","Sweden",7079,2017-05-11,"Europe"
"14965","Sweden",6982,2017-03-30,"Europe"
"14966","Sweden",7105,2017-05-25,"Europe"
"14967","Sweden",7002,2017-04-28,"Europe"
"14968","Sweden",7117,2017-05-30,"Europe"
"14969","Sweden",6978,2017-03-27,"Europe"
"14970","Sweden",6979,2017-03-24,"Europe"
"14971","Sweden",6995,2017-04-05,"Europe"
"14972","Sweden",7168,2017-06-06,"Europe"
"14973","Sweden",7021,2017-04-14,"Europe"
"14974","Sweden",7120,2017-06-01,"Europe"
"14975","Sweden",7005,2017-04-07,"Europe"
"14976","Sweden",7083,2017-05-15,"Europe"
"14977","Sweden",7069,2017-05-08,"Europe"
"14978","Sweden",7120,2017-06-02,"Europe"
"14979","Sweden",6980,2017-03-28,"Europe"
"14980","Sweden",7033,2017-04-20,"Europe"
"14981","Sweden",7113,2017-05-28,"Europe"
"14982","Sweden",7096,2017-05-19,"Europe"
"14983","Sweden",6962,2017-04-26,"Europe"
"14984","Sweden",7168,2017-06-08,"Europe"
"14985","Sweden",7075,2017-05-10,"Europe"
"14986","Sweden",7024,2017-04-18,"Europe"
"14987","Sweden",6979,2017-03-25,"Europe"
"14988","Sweden",7092,2017-05-17,"Europe"
"14989","Sweden",6961,2017-04-27,"Europe"
"14990","Sweden",7007,2017-04-10,"Europe"
"14991","Sweden",7098,2017-05-22,"Europe"
"14992","Sweden",7023,2017-04-17,"Europe"
"14993","Sweden",7098,2017-05-23,"Europe"
"14994","Sweden",7024,2017-05-04,"Europe"
"14995","Sweden",6947,2017-03-20,"Europe"
"14996","Sweden",7019,2017-04-13,"Europe"
"14997","Sweden",7099,2017-05-24,"Europe"
"14998","Sweden",7168,2017-06-05,"Europe"
"14999","Sweden",6979,2017-03-29,"Europe"
"15000","Sweden",6948,2017-03-21,"Europe"
"15001","Sweden",7081,2017-05-14,"Europe"
"15002","Sweden",7093,2017-05-18,"Europe"
"15003","Sweden",6971,2017-04-25,"Europe"
"15004","Sweden",7068,2017-05-09,"Europe"
"15005","Sweden",6987,2017-03-31,"Europe"
"15006","Sweden",6999,2017-04-04,"Europe"
"15007","Sweden",7012,2017-05-03,"Europe"
"15008","Sweden",6967,2017-05-02,"Europe"
"15009","Sweden",6998,2017-04-06,"Europe"
"15010","Sweden",7168,2017-06-09,"Europe"
"15011","Sweden",6997,2017-04-03,"Europe"
"15012","Sweden",7062,2017-05-05,"Europe"
"15013","Sweden",6967,2017-05-01,"Europe"
"15014","Sweden",7027,2017-04-19,"Europe"
"15015","Sweden",7011,2017-04-11,"Europe"
"15016","Sweden & other accommodations",7207,2017-06-16,NA
"15017","Sweden & other accommodations",7246,2017-06-19,NA
"15018","Sweden & other accommodations",7248,2017-06-20,NA
"15019","Sweden & other accommodations",7252,2017-06-21,NA
"15020","Sweden & other accommodations",7261,2017-06-23,NA
"15021","Sweden & other accommodations",7264,2017-06-27,NA
"15022","Sweden & other accommodations",7269,2017-06-29,NA
"15023","Sweden & other accommodations",7269,2017-06-30,NA
"15024","Sweden & other accommodations",7293,2017-07-05,NA
"15025","Sweden & other accommodations",7298,2017-07-06,NA
"15026","Sweden & other accommodations",7308,2017-07-07,NA
"15027","Sweden & other accommodations",7185,2017-06-12,NA
"15028","Sweden & other accommodations",7189,2017-06-13,NA
"15029","Sweden & other accommodations",7189,2017-06-14,NA
"15030","Sweden & other accommodations",7202,2017-06-15,NA
"15031","Sweden & other accommodations",7364,2017-07-19,NA
"15032","Sweden & other accommodations",7370,2017-07-20,NA
"15033","Sweden & other accommodations",7478,2017-07-21,NA
"15034","Sweden & other accommodations",6902,2017-07-15,NA
"15035","Sweden & other accommodations",7262,2017-06-22,NA
"15036","Sweden & other accommodations",7359,2017-07-18,NA
"15037","Sweden & other accommodations",7328,2017-07-13,NA
"15038","Sweden & other accommodations",7328,2017-07-12,NA
"15039","Sweden & other accommodations",7359,2017-07-17,NA
"15040","Switzerland",11065,2017-04-28,"Europe"
"15041","Switzerland",11055,2017-05-03,"Europe"
"15042","Switzerland",11058,2017-03-31,"Europe"
"15043","Switzerland",11055,2017-04-24,"Europe"
"15044","Switzerland",11058,2017-03-29,"Europe"
"15045","Switzerland",11040,2017-04-06,"Europe"
"15046","Switzerland",11029,2017-04-15,"Europe"
"15047","Switzerland",11151,2017-05-23,"Europe"
"15048","Switzerland",11052,2017-04-21,"Europe"
"15049","Switzerland",11486,2017-05-25,"Europe"
"15050","Switzerland",11054,2017-04-01,"Europe"
"15051","Switzerland",11058,2017-03-27,"Europe"
"15052","Switzerland",11151,2017-05-22,"Europe"
"15053","Switzerland",11511,2017-06-10,"Europe"
"15054","Switzerland",11145,2017-05-19,"Europe"
"15055","Switzerland",11494,2017-05-26,"Europe"
"15056","Switzerland",11511,2017-06-05,"Europe"
"15057","Switzerland",11063,2017-03-30,"Europe"
"15058","Switzerland",11506,2017-05-30,"Europe"
"15059","Switzerland",11111,2017-05-15,"Europe"
"15060","Switzerland",11511,2017-06-08,"Europe"
"15061","Switzerland",11129,2017-05-18,"Europe"
"15062","Switzerland",11042,2017-04-03,"Europe"
"15063","Switzerland",11055,2017-05-02,"Europe"
"15064","Switzerland",11505,2017-06-01,"Europe"
"15065","Switzerland",11053,2017-04-25,"Europe"
"15066","Switzerland",10986,2017-03-23,"Europe"
"15067","Switzerland",11034,2017-04-07,"Europe"
"15068","Switzerland",11042,2017-04-05,"Europe"
"15069","Switzerland",11027,2017-04-12,"Europe"
"15070","Switzerland",11511,2017-06-07,"Europe"
"15071","Switzerland",11082,2017-05-10,"Europe"
"15072","Switzerland",11027,2017-04-13,"Europe"
"15073","Switzerland",11041,2017-04-10,"Europe"
"15074","Switzerland",11030,2017-04-19,"Europe"
"15075","Switzerland",11049,2017-04-26,"Europe"
"15076","Switzerland",11055,2017-03-24,"Europe"
"15077","Switzerland",11108,2017-05-14,"Europe"
"15078","Switzerland",11026,2017-04-11,"Europe"
"15079","Switzerland",11068,2017-05-05,"Europe"
"15080","Switzerland",10986,2017-03-21,"Europe"
"15081","Switzerland",11046,2017-04-04,"Europe"
"15082","Switzerland",11095,2017-05-11,"Europe"
"15083","Switzerland",11130,2017-05-17,"Europe"
"15084","Switzerland",11058,2017-03-28,"Europe"
"15085","Switzerland",11093,2017-05-12,"Europe"
"15086","Switzerland",11511,2017-06-09,"Europe"
"15087","Switzerland",11505,2017-06-02,"Europe"
"15088","Switzerland",11031,2017-04-17,"Europe"
"15089","Switzerland",11064,2017-05-04,"Europe"
"15090","Switzerland",11079,2017-05-08,"Europe"
"15091","Switzerland",11100,2017-05-13,"Europe"
"15092","Switzerland",10988,2017-03-22,"Europe"
"15093","Switzerland",11502,2017-05-28,"Europe"
"15094","Switzerland",11078,2017-05-09,"Europe"
"15095","Switzerland",11027,2017-04-14,"Europe"
"15096","Switzerland",11117,2017-05-16,"Europe"
"15097","Switzerland",11511,2017-06-06,"Europe"
"15098","Switzerland",11505,2017-05-31,"Europe"
"15099","Switzerland",11030,2017-04-18,"Europe"
"15100","Switzerland",11059,2017-05-01,"Europe"
"15101","Switzerland",11031,2017-04-20,"Europe"
"15102","Switzerland",11048,2017-04-27,"Europe"
"15103","Switzerland",11055,2017-03-25,"Europe"
"15104","Switzerland",11157,2017-05-24,"Europe"
"15105","Switzerland",10984,2017-03-20,"Europe"
"15106","Switzerland & other accommodations",11566,2017-06-16,NA
"15107","Switzerland & other accommodations",11583,2017-06-19,NA
"15108","Switzerland & other accommodations",11583,2017-06-20,NA
"15109","Switzerland & other accommodations",11603,2017-06-27,NA
"15110","Switzerland & other accommodations",11612,2017-06-29,NA
"15111","Switzerland & other accommodations",11610,2017-06-30,NA
"15112","Switzerland & other accommodations",11636,2017-07-05,NA
"15113","Switzerland & other accommodations",11625,2017-07-06,NA
"15114","Switzerland & other accommodations",11623,2017-07-07,NA
"15115","Switzerland & other accommodations",11658,2017-07-12,NA
"15116","Switzerland & other accommodations",11548,2017-06-12,NA
"15117","Switzerland & other accommodations",11552,2017-06-13,NA
"15118","Switzerland & other accommodations",11552,2017-06-14,NA
"15119","Switzerland & other accommodations",11560,2017-06-15,NA
"15120","Switzerland & other accommodations",11804,2017-07-20,NA
"15121","Switzerland & other accommodations",11815,2017-07-21,NA
"15122","Switzerland & other accommodations",11590,2017-06-21,NA
"15123","Switzerland & other accommodations",11696,2017-07-17,NA
"15124","Switzerland & other accommodations",11591,2017-06-22,NA
"15125","Switzerland & other accommodations",11594,2017-06-23,NA
"15126","Switzerland & other accommodations",11658,2017-07-13,NA
"15127","Switzerland & other accommodations",11697,2017-07-19,NA
"15128","Switzerland & other accommodations",10610,2017-07-15,NA
"15129","Switzerland & other accommodations",11696,2017-07-18,NA
"15130","Taiwan",5494,2017-05-02,"Asia"
"15131","Taiwan",5310,2017-04-13,"Asia"
"15132","Taiwan",5444,2017-04-27,"Asia"
"15133","Taiwan",5674,2017-05-26,"Asia"
"15134","Taiwan",5763,2017-06-09,"Asia"
"15135","Taiwan",5763,2017-06-10,"Asia"
"15136","Taiwan",5648,2017-05-23,"Asia"
"15137","Taiwan",5217,2017-03-28,"Asia"
"15138","Taiwan",5240,2017-03-30,"Asia"
"15139","Taiwan",5235,2017-03-31,"Asia"
"15140","Taiwan",5408,2017-04-24,"Asia"
"15141","Taiwan",5620,2017-05-18,"Asia"
"15142","Taiwan",5282,2017-04-10,"Asia"
"15143","Taiwan",5575,2017-05-10,"Asia"
"15144","Taiwan",5610,2017-05-16,"Asia"
"15145","Taiwan",5573,2017-05-12,"Asia"
"15146","Taiwan",5648,2017-05-22,"Asia"
"15147","Taiwan",5519,2017-05-05,"Asia"
"15148","Taiwan",5551,2017-05-09,"Asia"
"15149","Taiwan",5470,2017-04-28,"Asia"
"15150","Taiwan",5579,2017-05-11,"Asia"
"15151","Taiwan",5323,2017-04-14,"Asia"
"15152","Taiwan",5715,2017-06-02,"Asia"
"15153","Taiwan",5274,2017-04-07,"Asia"
"15154","Taiwan",5620,2017-05-17,"Asia"
"15155","Taiwan",5481,2017-05-01,"Asia"
"15156","Taiwan",5693,2017-05-30,"Asia"
"15157","Taiwan",5349,2017-04-17,"Asia"
"15158","Taiwan",5653,2017-05-24,"Asia"
"15159","Taiwan",5714,2017-05-31,"Asia"
"15160","Taiwan",5763,2017-06-08,"Asia"
"15161","Taiwan",5258,2017-04-04,"Asia"
"15162","Taiwan",5594,2017-05-14,"Asia"
"15163","Taiwan",5139,2017-03-23,"Asia"
"15164","Taiwan",5715,2017-06-01,"Asia"
"15165","Taiwan",5501,2017-05-03,"Asia"
"15166","Taiwan",5507,2017-05-04,"Asia"
"15167","Taiwan",5140,2017-03-21,"Asia"
"15168","Taiwan",5395,2017-04-21,"Asia"
"15169","Taiwan",5309,2017-04-12,"Asia"
"15170","Taiwan",5445,2017-04-26,"Asia"
"15171","Taiwan",5269,2017-04-06,"Asia"
"15172","Taiwan",5662,2017-05-25,"Asia"
"15173","Taiwan",5763,2017-06-06,"Asia"
"15174","Taiwan",5141,2017-03-22,"Asia"
"15175","Taiwan",5216,2017-03-29,"Asia"
"15176","Taiwan",5209,2017-03-27,"Asia"
"15177","Taiwan",5267,2017-04-05,"Asia"
"15178","Taiwan",5188,2017-03-25,"Asia"
"15179","Taiwan",5598,2017-05-15,"Asia"
"15180","Taiwan",5336,2017-04-15,"Asia"
"15181","Taiwan",5763,2017-06-07,"Asia"
"15182","Taiwan",5391,2017-04-20,"Asia"
"15183","Taiwan",5763,2017-06-05,"Asia"
"15184","Taiwan",5190,2017-03-24,"Asia"
"15185","Taiwan",5352,2017-04-18,"Asia"
"15186","Taiwan",5581,2017-05-13,"Asia"
"15187","Taiwan",5245,2017-04-01,"Asia"
"15188","Taiwan",5137,2017-03-20,"Asia"
"15189","Taiwan",5407,2017-04-25,"Asia"
"15190","Taiwan",5551,2017-05-08,"Asia"
"15191","Taiwan",5377,2017-04-19,"Asia"
"15192","Taiwan",5255,2017-04-03,"Asia"
"15193","Taiwan",5606,2017-05-19,"Asia"
"15194","Taiwan",5293,2017-04-11,"Asia"
"15195","Taiwan",5679,2017-05-28,"Asia"
"15196","Taiwan & other accommodations",5890,2017-06-16,NA
"15197","Taiwan & other accommodations",5925,2017-06-19,NA
"15198","Taiwan & other accommodations",5936,2017-06-20,NA
"15199","Taiwan & other accommodations",5947,2017-06-21,NA
"15200","Taiwan & other accommodations",5963,2017-06-22,NA
"15201","Taiwan & other accommodations",5966,2017-06-23,NA
"15202","Taiwan & other accommodations",6012,2017-06-27,NA
"15203","Taiwan & other accommodations",6034,2017-06-29,NA
"15204","Taiwan & other accommodations",6033,2017-06-30,NA
"15205","Taiwan & other accommodations",6082,2017-07-05,NA
"15206","Taiwan & other accommodations",6100,2017-07-06,NA
"15207","Taiwan & other accommodations",6112,2017-07-07,NA
"15208","Taiwan & other accommodations",6142,2017-07-12,NA
"15209","Taiwan & other accommodations",5851,2017-06-13,NA
"15210","Taiwan & other accommodations",5851,2017-06-14,NA
"15211","Taiwan & other accommodations",5874,2017-06-15,NA
"15212","Taiwan & other accommodations",6182,2017-07-19,NA
"15213","Taiwan & other accommodations",6189,2017-07-20,NA
"15214","Taiwan & other accommodations",6193,2017-07-21,NA
"15215","Taiwan & other accommodations",6147,2017-07-15,NA
"15216","Taiwan & other accommodations",6179,2017-07-17,NA
"15217","Taiwan & other accommodations",5836,2017-06-12,NA
"15218","Taiwan & other accommodations",6179,2017-07-18,NA
"15219","Taiwan & other accommodations",6142,2017-07-13,NA
"15220","Tajikistan",89,2017-06-07,"Asia"
"15221","Tajikistan",84,2017-05-05,"Asia"
"15222","Tajikistan",83,2017-04-21,"Asia"
"15223","Tajikistan",82,2017-04-20,"Asia"
"15224","Tajikistan",88,2017-05-22,"Asia"
"15225","Tajikistan",83,2017-04-25,"Asia"
"15226","Tajikistan",81,2017-04-05,"Asia"
"15227","Tajikistan",84,2017-05-04,"Asia"
"15228","Tajikistan",85,2017-05-10,"Asia"
"15229","Tajikistan",83,2017-04-27,"Asia"
"15230","Tajikistan",81,2017-04-14,"Asia"
"15231","Tajikistan",82,2017-03-31,"Asia"
"15232","Tajikistan",89,2017-06-02,"Asia"
"15233","Tajikistan",82,2017-03-30,"Asia"
"15234","Tajikistan",85,2017-05-11,"Asia"
"15235","Tajikistan",81,2017-04-03,"Asia"
"15236","Tajikistan",82,2017-04-01,"Asia"
"15237","Tajikistan",82,2017-05-01,"Asia"
"15238","Tajikistan",88,2017-05-17,"Asia"
"15239","Tajikistan",88,2017-05-16,"Asia"
"15240","Tajikistan",88,2017-05-24,"Asia"
"15241","Tajikistan",83,2017-04-28,"Asia"
"15242","Tajikistan",88,2017-05-15,"Asia"
"15243","Tajikistan",88,2017-05-28,"Asia"
"15244","Tajikistan",81,2017-03-25,"Asia"
"15245","Tajikistan",81,2017-04-11,"Asia"
"15246","Tajikistan",88,2017-05-13,"Asia"
"15247","Tajikistan",89,2017-06-06,"Asia"
"15248","Tajikistan",84,2017-05-08,"Asia"
"15249","Tajikistan",89,2017-06-10,"Asia"
"15250","Tajikistan",82,2017-04-19,"Asia"
"15251","Tajikistan",80,2017-03-23,"Asia"
"15252","Tajikistan",83,2017-04-26,"Asia"
"15253","Tajikistan",81,2017-04-06,"Asia"
"15254","Tajikistan",88,2017-05-18,"Asia"
"15255","Tajikistan",83,2017-04-24,"Asia"
"15256","Tajikistan",88,2017-05-26,"Asia"
"15257","Tajikistan",85,2017-05-09,"Asia"
"15258","Tajikistan",81,2017-04-13,"Asia"
"15259","Tajikistan",80,2017-03-20,"Asia"
"15260","Tajikistan",88,2017-05-19,"Asia"
"15261","Tajikistan",81,2017-03-28,"Asia"
"15262","Tajikistan",81,2017-04-18,"Asia"
"15263","Tajikistan",89,2017-05-31,"Asia"
"15264","Tajikistan",81,2017-04-17,"Asia"
"15265","Tajikistan",80,2017-03-21,"Asia"
"15266","Tajikistan",81,2017-04-10,"Asia"
"15267","Tajikistan",85,2017-05-12,"Asia"
"15268","Tajikistan",80,2017-03-22,"Asia"
"15269","Tajikistan",81,2017-04-15,"Asia"
"15270","Tajikistan",88,2017-05-23,"Asia"
"15271","Tajikistan",81,2017-04-12,"Asia"
"15272","Tajikistan",82,2017-05-02,"Asia"
"15273","Tajikistan",89,2017-06-08,"Asia"
"15274","Tajikistan",81,2017-04-07,"Asia"
"15275","Tajikistan",81,2017-03-24,"Asia"
"15276","Tajikistan",88,2017-05-30,"Asia"
"15277","Tajikistan",89,2017-06-09,"Asia"
"15278","Tajikistan",82,2017-03-29,"Asia"
"15279","Tajikistan",81,2017-04-04,"Asia"
"15280","Tajikistan",88,2017-05-14,"Asia"
"15281","Tajikistan",89,2017-06-01,"Asia"
"15282","Tajikistan",83,2017-05-03,"Asia"
"15283","Tajikistan",89,2017-06-05,"Asia"
"15284","Tajikistan",81,2017-03-27,"Asia"
"15285","Tajikistan",88,2017-05-25,"Asia"
"15286","Tajikistan & other accommodations",90,2017-06-15,NA
"15287","Tajikistan & other accommodations",90,2017-06-16,NA
"15288","Tajikistan & other accommodations",91,2017-06-20,NA
"15289","Tajikistan & other accommodations",90,2017-06-21,NA
"15290","Tajikistan & other accommodations",90,2017-06-23,NA
"15291","Tajikistan & other accommodations",90,2017-06-27,NA
"15292","Tajikistan & other accommodations",90,2017-06-29,NA
"15293","Tajikistan & other accommodations",90,2017-06-30,NA
"15294","Tajikistan & other accommodations",89,2017-07-05,NA
"15295","Tajikistan & other accommodations",89,2017-07-06,NA
"15296","Tajikistan & other accommodations",89,2017-07-07,NA
"15297","Tajikistan & other accommodations",90,2017-07-12,NA
"15298","Tajikistan & other accommodations",89,2017-06-12,NA
"15299","Tajikistan & other accommodations",90,2017-06-13,NA
"15300","Tajikistan & other accommodations",90,2017-06-14,NA
"15301","Tajikistan & other accommodations",91,2017-07-19,NA
"15302","Tajikistan & other accommodations",92,2017-07-20,NA
"15303","Tajikistan & other accommodations",90,2017-06-19,NA
"15304","Tajikistan & other accommodations",93,2017-07-21,NA
"15305","Tajikistan & other accommodations",91,2017-07-15,NA
"15306","Tajikistan & other accommodations",91,2017-07-17,NA
"15307","Tajikistan & other accommodations",90,2017-06-22,NA
"15308","Tajikistan & other accommodations",91,2017-07-18,NA
"15309","Tajikistan & other accommodations",90,2017-07-13,NA
"15310","Tanzania",1440,2017-04-17,"Africa"
"15311","Tanzania",1378,2017-03-23,"Africa"
"15312","Tanzania",1428,2017-04-11,"Africa"
"15313","Tanzania",1411,2017-04-01,"Africa"
"15314","Tanzania",1487,2017-05-08,"Africa"
"15315","Tanzania",1447,2017-04-24,"Africa"
"15316","Tanzania",1476,2017-05-04,"Africa"
"15317","Tanzania",1380,2017-03-21,"Africa"
"15318","Tanzania",1549,2017-06-10,"Africa"
"15319","Tanzania",1444,2017-04-19,"Africa"
"15320","Tanzania",1549,2017-06-07,"Africa"
"15321","Tanzania",1446,2017-04-20,"Africa"
"15322","Tanzania",1523,2017-05-19,"Africa"
"15323","Tanzania",1544,2017-06-02,"Africa"
"15324","Tanzania",1544,2017-05-31,"Africa"
"15325","Tanzania",1520,2017-05-18,"Africa"
"15326","Tanzania",1495,2017-05-11,"Africa"
"15327","Tanzania",1544,2017-06-01,"Africa"
"15328","Tanzania",1465,2017-05-01,"Africa"
"15329","Tanzania",1494,2017-05-12,"Africa"
"15330","Tanzania",1441,2017-04-18,"Africa"
"15331","Tanzania",1398,2017-03-30,"Africa"
"15332","Tanzania",1525,2017-05-22,"Africa"
"15333","Tanzania",1463,2017-04-28,"Africa"
"15334","Tanzania",1541,2017-05-30,"Africa"
"15335","Tanzania",1378,2017-03-22,"Africa"
"15336","Tanzania",1525,2017-05-23,"Africa"
"15337","Tanzania",1389,2017-03-24,"Africa"
"15338","Tanzania",1467,2017-05-02,"Africa"
"15339","Tanzania",1437,2017-04-13,"Africa"
"15340","Tanzania",1549,2017-06-09,"Africa"
"15341","Tanzania",1487,2017-05-09,"Africa"
"15342","Tanzania",1549,2017-06-06,"Africa"
"15343","Tanzania",1453,2017-04-27,"Africa"
"15344","Tanzania",1421,2017-04-06,"Africa"
"15345","Tanzania",1428,2017-04-10,"Africa"
"15346","Tanzania",1549,2017-06-05,"Africa"
"15347","Tanzania",1415,2017-04-04,"Africa"
"15348","Tanzania",1391,2017-03-27,"Africa"
"15349","Tanzania",1481,2017-05-05,"Africa"
"15350","Tanzania",1406,2017-03-31,"Africa"
"15351","Tanzania",1453,2017-04-26,"Africa"
"15352","Tanzania",1448,2017-04-25,"Africa"
"15353","Tanzania",1447,2017-04-21,"Africa"
"15354","Tanzania",1389,2017-03-25,"Africa"
"15355","Tanzania",1438,2017-04-14,"Africa"
"15356","Tanzania",1520,2017-05-17,"Africa"
"15357","Tanzania",1534,2017-05-26,"Africa"
"15358","Tanzania",1514,2017-05-16,"Africa"
"15359","Tanzania",1549,2017-06-08,"Africa"
"15360","Tanzania",1489,2017-05-10,"Africa"
"15361","Tanzania",1438,2017-04-12,"Africa"
"15362","Tanzania",1531,2017-05-24,"Africa"
"15363","Tanzania",1414,2017-04-03,"Africa"
"15364","Tanzania",1537,2017-05-28,"Africa"
"15365","Tanzania",1503,2017-05-14,"Africa"
"15366","Tanzania",1440,2017-04-15,"Africa"
"15367","Tanzania",1389,2017-03-28,"Africa"
"15368","Tanzania",1505,2017-05-15,"Africa"
"15369","Tanzania",1466,2017-05-03,"Africa"
"15370","Tanzania",1424,2017-04-07,"Africa"
"15371","Tanzania",1418,2017-04-05,"Africa"
"15372","Tanzania",1391,2017-03-29,"Africa"
"15373","Tanzania",1503,2017-05-13,"Africa"
"15374","Tanzania",1533,2017-05-25,"Africa"
"15375","Tanzania",1378,2017-03-20,"Africa"
"15376","Tanzania & other accommodations",1559,2017-06-16,NA
"15377","Tanzania & other accommodations",1552,2017-06-20,NA
"15378","Tanzania & other accommodations",1558,2017-06-21,NA
"15379","Tanzania & other accommodations",1556,2017-06-22,NA
"15380","Tanzania & other accommodations",1562,2017-06-23,NA
"15381","Tanzania & other accommodations",1568,2017-06-27,NA
"15382","Tanzania & other accommodations",1572,2017-06-29,NA
"15383","Tanzania & other accommodations",1572,2017-06-30,NA
"15384","Tanzania & other accommodations",1589,2017-07-05,NA
"15385","Tanzania & other accommodations",1592,2017-07-06,NA
"15386","Tanzania & other accommodations",1555,2017-06-12,NA
"15387","Tanzania & other accommodations",1556,2017-06-13,NA
"15388","Tanzania & other accommodations",1556,2017-06-14,NA
"15389","Tanzania & other accommodations",1558,2017-06-15,NA
"15390","Tanzania & other accommodations",1619,2017-07-19,NA
"15391","Tanzania & other accommodations",1551,2017-06-19,NA
"15392","Tanzania & other accommodations",1635,2017-07-21,NA
"15393","Tanzania & other accommodations",1618,2017-07-18,NA
"15394","Tanzania & other accommodations",1595,2017-07-07,NA
"15395","Tanzania & other accommodations",1607,2017-07-12,NA
"15396","Tanzania & other accommodations",1615,2017-07-15,NA
"15397","Tanzania & other accommodations",1630,2017-07-20,NA
"15398","Tanzania & other accommodations",1607,2017-07-13,NA
"15399","Tanzania & other accommodations",1618,2017-07-17,NA
"15400","Thailand",18592,2017-03-25,"Asia"
"15401","Thailand",19192,2017-04-28,"Asia"
"15402","Thailand",18919,2017-04-13,"Asia"
"15403","Thailand",19412,2017-05-28,"Asia"
"15404","Thailand",18499,2017-03-23,"Asia"
"15405","Thailand",18924,2017-04-12,"Asia"
"15406","Thailand",19376,2017-05-18,"Asia"
"15407","Thailand",19258,2017-05-04,"Asia"
"15408","Thailand",19570,2017-06-06,"Asia"
"15409","Thailand",18681,2017-03-30,"Asia"
"15410","Thailand",19208,2017-05-25,"Asia"
"15411","Thailand",19570,2017-06-09,"Asia"
"15412","Thailand",19150,2017-05-24,"Asia"
"15413","Thailand",18696,2017-04-03,"Asia"
"15414","Thailand",18494,2017-03-21,"Asia"
"15415","Thailand",19499,2017-06-01,"Asia"
"15416","Thailand",19570,2017-06-08,"Asia"
"15417","Thailand",19095,2017-04-25,"Asia"
"15418","Thailand",19463,2017-05-15,"Asia"
"15419","Thailand",19440,2017-05-14,"Asia"
"15420","Thailand",19371,2017-05-09,"Asia"
"15421","Thailand",19147,2017-04-26,"Asia"
"15422","Thailand",18723,2017-04-05,"Asia"
"15423","Thailand",19022,2017-04-19,"Asia"
"15424","Thailand",19104,2017-05-23,"Asia"
"15425","Thailand",18942,2017-04-14,"Asia"
"15426","Thailand",18953,2017-04-15,"Asia"
"15427","Thailand",19104,2017-05-22,"Asia"
"15428","Thailand",19215,2017-05-02,"Asia"
"15429","Thailand",19354,2017-05-19,"Asia"
"15430","Thailand",19098,2017-04-24,"Asia"
"15431","Thailand",18594,2017-03-24,"Asia"
"15432","Thailand",18690,2017-03-31,"Asia"
"15433","Thailand",19475,2017-05-31,"Asia"
"15434","Thailand",18815,2017-04-10,"Asia"
"15435","Thailand",19408,2017-05-12,"Asia"
"15436","Thailand",19570,2017-06-07,"Asia"
"15437","Thailand",19499,2017-06-02,"Asia"
"15438","Thailand",19229,2017-05-03,"Asia"
"15439","Thailand",19404,2017-05-13,"Asia"
"15440","Thailand",18505,2017-03-20,"Asia"
"15441","Thailand",19423,2017-05-11,"Asia"
"15442","Thailand",18500,2017-03-22,"Asia"
"15443","Thailand",18966,2017-04-17,"Asia"
"15444","Thailand",19401,2017-05-10,"Asia"
"15445","Thailand",19570,2017-06-05,"Asia"
"15446","Thailand",18645,2017-03-29,"Asia"
"15447","Thailand",18766,2017-04-06,"Asia"
"15448","Thailand",19204,2017-05-01,"Asia"
"15449","Thailand",18805,2017-04-07,"Asia"
"15450","Thailand",19152,2017-04-27,"Asia"
"15451","Thailand",18645,2017-03-27,"Asia"
"15452","Thailand",19385,2017-05-16,"Asia"
"15453","Thailand",19049,2017-04-20,"Asia"
"15454","Thailand",18682,2017-04-01,"Asia"
"15455","Thailand",19382,2017-05-08,"Asia"
"15456","Thailand",19269,2017-05-26,"Asia"
"15457","Thailand",19060,2017-04-21,"Asia"
"15458","Thailand",18849,2017-04-11,"Asia"
"15459","Thailand",19306,2017-05-05,"Asia"
"15460","Thailand",18628,2017-03-28,"Asia"
"15461","Thailand",18716,2017-04-04,"Asia"
"15462","Thailand",18957,2017-04-18,"Asia"
"15463","Thailand",19570,2017-06-10,"Asia"
"15464","Thailand",19378,2017-05-17,"Asia"
"15465","Thailand",19434,2017-05-30,"Asia"
"15466","Thailand & other accommodations",19832,2017-06-16,NA
"15467","Thailand & other accommodations",19943,2017-06-19,NA
"15468","Thailand & other accommodations",19952,2017-06-20,NA
"15469","Thailand & other accommodations",19985,2017-06-21,NA
"15470","Thailand & other accommodations",20047,2017-06-22,NA
"15471","Thailand & other accommodations",20065,2017-06-23,NA
"15472","Thailand & other accommodations",20158,2017-06-27,NA
"15473","Thailand & other accommodations",20219,2017-06-30,NA
"15474","Thailand & other accommodations",20331,2017-07-05,NA
"15475","Thailand & other accommodations",20399,2017-07-06,NA
"15476","Thailand & other accommodations",20521,2017-07-12,NA
"15477","Thailand & other accommodations",19727,2017-06-12,NA
"15478","Thailand & other accommodations",19722,2017-06-13,NA
"15479","Thailand & other accommodations",19722,2017-06-14,NA
"15480","Thailand & other accommodations",19823,2017-06-15,NA
"15481","Thailand & other accommodations",20778,2017-07-21,NA
"15482","Thailand & other accommodations",20068,2017-07-15,NA
"15483","Thailand & other accommodations",20652,2017-07-17,NA
"15484","Thailand & other accommodations",20433,2017-07-07,NA
"15485","Thailand & other accommodations",20521,2017-07-13,NA
