"","hotel_name","score","presaleprice","price","test.V2"
"194","NYLO New York CityUpper West SideFree InternetFree Cancellation Available People Viewing! Rooms Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.7104","NA","279","New_York_City_Saturday_20170401"
"195","Doubletree Suites By Hilton NYC Times SquareTimes Square"," 9.0277","399","379.05","New_York_City_Saturday_20170401"
"196","Hotel BelleclaireUpper West SideFree InternetFree Cancellation, Pay Later Available People Viewing! Rooms Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.8141","NA","249","New_York_City_Saturday_20170401"
"197","The Kimpton Muse HotelTimes Square"," 9.1187","329","296.10","New_York_City_Saturday_20170401"
"198","The Westin New York Grand CentralGrand Central Terminal"," 8.7607","303","210","New_York_City_Saturday_20170401"
"199","Club Quarters Wall StreetDowntown"," 7.91019","NA","159","New_York_City_Saturday_20170401"
"200","The Gallivant Times SquareTimes Square"," 6.458","NA","339","New_York_City_Saturday_20170401"
"201","The Manhattan at Times SquareTimes Square"," 6.7658","325","243.75","New_York_City_Saturday_20170408"
"202","The Watson HotelMidtown West"," 7.818","319","287.10","New_York_City_Saturday_20170408"
"203","ONE UN New YorkGrand Central Terminal"," 8.9123","374","233.10","New_York_City_Saturday_20170408"
"204","Hotel PennsylvaniaMadison Square Garden","4. Hotel PennsylvaniaMadison Square Garden - Convention AreaFree InternetFree Cancellation Available222 People Viewing!1 Room Left! Book Now! 4.6850","NA","203","New_York_City_Saturday_20170408"
"205","InterContinental NEW YORK BARCLAY"," 9.2165","NA","266","New_York_City_Saturday_20170408"
"206","Westin New York At Times SquareTimes Square"," 8.71133","NA","594","New_York_City_Saturday_20170408"
"207","Park CentralCentral Park SouthFree InternetFree Cancellation, Pay Later Available People Viewing!On Sale Now"," 7.8253","999","347","New_York_City_Saturday_20170408"
"208","Grand Hyatt New YorkGrand Central Terminal"," 8.51159","459","259","New_York_City_Saturday_20170408"
"209","Wyndham New Yorker HotelMadison Square Garden"," 6.81710","365","254.15","New_York_City_Saturday_20170408"
"210","Paramount Times SquareTimes Square"," 6.9553","412","279","New_York_City_Saturday_20170408"
"211","W New York Times SquareTimes Square"," 8.4211","NA","394","New_York_City_Saturday_20170408"
"212","Wellington HotelCentral Park SouthFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!On Sale Now"," 6.9540","NA","249","New_York_City_Saturday_20170408"
"213","New York Marriott MarquisTimes Square"," 9.0928","489","440","New_York_City_Saturday_20170408"
"214","Sheraton New York Times Square HotelTimes Square"," 8.02451","NA","359","New_York_City_Saturday_20170408"
"215","Arlo Hudson SquareSoHo"," 8.439","NA","299","New_York_City_Saturday_20170408"
"216","W New YorkMidtown EastFree Cancellation Available People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.81179","NA","250","New_York_City_Saturday_20170408"
"217","Hotel Central ParkCentral Park SouthFree InternetFree Cancellation Available People Viewing!On Sale Now"," 9.11557","688","424.20","New_York_City_Saturday_20170408"
"218","Row NYCTimes Square"," 6.5665","289","260.10","New_York_City_Saturday_20170408"
"219","Sheraton Tribeca New York HotelSoHo"," 8.1507","NA","299","New_York_City_Saturday_20170408"
"220","Doubletree By Hilton Metropolitan New YorkMidtown EastFree Cancellation Available People Viewing!Room Left! Book Now!Special Discount % offGood:  reviews Savings CalculationClosewas $from$Choose"," 7.41207","271.15","265.05","New_York_City_Saturday_20170408"
"221","Novotel New York Times SquareTimes Square"," 8.7197","NA","309","New_York_City_Saturday_20170408"
"222","Soho Grand HotelSoHo"," 8.4181","505","314","New_York_City_Saturday_20170408"
"223","The Standard, High Line New YorkWest Village"," 8.038","NA","479","New_York_City_Saturday_20170408"
"224","Sofitel New YorkRockefeller Center"," 9.2309","799","379","New_York_City_Saturday_20170408"
"225","The Empire HotelUpper West SideFree Cancellation, Pay Later Available People Viewing!On Sale Now"," 7.2962","429","247","New_York_City_Saturday_20170408"
"226","Residence Inn By Marriott New York Manhattan/Times SquareTimes Square"," 9.1339","NA","439","New_York_City_Saturday_20170408"
"227","NYLO New York CityUpper West SideFree InternetFree Cancellation Available People Viewing! Rooms Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.7104","NA","319","New_York_City_Saturday_20170408"
"228","Doubletree Suites By Hilton NYC Times SquareTimes Square"," 9.0277","NA","479","New_York_City_Saturday_20170408"
"229","Hotel BelleclaireUpper West SideFree InternetFree Cancellation, Pay Later Available People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.8141","NA","339","New_York_City_Saturday_20170408"
"230","Club Quarters Wall StreetDowntown"," 7.91019","NA","189","New_York_City_Saturday_20170408"
"231","Park Hyatt New YorkCentral Park SouthFree Breakfast, Free InternetFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 9.1194","2558","975","New_York_City_Saturday_20170408"
"232","Homewood Suites New York/Midtown Manhattan Times SquareMadison Square Garden"," 9.1201","NA","319","New_York_City_Saturday_20170408"
"233","Four Points by Sheraton New York DowntownDowntown"," 8.022","NA","219","New_York_City_Saturday_20170408"
"234","Kimpton Hotel EventiChelsea AreaFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now"," 9.1226","499","299","New_York_City_Saturday_20170408"
"235","Hotel Mela Times SquareTimes Square"," 7.21168","289","260","New_York_City_Saturday_20170408"
"236","Intercontinental New York Times SquareTimes Square"," 8.8585","NA","522","New_York_City_Saturday_20170408"
"237","Holiday Inn Express Manhattan Times Square SouthEmpire State Building AreaFree Breakfast, Free InternetFree Cancellation Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.578","NA","339","New_York_City_Saturday_20170408"
"238","Hotel BeaconUpper West SideFree InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.936","NA","426","New_York_City_Saturday_20170408"
"239","HAMPTON INN NEW YORK"," 8.595","368.34","341.10","New_York_City_Saturday_20170408"
"240","Kimpton Ink HotelMidtown West"," 8.6133","NA","389","New_York_City_Saturday_20170408"
"241","Candlewood Suites NYC"," 8.1116","279","237","New_York_City_Saturday_20170415"
"242","The Watson HotelMidtown West"," 7.818","299","264.60","New_York_City_Saturday_20170415"
"243","ONE UN New YorkGrand Central Terminal"," 8.9123","374","262.65","New_York_City_Saturday_20170415"
"244","Hotel PennsylvaniaMadison Square Garden","4. Hotel PennsylvaniaMadison Square Garden - Convention AreaFree InternetFree Cancellation Available224 People Viewing! 4.6850","NA","190","New_York_City_Saturday_20170415"
"245","InterContinental NEW YORK BARCLAY"," 9.2165","299","270","New_York_City_Saturday_20170415"
"246","Westin New York At Times SquareTimes Square"," 8.71133","633","414","New_York_City_Saturday_20170415"
"247","Park CentralCentral Park SouthFree InternetFree Cancellation, Pay Later Available People Viewing!PromotionGood:  reviews Savings CalculationClosewas $from$Choose"," 7.8253","352.86","219","New_York_City_Saturday_20170415"
"248","Crowne Plaza Times Square ManhattanTimes Square"," 8.4719","NA","338","New_York_City_Saturday_20170415"
"249","Grand Hyatt New YorkGrand Central Terminal"," 8.51159","459","279","New_York_City_Saturday_20170415"
"250","Wyndham New Yorker HotelMadison Square Garden"," 6.81710","365","254.15","New_York_City_Saturday_20170415"
"251","Paramount Times SquareTimes Square"," 6.9553","412","259","New_York_City_Saturday_20170415"
"252","W New York Times SquareTimes Square"," 8.4211","NA","364","New_York_City_Saturday_20170415"
"253","Wellington HotelCentral Park SouthFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!On Sale Now"," 6.9540","227.NA","227.40","New_York_City_Saturday_20170415"
"254","New York Marriott MarquisTimes Square"," 9.0928","519","493","New_York_City_Saturday_20170415"
"255","Hilton Times SquareTimes Square"," 8.8531","369","332.10","New_York_City_Saturday_20170415"
"256","Wingate By Wyndham Manhattan MidtownMadison Square Garden"," 8.1378","349","254.15","New_York_City_Saturday_20170415"
"257","Sheraton New York Times Square HotelTimes Square"," 8.02451","NA","349","New_York_City_Saturday_20170415"
"258","Arlo Hudson SquareSoHo"," 8.439","278.NA","278.10","New_York_City_Saturday_20170415"
"259","Hilton Garden Inn Times SquareTimes Square"," 8.6440","319","303.05","New_York_City_Saturday_20170415"
"260","W New YorkMidtown EastFree Cancellation, Pay Later Available People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.81179","NA","250","New_York_City_Saturday_20170415"
"261","Hotel Central ParkCentral Park SouthFree InternetFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now"," 9.11557","688","409.50","New_York_City_Saturday_20170415"
"262","Row NYCTimes Square"," 6.5665","259","233.09","New_York_City_Saturday_20170415"
"263","Blakely New York HotelCentral Park SouthFree InternetFree Cancellation, Pay Later Available People Viewing! Rooms Left! Book Now!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.833","NA","255","New_York_City_Saturday_20170415"
"264","Sheraton Tribeca New York HotelSoHo"," 8.1507","355","249","New_York_City_Saturday_20170415"
"265","Millenium HiltonDowntown"," 8.3719","NA","249","New_York_City_Saturday_20170415"
"266","Doubletree By Hilton Metropolitan New YorkMidtown EastFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 7.41207","365","246.05","New_York_City_Saturday_20170415"
"267","Novotel New York Times SquareTimes Square"," 8.7197","NA","309","New_York_City_Saturday_20170415"
"268","RIU Plaza New York Times SquareTimes Square"," 7.951","NA","365","New_York_City_Saturday_20170415"
"269","Soho Grand HotelSoHo"," 8.4181","505","314","New_York_City_Saturday_20170415"
"270","The Standard, High Line New YorkWest Village"," 8.038","649","314.10","New_York_City_Saturday_20170415"
"271","Sofitel New YorkRockefeller Center"," 9.2309","799","439","New_York_City_Saturday_20170415"
"272","The Empire HotelUpper West SideFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!On Sale Now"," 7.2962","429","239","New_York_City_Saturday_20170415"
"273","Residence Inn By Marriott New York Manhattan/Times SquareTimes Square"," 9.1339","419","391","New_York_City_Saturday_20170415"
"274","NYLO New York CityUpper West SideFree InternetFree Cancellation Available People Viewing! Rooms Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.7104","NA","299","New_York_City_Saturday_20170415"
"275","Doubletree Suites By Hilton NYC Times SquareTimes Square"," 9.0277","539","512.04","New_York_City_Saturday_20170415"
"276","Hotel BelleclaireUpper West SideFree InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.8141","287.NA","287.10","New_York_City_Saturday_20170415"
"277","The Kimpton Muse HotelTimes Square"," 9.1187","389","350.10","New_York_City_Saturday_20170415"
"278","The Westin New York Grand CentralGrand Central Terminal"," 8.7607","NA","329","New_York_City_Saturday_20170415"
"279","Club Quarters Wall StreetDowntown"," 7.91019","NA","179","New_York_City_Saturday_20170415"
"280","The Gallivant Times SquareTimes Square"," 6.458","NA","419","New_York_City_Saturday_20170415"
"281","The Manhattan at Times SquareTimes Square"," 6.7658","300","195","New_York_City_Saturday_20170422"
"282","The Watson HotelMidtown West"," 7.818","259","233.10","New_York_City_Saturday_20170422"
"283","ONE UN New YorkGrand Central Terminal"," 8.9123","374","220.15","New_York_City_Saturday_20170422"
"284","Hotel PennsylvaniaMadison Square Garden","4. Hotel PennsylvaniaMadison Square Garden - Convention AreaFree InternetFree Cancellation Available224 People Viewing!2Rooms Left! Book Now!On Sale Now -> Save 31% on this stay 4.6850","260","180","New_York_City_Saturday_20170422"
"285","InterContinental NEW YORK BARCLAY"," 9.2165","NA","275","New_York_City_Saturday_20170422"
"286","Westin New York At Times SquareTimes Square"," 8.71133","633","374","New_York_City_Saturday_20170422"
"287","Park CentralCentral Park SouthFree InternetFree Cancellation, Pay Later Available People Viewing!On Sale Now"," 7.8253","999","308","New_York_City_Saturday_20170422"
"288","Holiday Inn New York City"," 8.3110","339","294.93","New_York_City_Saturday_20170422"
"289","Grand Hyatt New YorkGrand Central Terminal"," 8.51159","459","239","New_York_City_Saturday_20170422"
"290","Wyndham New Yorker HotelMadison Square Garden"," 6.81710","379","322.15","New_York_City_Saturday_20170422"
"291","Paramount Times SquareTimes Square"," 6.9553","NA","299","New_York_City_Saturday_20170422"
"292","W New York Times SquareTimes Square"," 8.4211","NA","324","New_York_City_Saturday_20170422"
"293","Wellington HotelCentral Park SouthFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!On Sale Now"," 6.9540","300","203.40","New_York_City_Saturday_20170422"
"294","New York Marriott MarquisTimes Square"," 9.0928","540","339","New_York_City_Saturday_20170422"
"295","Hilton Times SquareTimes Square"," 8.8531","329","296.10","New_York_City_Saturday_20170422"
"296","Wingate By Wyndham Manhattan MidtownMadison Square Garden"," 8.1378","254.NA","254.15","New_York_City_Saturday_20170422"
"297","Sheraton New York Times Square HotelTimes Square"," 8.02451","NA","319","New_York_City_Saturday_20170422"
"298","Arlo Hudson SquareSoHo"," 8.439","296.NA","296.10","New_York_City_Saturday_20170422"
"299","Hilton Garden Inn Times SquareTimes Square"," 8.6440","367","246.05","New_York_City_Saturday_20170422"
"300","W New YorkMidtown EastFree Cancellation, Pay Later Available People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.81179","NA","319","New_York_City_Saturday_20170422"
"301","The Maritime HotelChelsea AreaFree InternetFree Cancellation Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.938","261.NA","261.83","New_York_City_Saturday_20170422"
"302","Hotel Central ParkCentral Park SouthFree InternetFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 9.11557","688","437.50","New_York_City_Saturday_20170422"
"303","Row NYCTimes Square"," 6.5665","319","287.09","New_York_City_Saturday_20170422"
"304","Sheraton Tribeca New York HotelSoHo"," 8.1507","NA","289","New_York_City_Saturday_20170422"
"305","Doubletree By Hilton Metropolitan New YorkMidtown EastFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 7.41207","365","227.05","New_York_City_Saturday_20170422"
"306","Novotel New York Times SquareTimes Square"," 8.7197","NA","309","New_York_City_Saturday_20170422"
"307","RIU Plaza New York Times SquareTimes Square"," 7.951","NA","359","New_York_City_Saturday_20170422"
"308","Soho Grand HotelSoHo"," 8.4181","368.NA","368.10","New_York_City_Saturday_20170422"
"309","The Standard, High Line New YorkWest Village"," 8.038","649","359.10","New_York_City_Saturday_20170422"
"310","Sofitel New YorkRockefeller Center"," 9.2309","799","409","New_York_City_Saturday_20170422"
"311","The Empire HotelUpper West SideFree Cancellation, Pay Later Available People Viewing!On Sale Now"," 7.2962","429","279","New_York_City_Saturday_20170422"
"312","Residence Inn By Marriott New York Manhattan/Times SquareTimes Square"," 9.1339","449","386","New_York_City_Saturday_20170422"
"313","NYLO New York CityUpper West SideFree InternetFree Cancellation Available People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.7104","NA","349","New_York_City_Saturday_20170422"
"314","Doubletree Suites By Hilton NYC Times SquareTimes Square"," 9.0277","387.78","379.05","New_York_City_Saturday_20170422"
"315","The Westin New York Grand CentralGrand Central Terminal"," 8.7607","294","223.20","New_York_City_Saturday_20170422"
"316","Club Quarters Wall StreetDowntown"," 7.91019","NA","199","New_York_City_Saturday_20170422"
"317","Park Hyatt New YorkCentral Park SouthFree Breakfast, Free InternetFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!On Sale Now"," 9.1194","2558","975","New_York_City_Saturday_20170422"
"318","Homewood Suites New York/Midtown Manhattan Times SquareMadison Square Garden"," 9.1201","341","237.15","New_York_City_Saturday_20170422"
"319","Four Points by Sheraton New York DowntownDowntown"," 8.022","NA","239","New_York_City_Saturday_20170422"
"320","Kimpton Hotel EventiChelsea AreaFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 9.1226","499","351.12","New_York_City_Saturday_20170422"
"321","Trump International Washington DCConvention Center"," 8.76","765","515.29","Washington_DC_Saturday_20170401"
"322","The State Plaza HotelDowntown"," 8.6107","329","329","Washington_DC_Saturday_20170401"
"323","Washington HiltonDupont Circle"," 8.1707","386","239","Washington_DC_Saturday_20170401"
"324","Capital HiltonDowntown"," 8.5315","NA","409","Washington_DC_Saturday_20170401"
"325","Morrison Clark Historic InnConvention Center"," 8.562","NA","459","Washington_DC_Saturday_20170401"
"326","Grand Hyatt WashingtonConvention Center"," 8.9659","709","439","Washington_DC_Saturday_20170401"
"327","Residence Inn By Marriott Washington, DC DowntownDowntownFree Breakfast, Free InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing! Rooms Left! Book Now!Exceptional:  reviews Savings CalculationClosewas from$Choose"," 9.1391","NA","469","Washington_DC_Saturday_20170401"
"328","Loews Madison HotelDowntownFree InternetFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.5663","NA","379","Washington_DC_Saturday_20170401"
"329","Washington Marriott Wardman ParkDupont Circle"," 8.21282","NA","319","Washington_DC_Saturday_20170401"
"330","Kimpton Hotel Palomar Washington, DCDupont Circle"," 8.9636","NA","329","Washington_DC_Saturday_20170401"
"331","Kimpton Carlyle Hotel Dupont CircleDupont Circle"," 8.7154","NA","459","Washington_DC_Saturday_20170401"
"332","Capitol Skyline HotelCapitol HillFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationClosewas from$Choose"," 7.0355","NA","304","Washington_DC_Saturday_20170401"
"333","The Dupont Circle HotelDupont Circle"," 8.8485","503.NA","503.10","Washington_DC_Saturday_20170401"
"334","Beacon Hotel & Corporate QuartersDowntownFree InternetPay Later Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationClosewas from$Choose"," 7.4665","NA","289","Washington_DC_Saturday_20170401"
"335","Westin Washington DC City CenterDowntownFree Internet People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.9518","NA","419","Washington_DC_Saturday_20170401"
"336","Capitol Hill HotelCapitol HillFree InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.681","NA","354","Washington_DC_Saturday_20170401"
"337","Embassy Suites Hotel At The Chevy Chase PavilionBethesda, MDFree BreakfastFree Cancellation Available People Viewing!Exceptional:  reviews Savings CalculationClosewas from$Choose"," 9.251","NA","359","Washington_DC_Saturday_20170401"
"338","Washington Plaza HotelDowntownFree InternetFree Cancellation, Pay Later Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.7193","NA","619","Washington_DC_Saturday_20170401"
"339","InterContinental THE WILLARD WASHINGTON DCDowntown"," 9.3170","NA","8187","Washington_DC_Saturday_20170401"
"340","Renaissance Washington, DC Downtown HotelConvention Center"," 8.71200","NA","439","Washington_DC_Saturday_20170401"
"341","University Inn Washington DCGeorgetown"," 8.6108","409","409","Washington_DC_Saturday_20170401"
"342","Marriott Marquis Washington, DCConvention Center"," 9.1319","NA","469","Washington_DC_Saturday_20170401"
"343","Hampton Inn Washington"," 8.7324","NA","429","Washington_DC_Saturday_20170401"
"344","The ChurchillDupont Circle"," 7.9179","NA","289","Washington_DC_Saturday_20170401"
"345","Crowne Plaza HamiltonDowntown"," 8.3279","NA","449","Washington_DC_Saturday_20170401"
"346","Washington Marriott At Metro CenterConvention Center"," 8.9567","NA","709","Washington_DC_Saturday_20170401"
"347","Hampton Inn & Suites Washington, DC"," 8.045","NA","319","Washington_DC_Saturday_20170401"
"348","Hotel LombardyDowntown"," 8.958","NA","399","Washington_DC_Saturday_20170401"
"349","The Embassy Row HotelDupont Circle"," 7.6152","NA","449","Washington_DC_Saturday_20170401"
"350","Hilton Garden Inn Washington DC/Georgetown AreaGeorgetown"," 8.764","NA","409","Washington_DC_Saturday_20170401"
"351","Holiday Inn Washington CentralDowntownFree InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.6130","305.NA","305.49","Washington_DC_Saturday_20170401"
"352","Mandarin Oriental Washington DCCapitol HillFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!On Sale Now"," 8.67","685","445","Washington_DC_Saturday_20170401"
"353","Hotel HiveWashingtonFree InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Exceptional:  reviews Savings CalculationClosewas from$Choose"," 9.2163","NA","299","Washington_DC_Saturday_20170401"
"354","Kimpton Rouge HotelDowntownFree InternetPay Later Available People Viewing! Room Left! Book Now!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.2416","NA","429","Washington_DC_Saturday_20170401"
"355","Kimpton Hotel Monaco Washington DCConvention Center"," 8.6210","NA","459","Washington_DC_Saturday_20170401"
"356","Washington Court HotelCapitol HillFree InternetFree Cancellation, Pay Later Available People Viewing! Rooms Left! Book Now!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.3311","NA","329","Washington_DC_Saturday_20170401"
"357","Windsor Park HotelDupont Circle"," 6.6173","175.NA","175.50","Washington_DC_Saturday_20170401"
"358","Courtyard By Marriott Washington Convention CenterConvention Center"," 8.8774","NA","599","Washington_DC_Saturday_20170401"
"359","The Georgetown InnGeorgetown"," 7.820","NA","339","Washington_DC_Saturday_20170401"
"360","The Mayflower Hotel, Autograph CollectionDowntownFree InternetFree Cancellation Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.6654","NA","3000","Washington_DC_Saturday_20170401"
"361","Marriott Marquis Washington, DCConvention Center"," 9.1319","484","199","Washington_DC_Saturday_20170408"
"362","The State Plaza HotelDowntown"," 8.6107","379","169","Washington_DC_Saturday_20170408"
"363","Hyatt Regency Washington DC On Capitol HillCapitol HillFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!On Sale Now"," 8.31418","529","229","Washington_DC_Saturday_20170408"
"364","Washington HiltonDupont Circle"," 8.1707","386","229","Washington_DC_Saturday_20170408"
"365","Omni Shoreham HotelDupont Circle"," 8.6937","335","199","Washington_DC_Saturday_20170408"
"366","Capital HiltonDowntown"," 8.5315","439","259","Washington_DC_Saturday_20170408"
"367","Trump International Washington DCConvention Center"," 8.76","616.NA","616.47","Washington_DC_Saturday_20170408"
"368","Morrison Clark Historic InnConvention Center"," 8.562","494","169","Washington_DC_Saturday_20170408"
"369","Phoenix Park HotelCapitol HillFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Very Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.1159","395","169.62","Washington_DC_Saturday_20170408"
"370","Grand Hyatt WashingtonConvention Center"," 8.9659","709","239","Washington_DC_Saturday_20170408"
"371","Residence Inn By Marriott Washington, DC DowntownDowntownFree Breakfast, Free InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 9.1391","449","279","Washington_DC_Saturday_20170408"
"372","Embassy Suites Hotel Washington DC Convention CenterConvention Center"," 9.0308","NA","509","Washington_DC_Saturday_20170408"
"373","Hyatt Place Washington DC/National MallCapitol HillFree Breakfast, Free InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 9.227","422","224.10","Washington_DC_Saturday_20170408"
"374","Loews Madison HotelDowntownFree InternetFree Cancellation Available People Viewing!CLICK HERE to sign in and unlock a lower price! Excellent:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.5663","327","224","Washington_DC_Saturday_20170408"
"375","Liaison Capitol HillCapitol HillFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Very Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.1821","374","219","Washington_DC_Saturday_20170408"
"376","Washington Marriott Wardman ParkDupont Circle"," 8.21282","377","219","Washington_DC_Saturday_20170408"
"377","Hyatt Place Washington DC/White HouseDowntown"," 8.567","439","229.44","Washington_DC_Saturday_20170408"
"378","Kimpton Hotel Palomar Washington, DCDupont Circle"," 8.9636","454","179","Washington_DC_Saturday_20170408"
"379","Kimpton Carlyle Hotel Dupont CircleDupont Circle"," 8.7154","332","179","Washington_DC_Saturday_20170408"
"380","Capitol Skyline HotelCapitol HillFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 7.0355","349","169","Washington_DC_Saturday_20170408"
"381","Sofitel Lafayette Square Washington DCDowntown"," 9.2318","589","325","Washington_DC_Saturday_20170408"
"382","The Dupont Circle HotelDupont Circle"," 8.8485","474","242.10","Washington_DC_Saturday_20170408"
"383","Beacon Hotel & Corporate QuartersDowntownFree InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 7.4665","299","189.05","Washington_DC_Saturday_20170408"
"384","Holiday Inn Capitol"," 8.3477","374","199","Washington_DC_Saturday_20170408"
"385","Westin Washington DC City CenterDowntownFree Internet People Viewing!Room Left! Book Now!On Sale Now"," 7.9518","449","199","Washington_DC_Saturday_20170408"
"386","The Windsor InnDupont Circle"," 6.3115","184.62","161.10","Washington_DC_Saturday_20170408"
"387","Capitol Hill HotelCapitol HillFree InternetFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!On Sale Now"," 8.681","354","245.65","Washington_DC_Saturday_20170408"
"388","Embassy Suites Hotel At The Chevy Chase PavilionBethesda, MDFree BreakfastFree Cancellation, Pay Later Available People Viewing!On Sale Now"," 9.251","483","233.67","Washington_DC_Saturday_20170408"
"389","Washington Plaza HotelDowntownFree InternetFree Cancellation, Pay Later Available People Viewing!On Sale Now"," 8.7193","359","189","Washington_DC_Saturday_20170408"
"390","JW Marriott Washington, DCDowntown"," 8.9649","612","349","Washington_DC_Saturday_20170408"
"391","Days Inn Washington DC Connecticut AveCleveland ParkFree InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 6.9405","209","138.60","Washington_DC_Saturday_20170408"
"392","InterContinental THE WILLARD WASHINGTON DCDowntown"," 9.3170","699","479","Washington_DC_Saturday_20170408"
"393","Renaissance Washington, DC Downtown HotelConvention Center"," 8.71200","479","269","Washington_DC_Saturday_20170408"
"394","University Inn Washington DCGeorgetown"," 8.6108","368","198.55","Washington_DC_Saturday_20170408"
"395","W Hotel Washington DCDowntown"," 8.4132","NA","359","Washington_DC_Saturday_20170408"
"396","Hampton Inn Washington"," 8.7324","369","189","Washington_DC_Saturday_20170408"
"397","The Melrose Hotel, Washington, DCGeorgetown"," 8.0193","399","189","Washington_DC_Saturday_20170408"
"398","Crowne Plaza HamiltonDowntown"," 8.3279","379","190","Washington_DC_Saturday_20170408"
"399","Washington Marriott At Metro CenterConvention Center"," 8.9567","677","269","Washington_DC_Saturday_20170408"
"400","Hampton Inn & Suites Washington, DC"," 8.045","308","206.10","Washington_DC_Saturday_20170408"
"401","Capitol Skyline HotelCapitol HillFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 7.0355","349","139","Washington_DC_Saturday_20170415"
"402","The State Plaza HotelDowntown"," 8.6107","379","159","Washington_DC_Saturday_20170415"
"403","Hyatt Regency Washington DC On Capitol HillCapitol HillFree InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!On Sale Now"," 8.31418","529","169","Washington_DC_Saturday_20170415"
