"","hotel_name","score","presaleprice","price","test.V2"
"1","Excalibur Hotel And CasinoThe Strip"," 7.12931","305","162","Las_Vegas_Saturday_20170401"
"2","The Venetian Resort Hotel CasinoThe Strip"," 8.91926","529","299","Las_Vegas_Saturday_20170401"
"3","The Palazzo Resort Hotel CasinoThe Strip","3. The Palazzo Resort Hotel CasinoThe Strip - Northeast MapFree Internet666 People Viewing!1 Room Left! Book Now! Savings CalculationClosewas 0from$399Choose","NA","399","Las_Vegas_Saturday_20170401"
"4","Bellagio Hotel And CasinoThe Strip"," 8.5477","626","228","Las_Vegas_Saturday_20170401"
"5","Treasure Island Hotel & CasinoThe Strip"," 7.82476","319","167","Las_Vegas_Saturday_20170401"
"6","Aria Resort And CasinoThe Strip"," 8.61018","429","220","Las_Vegas_Saturday_20170401"
"7","Mandalay Bay Resort And CasinoThe Strip"," 8.21028","505","225","Las_Vegas_Saturday_20170401"
"8","Flamingo Las VegasThe Strip"," 6.32110","389","170","Las_Vegas_Saturday_20170401"
"9","Paris Las VegasThe Strip"," 7.71088","328","204","Las_Vegas_Saturday_20170401"
"10","Trump International Hotel, Las VegasThe Strip"," 8.93368","419","164","Las_Vegas_Saturday_20170401"
"11","The Linq Hotel And CasinoThe Strip"," 7.1564","439","227","Las_Vegas_Saturday_20170401"
"12","Mgm Grand Hotel CasinoThe Strip"," 7.61388","329","169","Las_Vegas_Saturday_20170401"
"13","Luxor Hotel And CasinoThe Strip"," 7.03205","365","179","Las_Vegas_Saturday_20170401"
"14","Rio Suite Hotel CasinoWest of The Strip MapFree Parking People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 7.11675","290","140","Las_Vegas_Saturday_20170401"
"15","The MirageThe Strip"," 8.1906","424","177","Las_Vegas_Saturday_20170401"
"16","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking People Viewing!On Sale Now"," 7.11083","299","159","Las_Vegas_Saturday_20170401"
"17","Wynn Las VegasThe Strip"," 9.0749","409","242","Las_Vegas_Saturday_20170401"
"18","Monte Carlo Resort And CasinoThe Strip"," 7.01855","298","179","Las_Vegas_Saturday_20170401"
"19","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking People Viewing!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.01847","NA","169","Las_Vegas_Saturday_20170401"
"20","Planet Hollywood Resort And CasinoThe Strip"," 7.41313","299","189","Las_Vegas_Saturday_20170401"
"21","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip"," 8.6756","NA","849","Las_Vegas_Saturday_20170401"
"22","Stratosphere TowerThe Strip"," 6.52823","241","168","Las_Vegas_Saturday_20170401"
"23","Downtown Grand, an Ascend HotelDowntown Las Vegas"," 8.2928","NA","155","Las_Vegas_Saturday_20170401"
"24","Vdara Hotel & Spa at CityCenter Las VegasThe Strip"," 8.61344","611","219","Las_Vegas_Saturday_20170401"
"25","The Signature At Mgm GrandThe Strip"," 8.6571","309","169","Las_Vegas_Saturday_20170401"
"26","Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free Parking People Viewing!On Sale Now"," 8.5702","249","149","Las_Vegas_Saturday_20170401"
"27","Westgate Las Vegas Resort & CasinoLas Vegas Convention Center MapFree Parking People Viewing!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.62212","NA","149","Las_Vegas_Saturday_20170401"
"28","Circus Circus Hotel, Casino & Theme ParkThe Strip"," 6.32704","285","116","Las_Vegas_Saturday_20170401"
"29","Four Queens Hotel And CasinoDowntown Las Vegas"," 7.0632","225","169","Las_Vegas_Saturday_20170401"
"30","Eastside CanneryBoulder Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 8.1643","159","89","Las_Vegas_Saturday_20170401"
"31","La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The Strip MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Pleasant:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 6.6287","219","119","Las_Vegas_Saturday_20170401"
"32","Delano Las Vegas At Mandalay BayThe Strip"," 8.4276","379","254","Las_Vegas_Saturday_20170401"
"33","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking People Viewing!On Sale Now"," 6.8548","189","129","Las_Vegas_Saturday_20170401"
"34","Best Western Mccarran InnMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation Available People Viewing! Rooms Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.782","NA","169","Las_Vegas_Saturday_20170401"
"35","La Quinta Inn & Suites Las Vegas Airport SouthMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.8906","NA","149","Las_Vegas_Saturday_20170401"
"36","The Orleans Hotel And CasinoLas Vegas South Map People Viewing! Rooms Left! Book Now!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.0643","NA","210","Las_Vegas_Saturday_20170401"
"37","Hilton Grand Vacations on the Las Vegas StripThe Strip"," 8.8158","400","139","Las_Vegas_Saturday_20170401"
"38","Plaza Hotel & CasinoDowntown Las Vegas"," 6.4253","NA","145","Las_Vegas_Saturday_20170401"
"39","Best Western Plus Casino RoyaleThe Strip"," 7.881","NA","199","Las_Vegas_Saturday_20170401"
"40","Renaissance Las Vegas HotelLas Vegas Convention Center MapFree InternetPay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Very Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.3852","359","149","Las_Vegas_Saturday_20170401"
"41","Monte Carlo Resort And CasinoThe Strip"," 7.01855","298","179","Las_Vegas_Saturday_20170408"
"42","The Venetian Resort Hotel CasinoThe Strip"," 8.91926","529","299","Las_Vegas_Saturday_20170408"
"43","The Palazzo Resort Hotel CasinoThe Strip","3. The Palazzo Resort Hotel CasinoThe Strip - Northeast MapFree InternetFree Cancellation Available674 People Viewing!3Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price!  Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last 30 days.was $514from$259Choose","514","259","Las_Vegas_Saturday_20170408"
"44","Bellagio Hotel And CasinoThe Strip"," 8.5477","626","259","Las_Vegas_Saturday_20170408"
"45","Treasure Island Hotel & CasinoThe Strip"," 7.82476","319","209","Las_Vegas_Saturday_20170408"
"46","Aria Resort And CasinoThe Strip"," 8.61018","429","254","Las_Vegas_Saturday_20170408"
"47","Mandalay Bay Resort And CasinoThe Strip"," 8.21028","505","188","Las_Vegas_Saturday_20170408"
"48","Flamingo Las VegasThe Strip"," 6.32110","389","184","Las_Vegas_Saturday_20170408"
"49","Paris Las VegasThe Strip"," 7.71088","328","203","Las_Vegas_Saturday_20170408"
"50","Trump International Hotel, Las VegasThe Strip"," 8.93368","419","209","Las_Vegas_Saturday_20170408"
"51","The Linq Hotel And CasinoThe Strip"," 7.1564","439","199","Las_Vegas_Saturday_20170408"
"52","Ballys Las VegasThe Strip"," 7.51438","398","184","Las_Vegas_Saturday_20170408"
"53","Mgm Grand Hotel CasinoThe Strip"," 7.61388","NA","276","Las_Vegas_Saturday_20170408"
"54","Excalibur Hotel And CasinoThe Strip"," 7.12931","305","181","Las_Vegas_Saturday_20170408"
"55","Luxor Hotel And CasinoThe Strip"," 7.03205","365","195","Las_Vegas_Saturday_20170408"
"56","Rio Suite Hotel CasinoWest of The Strip MapFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 7.11675","290","179","Las_Vegas_Saturday_20170408"
"57","The MirageThe Strip"," 8.1906","424","187","Las_Vegas_Saturday_20170408"
"58","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available People Viewing!On Sale Now"," 7.11083","299","179","Las_Vegas_Saturday_20170408"
"59","Wynn Las VegasThe Strip"," 9.0749","409","233","Las_Vegas_Saturday_20170408"
"60","Harrahs Las VegasThe Strip"," 7.01179","320","198","Las_Vegas_Saturday_20170408"
"61","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree ParkingFree Cancellation Available People Viewing!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.01847","NA","199","Las_Vegas_Saturday_20170408"
"62","Planet Hollywood Resort And CasinoThe Strip"," 7.41313","NA","219","Las_Vegas_Saturday_20170408"
"63","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip"," 8.6756","NA","449","Las_Vegas_Saturday_20170408"
"64","Stratosphere TowerThe Strip"," 6.52823","284","213","Las_Vegas_Saturday_20170408"
"65","Downtown Grand, an Ascend HotelDowntown Las Vegas"," 8.2928","NA","269","Las_Vegas_Saturday_20170408"
"66","Vdara Hotel & Spa at CityCenter Las VegasThe Strip"," 8.61344","611","228","Las_Vegas_Saturday_20170408"
"67","The Signature At Mgm GrandThe Strip"," 8.6571","NA","225","Las_Vegas_Saturday_20170408"
"68","Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.5702","NA","189","Las_Vegas_Saturday_20170408"
"69","Westgate Las Vegas Resort & CasinoLas Vegas Convention Center MapFree ParkingFree Cancellation Available People Viewing!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.62212","NA","790","Las_Vegas_Saturday_20170408"
"70","New York New York Hotel And CasinoThe Strip"," 7.71147","372","209","Las_Vegas_Saturday_20170408"
"71","Circus Circus Hotel, Casino & Theme ParkThe Strip"," 6.32704","285","147","Las_Vegas_Saturday_20170408"
"72","Eastside CanneryBoulder Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing! Rooms Left! Book Now!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.1643","NA","125","Las_Vegas_Saturday_20170408"
"73","La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The Strip MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 6.6287","219","149","Las_Vegas_Saturday_20170408"
"74","Delano Las Vegas At Mandalay BayThe Strip"," 8.4276","379","209","Las_Vegas_Saturday_20170408"
"75","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.8548","NA","167","Las_Vegas_Saturday_20170408"
"76","Best Western Mccarran InnMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now"," 7.782","229","149","Las_Vegas_Saturday_20170408"
"77","The Orleans Hotel And CasinoLas Vegas South MapFree Cancellation Available People Viewing!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.0643","NA","166","Las_Vegas_Saturday_20170408"
"78","Plaza Hotel & CasinoDowntown Las Vegas"," 6.4253","NA","185","Las_Vegas_Saturday_20170408"
"79","Best Western Plus Casino RoyaleThe Strip"," 7.881","NA","299","Las_Vegas_Saturday_20170408"
"80","Renaissance Las Vegas HotelLas Vegas Convention Center MapFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 8.3852","359","229","Las_Vegas_Saturday_20170408"
"81","Monte Carlo Resort And CasinoThe Strip"," 7.01855","298","99","Las_Vegas_Saturday_20170415"
"82","The Venetian Resort Hotel CasinoThe Strip"," 8.91926","529","199","Las_Vegas_Saturday_20170415"
"83","The Palazzo Resort Hotel CasinoThe Strip","3. The Palazzo Resort Hotel CasinoThe Strip - Northeast MapFree InternetFree Cancellation Available674 People Viewing!1Room Left! Book Now!CLICK HERE to sign in and unlock a lower price!  Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last 30 days.was $514from$199Choose","514","199","Las_Vegas_Saturday_20170415"
"84","Bellagio Hotel And CasinoThe Strip"," 8.5477","626","188","Las_Vegas_Saturday_20170415"
"85","Treasure Island Hotel & CasinoThe Strip"," 7.82476","NA","87","Las_Vegas_Saturday_20170415"
"86","Aria Resort And CasinoThe Strip"," 8.61018","429","177","Las_Vegas_Saturday_20170415"
"87","Mandalay Bay Resort And CasinoThe Strip"," 8.21028","167","145","Las_Vegas_Saturday_20170415"
"88","Caesars Palace Las VegasThe Strip"," 7.6834","NA","166","Las_Vegas_Saturday_20170415"
"89","Flamingo Las VegasThe Strip"," 6.32110","NA","98","Las_Vegas_Saturday_20170415"
"90","Paris Las VegasThe Strip"," 7.71088","328","165","Las_Vegas_Saturday_20170415"
"91","Trump International Hotel, Las VegasThe Strip"," 8.93368","419","141","Las_Vegas_Saturday_20170415"
"92","The Linq Hotel And CasinoThe Strip"," 7.1564","439","147","Las_Vegas_Saturday_20170415"
"93","Ballys Las VegasThe Strip"," 7.51438","NA","104","Las_Vegas_Saturday_20170415"
"94","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas"," 7.81912","NA","79","Las_Vegas_Saturday_20170415"
"95","Mgm Grand Hotel CasinoThe Strip"," 7.61388","329","118","Las_Vegas_Saturday_20170415"
"96","Excalibur Hotel And CasinoThe Strip"," 7.12931","108","73","Las_Vegas_Saturday_20170415"
"97","Luxor Hotel And CasinoThe Strip"," 7.03205","125","85","Las_Vegas_Saturday_20170415"
"98","Rio Suite Hotel CasinoWest of The Strip MapFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 7.11675","290","92","Las_Vegas_Saturday_20170415"
"99","The MirageThe Strip"," 8.1906","424","131","Las_Vegas_Saturday_20170415"
"100","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available People Viewing!On Sale Now"," 7.11083","299","109","Las_Vegas_Saturday_20170415"
"101","Wynn Las VegasThe Strip"," 9.0749","409","233","Las_Vegas_Saturday_20170415"
"102","Harrahs Las VegasThe Strip"," 7.01179","NA","87","Las_Vegas_Saturday_20170415"
"103","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree ParkingFree Cancellation Available People Viewing!On Sale Now"," 8.01847","199","129","Las_Vegas_Saturday_20170415"
"104","Planet Hollywood Resort And CasinoThe Strip"," 7.41313","299","124","Las_Vegas_Saturday_20170415"
"105","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip"," 8.6756","589","359","Las_Vegas_Saturday_20170415"
"106","Stratosphere TowerThe Strip"," 6.52823","241","78","Las_Vegas_Saturday_20170415"
"107","Downtown Grand, an Ascend HotelDowntown Las Vegas"," 8.2928","209","75","Las_Vegas_Saturday_20170415"
"108","Vdara Hotel & Spa at CityCenter Las VegasThe Strip"," 8.61344","NA","148","Las_Vegas_Saturday_20170415"
"109","The Signature At Mgm GrandThe Strip"," 8.6571","309","126","Las_Vegas_Saturday_20170415"
"110","Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available People Viewing!On Sale Now"," 8.5702","249","79","Las_Vegas_Saturday_20170415"
"111","Westgate Las Vegas Resort & CasinoLas Vegas Convention Center MapFree ParkingFree Cancellation Available People Viewing!On Sale Now"," 6.62212","193","70","Las_Vegas_Saturday_20170415"
"112","New York New York Hotel And CasinoThe Strip"," 7.71147","113","98","Las_Vegas_Saturday_20170415"
"113","Circus Circus Hotel, Casino & Theme ParkThe Strip"," 6.32704","124","71","Las_Vegas_Saturday_20170415"
"114","Four Queens Hotel And CasinoDowntown Las Vegas"," 7.0632","194","89","Las_Vegas_Saturday_20170415"
"115","Eastside CanneryBoulder Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 8.1643","159","89","Las_Vegas_Saturday_20170415"
"116","La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The Strip MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 6.6287","219","89","Las_Vegas_Saturday_20170415"
"117","Delano Las Vegas At Mandalay BayThe Strip"," 8.4276","379","148","Las_Vegas_Saturday_20170415"
"118","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available People Viewing!On Sale Now"," 6.8548","189","79","Las_Vegas_Saturday_20170415"
"119","Best Western Mccarran InnMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now"," 7.782","229","103","Las_Vegas_Saturday_20170415"
"120","La Quinta Inn & Suites Las Vegas Airport SouthMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!On Sale Now"," 8.8906","159","109","Las_Vegas_Saturday_20170415"
"121","Excalibur Hotel And CasinoThe Strip"," 7.12931","305","175","Las_Vegas_Saturday_20170422"
"122","The Venetian Resort Hotel CasinoThe Strip"," 8.91926","529","329","Las_Vegas_Saturday_20170422"
"123","The Palazzo Resort Hotel CasinoThe Strip","3. The Palazzo Resort Hotel CasinoThe Strip - Northeast MapFree InternetFree Cancellation Available678 People Viewing!1Room Left! Book Now!On Sale Now -> Save 30% on this stay Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last 30 days.was $514from$359Choose","514","359","Las_Vegas_Saturday_20170422"
"124","Bellagio Hotel And CasinoThe Strip"," 8.5477","626","358","Las_Vegas_Saturday_20170422"
"125","Aria Resort And CasinoThe Strip"," 8.61018","NA","358","Las_Vegas_Saturday_20170422"
"126","Mandalay Bay Resort And CasinoThe Strip"," 8.21028","505","310","Las_Vegas_Saturday_20170422"
"127","Caesars Palace Las VegasThe Strip"," 7.6834","579","284","Las_Vegas_Saturday_20170422"
"128","Flamingo Las VegasThe Strip"," 6.32110","389","236","Las_Vegas_Saturday_20170422"
"129","Paris Las VegasThe Strip"," 7.71088","NA","274","Las_Vegas_Saturday_20170422"
"130","Trump International Hotel, Las VegasThe Strip"," 8.93368","419","243","Las_Vegas_Saturday_20170422"
"131","The Linq Hotel And CasinoThe Strip"," 7.1564","439","255","Las_Vegas_Saturday_20170422"
"132","Ballys Las VegasThe Strip"," 7.51438","398","258","Las_Vegas_Saturday_20170422"
"133","Mgm Grand Hotel CasinoThe Strip"," 7.61388","NA","335","Las_Vegas_Saturday_20170422"
"134","Luxor Hotel And CasinoThe Strip"," 7.03205","391","265","Las_Vegas_Saturday_20170422"
"135","Rio Suite Hotel CasinoWest of The Strip MapFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 7.11675","290","185","Las_Vegas_Saturday_20170422"
"136","The MirageThe Strip"," 8.1906","424","234","Las_Vegas_Saturday_20170422"
"137","Wynn Las VegasThe Strip"," 9.0749","NA","1150","Las_Vegas_Saturday_20170422"
"138","Monte Carlo Resort And CasinoThe Strip"," 7.01855","410","278","Las_Vegas_Saturday_20170422"
"139","Harrahs Las VegasThe Strip"," 7.01179","NA","229","Las_Vegas_Saturday_20170422"
"140","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree ParkingFree Cancellation Available People Viewing!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.01847","NA","199","Las_Vegas_Saturday_20170422"
"141","Planet Hollywood Resort And CasinoThe Strip"," 7.41313","NA","236","Las_Vegas_Saturday_20170422"
"142","Stratosphere TowerThe Strip"," 6.52823","299","224","Las_Vegas_Saturday_20170422"
"143","Downtown Grand, an Ascend HotelDowntown Las Vegas"," 8.2928","265","225","Las_Vegas_Saturday_20170422"
"144","Vdara Hotel & Spa at CityCenter Las VegasThe Strip"," 8.61344","611","349","Las_Vegas_Saturday_20170422"
"145","Westgate Las Vegas Resort & CasinoLas Vegas Convention Center MapFree ParkingFree Cancellation Available People Viewing!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.62212","NA","219","Las_Vegas_Saturday_20170422"
"146","New York New York Hotel And CasinoThe Strip"," 7.71147","318","275","Las_Vegas_Saturday_20170422"
"147","Circus Circus Hotel, Casino & Theme ParkThe Strip"," 6.32704","344","197","Las_Vegas_Saturday_20170422"
"148","Four Queens Hotel And CasinoDowntown Las Vegas"," 7.0632","305","229","Las_Vegas_Saturday_20170422"
"149","La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The Strip MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.6287","NA","169","Las_Vegas_Saturday_20170422"
"150","Delano Las Vegas At Mandalay BayThe Strip"," 8.4276","368","318","Las_Vegas_Saturday_20170422"
"151","Best Western Mccarran InnMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation Available People Viewing! Room Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.782","NA","169","Las_Vegas_Saturday_20170422"
"152","The Orleans Hotel And CasinoLas Vegas South MapFree Cancellation Available People Viewing! Rooms Left! Book Now!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.0643","NA","189","Las_Vegas_Saturday_20170422"
"153","Plaza Hotel & CasinoDowntown Las Vegas"," 6.4253","NA","215","Las_Vegas_Saturday_20170422"
"154","Best Western Plus Casino RoyaleThe Strip"," 7.881","NA","309","Las_Vegas_Saturday_20170422"
"155","Renaissance Las Vegas HotelLas Vegas Convention Center MapFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 8.3852","359","229","Las_Vegas_Saturday_20170422"
"156","Suncoast Hotel And CasinoSummerlin MapFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 8.2276","245","140","Las_Vegas_Saturday_20170422"
"157","Westin Las Vegas Hotel, Casino & SpaEast of The Strip MapFree Parking, Free Internet People Viewing!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.8732","NA","202","Las_Vegas_Saturday_20170422"
"158","Palace Station CourtyardWest of The Strip MapFree Internet, Free ParkingFree Cancellation Available People Viewing!  reviews Savings CalculationClosewas from$Choose","38. Palace Station CourtyardWest of The Strip MapFree Internet, Free ParkingFree Cancellation Available30 People Viewing! 5.9370","NA","149","Las_Vegas_Saturday_20170422"
"159","Nobu Hotel At Caesars PalaceThe Strip"," 8.024","NA","339","Las_Vegas_Saturday_20170422"
"160","Hooters Casino HotelThe Strip","40. Hooters Casino HotelThe Strip - Southeast MapFree Internet, Free ParkingFree Cancellation Available4 People Viewing! 5.8883","NA","189","Las_Vegas_Saturday_20170422"
"161","The Kimpton Muse HotelTimes Square"," 9.1187","386","251","New_York_City_Saturday_20170401"
"162","The Watson HotelMidtown West"," 7.818","NA","249","New_York_City_Saturday_20170401"
"163","ONE UN New YorkGrand Central Terminal"," 8.9123","374","197","New_York_City_Saturday_20170401"
"164","Hotel PennsylvaniaMadison Square Garden","4. Hotel PennsylvaniaMadison Square Garden - Convention Area MapFree InternetFree Cancellation Available167 People Viewing!1Room Left! Book Now!On Sale Now -> Save 56% on this stay 4.6850","260","114","New_York_City_Saturday_20170401"
"165","InterContinental NEW YORK BARCLAY"," 9.2166","NA","323","New_York_City_Saturday_20170401"
"166","Hotel Edison New York CityTimes Square"," 6.9577","359","207","New_York_City_Saturday_20170401"
"167","Park CentralCentral Park South MapFree InternetFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!PromotionGood:  reviews Savings CalculationClosewas $from$Choose"," 7.8253","407","239","New_York_City_Saturday_20170401"
"168","Westin New York At Times SquareTimes Square"," 8.71133","NA","354","New_York_City_Saturday_20170401"
"169","Holiday Inn New York City"," 8.3110","379","239","New_York_City_Saturday_20170401"
"170","Grand Hyatt New YorkGrand Central Terminal"," 8.51159","459","199","New_York_City_Saturday_20170401"
"171","Paramount Times SquareTimes Square"," 6.9553","412","219","New_York_City_Saturday_20170401"
"172","W New York Times SquareTimes Square"," 8.4211","459","266","New_York_City_Saturday_20170401"
"173","Wyndham New Yorker HotelMadison Square Garden"," 6.81710","365","169","New_York_City_Saturday_20170401"
"174","Sheraton New York Times Square HotelTimes Square"," 8.02453","378","215","New_York_City_Saturday_20170401"
"175","Wellington HotelCentral Park South MapFree Cancellation Available People Viewing!Special Discount % offPleasant:  reviews Savings CalculationClosewas from$Choose"," 6.9540","NA","236","New_York_City_Saturday_20170401"
"176","New York Marriott MarquisTimes Square"," 9.0928","540","339","New_York_City_Saturday_20170401"
"177","Arlo Hudson SquareSoHo"," 8.439","NA","239","New_York_City_Saturday_20170401"
"178","Hilton Times SquareTimes Square"," 8.8531","NA","269","New_York_City_Saturday_20170401"
"179","Hilton Garden Inn Times SquareTimes Square"," 8.6440","289","268","New_York_City_Saturday_20170401"
"180","W New YorkMidtown East Map People Viewing!Room Left! Book Now!On Sale Now"," 7.81179","311","159","New_York_City_Saturday_20170401"
"181","Wingate By Wyndham Manhattan MidtownMadison Square Garden"," 8.1379","354","229","New_York_City_Saturday_20170401"
"182","Row NYCTimes Square"," 6.5666","305","179","New_York_City_Saturday_20170401"
"183","The Maritime HotelChelsea Area MapFree InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.939","NA","325","New_York_City_Saturday_20170401"
"184","Blakely New York HotelCentral Park South MapFree InternetPay Later Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.833","NA","300","New_York_City_Saturday_20170401"
"185","Sheraton Tribeca New York HotelSoHo"," 8.1507","355","219","New_York_City_Saturday_20170401"
"186","Hotel Central ParkCentral Park South MapFree InternetFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 9.11557","688","348","New_York_City_Saturday_20170401"
"187","Doubletree By Hilton Metropolitan New YorkMidtown East MapFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 7.41207","365","189","New_York_City_Saturday_20170401"
"188","Novotel New York Times SquareTimes Square"," 8.7197","371","249","New_York_City_Saturday_20170401"
"189","Millenium HiltonDowntown"," 8.3719","349","199","New_York_City_Saturday_20170401"
"190","The Standard, High Line New YorkWest Village"," 8.038","649","399","New_York_City_Saturday_20170401"
"191","Residence Inn By Marriott New York Manhattan/Times SquareTimes Square"," 9.1339","475","299","New_York_City_Saturday_20170401"
"192","RIU Plaza New York Times SquareTimes Square"," 7.951","409","239","New_York_City_Saturday_20170401"
"193","NYLO New York CityUpper West Side MapFree InternetFree Cancellation Available People Viewing! Room Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.7104","NA","299","New_York_City_Saturday_20170401"
"194","Park Hyatt New YorkCentral Park South MapFree Breakfast, Free InternetFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!On Sale Now"," 9.1194","2558","775","New_York_City_Saturday_20170401"
"195","Soho Grand HotelSoHo"," 8.4181","NA","386","New_York_City_Saturday_20170401"
